"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20060101 ~ 20061231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강북구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"서울특별시 강북구 미아동","7**","다가구","8m미만","132.9","83","200610","11","24,000","1994","삼양로54나길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","136.79","83","200612","2","18,500","1993","삼양로46길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","147.98","83.6","200608","16","25,000","1993","덕릉로",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","199.2","85","200611","5","26,800","1993","도봉로55길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","132.45","85.6","200608","2","15,800","1993","도봉로72길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","104.88","86","200605","15","18,000","1995","삼양로38가길",""
"서울특별시 강북구 미아동","1***","다가구","8m미만","117.11","86","200609","11","21,000","1993","숭인로5길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","119.16","86","200604","3","26,000","1994","도봉로13나길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","135.68","86","200607","15","29,900","1993","솔샘로64가길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","140.35","86","200605","25","19,500","1994","삼양로46길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","149.73","86","200604","7","24,600","1993","삼양로20길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","179.96","86","200611","6","30,000","1997","삼양로20나길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","142.2","86.3","200611","15","19,000","1993","도봉로72길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","100.46","86.6","200611","29","26,000","1998","도봉로20길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","175.27","86.6","200609","5","23,000","1994","도봉로61길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","147.99","87.6","200610","2","13,000","1992","솔매로50가길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","148.21","87.6","200609","14","15,900","1994","도봉로61길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","136.54","88.3","200612","4","23,800","1995","도봉로27길",""
"서울특별시 강북구 미아동","4**","다가구","12m미만","108.15","89","200611","3","25,650","1994","솔샘로68길",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","128.61","89","200610","20","26,500","1988","오패산로35길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","144.2","89","200606","15","21,300","1993","솔샘로59가길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","145.02","89","200610","20","27,000","1992","삼양로20길",""
"서울특별시 강북구 미아동","1***","다가구","8m미만","149.43","89","200610","22","36,000","1994","null",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","148.95","89.9","200611","10","14,000","1993","덕릉로30길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","145.83","90.2","200611","4","21,000","1992","도봉로35길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","149.64","90.6","200609","15","21,800","1994","도봉로41길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","112.83","91.2","200611","29","22,450","1995","삼양로54다길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","162","91.2","200609","16","22,500","1991","솔매로41길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","129.46","91.9","200604","12","16,500","1990","솔매로43길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","198.24","91.9","200610","25","29,000","1993","도봉로55길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","148.26","92","200603","10","19,000","1992","도봉로41길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","149.13","92","200609","5","20,000","1992","삼양로41길",""
"서울특별시 강북구 미아동","2**","다가구","12m미만","145.13","92.9","200603","24","24,000","1992","솔매로45길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","138.6","93","200604","18","23,700","1993","삼양로54길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","146.64","93","200610","28","23,000","1993","삼양로41길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","149.97","93","200609","28","22,800","1993","삼양로16길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","151.26","93","200612","5","29,000","1992","삼양로54나길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","181.91","93.5","200612","9","30,080","1992","솔매로35길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","159.1","94.5","200612","7","27,500","1994","솔매로44길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","142.29","96","200605","23","21,000","1995","솔매로",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","147.26","96","200610","22","32,800","1993","솔샘로64다길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","148.98","96","200610","28","29,800","1992","숭인로13길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","154.01","96.2","200611","16","21,400","1993","도봉로41길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","217.99","96.2","200606","30","25,900","1993","도봉로45길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","167.67","96.3","200611","13","21,000","1992","도봉로28가길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","144.6","98","200610","23","23,400","2004","솔샘로",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","169.98","98.5","200612","1","25,349","1992","도봉로61길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","199.22","98.5","200607","3","40,000","1994","도봉로36길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","157.95","98.8","200611","5","25,400","1993","솔매로44길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","117.48","99","200606","22","28,700","1973","솔샘로60길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","143.19","99","200604","20","30,400","1993","삼양로20나길",""
"서울특별시 강북구 미아동","1***","다가구","8m미만","145.31","99","200604","10","10,500","1991","삼양로22길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","148.65","99","200603","1","15,000","1992","삼양로54길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","148.68","99","200611","6","24,600","1993","솔샘로",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","149.52","99","200603","20","27,000","1993","솔샘로64나길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","149.58","99","200611","13","20,000","1992","솔샘로",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","149.7","99","200610","30","52,500","1992","도봉로10다길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","160.46","99","200604","24","27,950","1992","솔샘로64다길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","164.9","99","200605","17","20,500","1992","솔샘로",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","170.19","99","200607","7","36,500","2003","솔샘로64나길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","173.9","99","200610","4","25,700","1995","솔샘로43길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","179.91","99","200612","6","26,500","1991","솔샘로",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","198.99","99","200609","30","23,700","1994","삼양로43길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","235.81","99","200609","10","25,500","1992","솔샘로",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","175.95","99.5","200612","16","23,900","1991","도봉로41길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","148.29","100","200604","24","30,800","1994","삼양로20나길",""
"서울특별시 강북구 미아동","4**","다가구","12m미만","230.34","100","200604","19","43,000","1997","도봉로13길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","144.59","101","200603","1","28,600","1996","도봉로13길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","177.72","101","200609","20","28,500","1991","숭인로13길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","177.12","101.8","200611","3","25,300","1991","삼양로54마길",""
"서울특별시 강북구 미아동","1***","다가구","8m미만","109.11","102","200612","13","30,800","2000","삼양로16길",""
"서울특별시 강북구 미아동","8*","다가구","8m미만","141.12","102","200611","29","26,300","1993","오현로10길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","147.66","102","200602","20","27,400","1994","삼양로20나길",""
"서울특별시 강북구 미아동","1***","다가구","8m미만","147.75","102","200611","20","36,000","1991","삼양로22길",""
"서울특별시 강북구 미아동","8*","다가구","8m미만","148.66","102","200610","28","28,000","1994","오현로6길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","159.35","102","200611","10","23,200","1991","솔샘로",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","167.58","102","200610","30","35,800","1994","솔샘로64나길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","173.25","102","200607","13","31,000","1991","삼양로20길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","183.6","102.1","200610","10","36,000","1993","도봉로61길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","138.55","102.8","200609","27","22,900","1994","솔매로41길",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","159.36","103","200609","28","35,500","1997","오패산로37길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","163.32","103","200608","16","24,700","1992","삼양로28길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","157.59","103.1","200610","18","38,000","1990","솔매로45길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","160.26","104.5","200611","6","28,500","2002","도봉로38길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","149","104.8","200607","5","29,000","1995","도봉로",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","115.67","106","200603","30","30,000","1975","솔샘로60길",""
"서울특별시 강북구 미아동","1***","다가구","8m미만","129.87","106","200607","25","35,000","1991","null",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","149.04","106","200610","12","19,300","1992","인수봉로6나길",""
"서울특별시 강북구 미아동","1***","다가구","8m미만","153.09","106","200608","7","25,000","1988","null",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","156.16","106","200612","10","27,200","1998","삼양로35길",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","204.78","106","200610","10","35,000","1993","오패산로31길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","169.95","106.1","200606","27","32,000","1993","도봉로",""
"서울특별시 강북구 미아동","1**","다가구","12m미만","236","106.4","200611","11","34,000","1994","도봉로76길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","166.35","107.4","200609","16","23,000","1992","도봉로59길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","173.38","108.1","200611","11","34,000","2001","솔매로45길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","133.74","108.3","200611","6","29,500","1991","도봉로18라길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","187.08","108.6","200612","27","29,700","1991","도봉로37길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","147.36","109","200603","14","23,000","1994","삼양로43길",""
"서울특별시 강북구 미아동","8*","다가구","8m미만","149.64","109","200606","26","25,300","1993","오패산로32길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","149.76","109","200610","29","27,900","1994","솔매로",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","195.63","109","200612","10","33,000","1993","도봉로10다길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","230.04","109","200609","2","24,500","1995","인수봉로20가길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","149.46","109.1","200603","28","26,000","1992","도봉로18나길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","170.22","111.7","200610","30","29,000","1993","도봉로45길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","187.02","112.4","200607","2","27,900","1993","도봉로61길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","264.84","114","200609","19","32,200","1992","도봉로45길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","176.66","115","200609","22","27,200","1996","솔매로41길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","130.84","116","200610","27","34,900","1973","솔샘로60길",""
"서울특별시 강북구 미아동","4*","다가구","8m미만","160.96","116","200604","12","32,500","2000","월계로7길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","176.9","116","200604","7","31,200","1994","삼양로20길",""
"서울특별시 강북구 미아동","1***","다가구","8m미만","180.26","116","200611","2","33,300","2006","null",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","182.94","116","200610","16","45,300","1991","오패산로31길",""
"서울특별시 강북구 미아동","5*","다가구","8m미만","199.62","116","200604","28","34,700","1993","도봉로10나길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","183.09","116.7","200609","8","27,800","1992","도봉로65길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","199.26","117","200611","6","24,000","1993","솔매로7가길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","259.08","117.4","200609","16","38,000","1996","삼양로54마길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","272.78","118.3","200611","9","34,200","1973","도봉로30길",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","92.93","119","200607","20","31,320","1969","오패산로37길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","148.86","119","200609","20","27,500","1996","솔샘로59길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","171.69","119","200610","15","30,000","1995","삼양로38다길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","178.11","119","200610","29","28,000","1996","도봉로29길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","245","119","200605","15","28,000","1991","삼양로38가길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","178.98","121","200609","22","27,300","1989","도봉로59길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","165.36","122","200608","9","15,300","1993","인수봉로12가길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","199.17","122.2","200610","19","33,000","1992","솔샘로59길",""
"서울특별시 강북구 미아동","7**","다가구","12m미만","220.14","124","200611","10","37,000","1991","솔샘로47길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","146.51","126","200610","9","39,000","1991","null",""
"서울특별시 강북구 미아동","1***","다가구","8m미만","165.23","126","200608","24","32,150","1988","숭인로7나길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","186.21","126","200610","23","32,300","1987","솔샘로48길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","195.78","126","200611","26","26,000","1994","인수봉로6길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","125.55","128","200612","26","25,300","1968","솔샘로35길",""
"서울특별시 강북구 미아동","7*","다가구","25m미만","187.02","128","200606","5","33,300","1991","오패산로",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","252.4","128.3","200609","15","35,500","1989","솔매로40길",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","199.26","131","200606","10","43,900","1992","오패산로31길",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","199.26","131","200611","30","53,200","1992","오패산로31길",""
"서울특별시 강북구 미아동","5*","다가구","8m미만","215.22","132","200604","16","34,000","1991","오패산로",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","200.81","132.6","200612","24","33,500","1986","솔매로41길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","199.59","132.9","200612","12","38,500","1991","도봉로47길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","199.43","135.2","200602","11","31,800","1969","솔매로43길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","199.43","135.2","200610","20","34,000","1969","솔매로43길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","158.34","136","200606","30","34,850","1973","솔샘로60길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","211.68","136.9","200612","13","37,000","1993","도봉로33길",""
"서울특별시 강북구 미아동","1***","다가구","8m미만","188.95","139","200611","17","43,000","1996","null",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","191.64","139","200611","20","37,400","1995","솔샘로59길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","191.6","139.3","200610","10","30,800","1997","삼양로38다길",""
"서울특별시 강북구 미아동","3**","다가구","25m미만","198.72","141.2","200604","24","34,400","1993","삼양로54길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","283.56","141.5","200607","6","40,350","1997","도봉로18길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","192.67","142","200610","31","50,000","1974","null",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","195.09","142","200612","1","30,600","1993","솔매로7가길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","324.1","142","200612","18","45,000","1997","삼양로38나길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","228.02","142.1","200610","14","37,500","1997","도봉로45길",""
"서울특별시 강북구 미아동","*","다가구","8m미만","299.64","143.8","200608","12","33,000","1993","도봉로18다길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","242.43","145.5","200610","29","33,440","1990","도봉로29길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","278.06","148","200609","9","34,500","1996","도봉로49길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","171.9","149","200610","4","27,000","1967","null",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","269.91","150.4","200611","18","50,000","1993","도봉로18길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","197.81","152.4","200610","29","36,800","1991","도봉로30길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","250.02","154","200605","11","45,000","1996","솔샘로64다길",""
"서울특별시 강북구 미아동","*","다가구","25m미만","380.8","154","200611","5","58,500","1992","오패산로",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","193.98","154.4","200611","26","40,000","1968","도봉로18다길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","299.6","155","200603","14","32,800","1995","삼양로38다길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","297.9","155.2","200612","20","45,000","1995","도봉로49길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","320.76","159.4","200607","11","49,400","1998","도봉로19길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","229.51","160","200605","24","22,000","1991","솔샘로47가길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","257.52","167","200612","12","26,000","1994","오패산로58길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","313.17","171","200604","28","33,300","1989","솔매로17길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","261.42","172","200610","28","55,000","2002","도봉로13길",""
"서울특별시 강북구 미아동","8*","다가구","8m미만","246.96","175","200610","4","46,000","1989","오현로8길",""
"서울특별시 강북구 미아동","1***","다가구","8m미만","243.81","179","200607","5","45,000","1990","null",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","245.64","185","200609","30","34,000","1992","삼양로41길",""
"서울특별시 강북구 미아동","1***","다가구","8m미만","59.5","192","200610","23","42,800","1977","null",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","326.05","200","200610","15","59,800","1996","숭인로13길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","244.98","212","200605","10","37,800","1991","삼양로54다길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","317.32","344","200603","29","73,800","1964","null",""
"서울특별시 강북구 미아동","7**","단독","8m미만","19.99","16","200612","24","4,500","1985","솔매로7가길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","15.1","17","200603","29","7,000","1986","숭인로7나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","46.28","17","200611","28","9,000","1977","삼양로43길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","18.58","20","200609","12","12,500","1968","솔샘로64다길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","37.18","20","200611","8","12,200","1985","null",""
"서울특별시 강북구 미아동","7**","단독","8m미만","34.2","20.5","200603","20","5,800","1989","솔샘로47나길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","24.39","21.8","200611","14","10,600","1985","null",""
"서울특별시 강북구 미아동","6**","단독","25m미만","33.06","23","200610","11","12,500","1976","null",""
"서울특별시 강북구 미아동","1***","단독","12m미만","36.07","23","200607","29","14,800","1985","삼양로24길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","16.53","26","200610","11","11,500","1976","null",""
"서울특별시 강북구 미아동","8**","단독","-","26.25","26","200608","7","10,000","1969","null",""
"서울특별시 강북구 미아동","7**","단독","-","24","27","200608","17","5,500","1966","null",""
"서울특별시 강북구 미아동","1***","단독","8m미만","56.2","28","200611","13","18,400","1976","null",""
"서울특별시 강북구 미아동","1**","단독","8m미만","29.88","28.1","200612","13","4,500","1967","도봉로24길",""
"서울특별시 강북구 미아동","1***","단독","25m미만","16.16","29","200609","29","13,300","1985","null",""
"서울특별시 강북구 미아동","6**","단독","25m미만","40.26","29","200611","23","13,500","1966","null",""
"서울특별시 강북구 미아동","1***","단독","8m미만","26.68","29.19","200603","6","13,000","1985","null",""
"서울특별시 강북구 미아동","1***","단독","8m미만","17.31","29.7","200610","21","13,000","1985","null",""
"서울특별시 강북구 미아동","7**","단독","8m미만","17.36","30","200612","9","6,200","1986","솔샘로35가길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","19.53","30","200612","10","13,200","1985","null",""
"서울특별시 강북구 미아동","1***","단독","8m미만","23.37","30","200609","26","15,000","1985","null",""
"서울특별시 강북구 미아동","1***","단독","8m미만","24.49","30","200607","26","11,600","1985","삼양로14길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","25.35","30","200609","19","13,100","1985","null",""
"서울특별시 강북구 미아동","8**","단독","8m미만","30.84","30","200603","3","4,500","1972","솔샘로",""
"서울특별시 강북구 미아동","7**","단독","8m미만","22.95","33","200610","8","8,250","1967","삼양로68길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","23.41","33","200605","13","8,000","1961","null",""
"서울특별시 강북구 미아동","7**","단독","8m미만","46.2","33","200611","25","9,700","1973","삼양로64가길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","69","33.5","200611","18","18,800","1985","null",""
"서울특별시 강북구 미아동","1**","단독","12m미만","55.86","33.73","200604","24","7,000","1991","덕릉로28길",""
