date,month,평균 기온(°C),최다 풍향(16방위),일강수량(mm),합계 일조 시간(hr),9-9강수(mm),평균 전운량(10분위),합계 소형증발량(mm),최저 해면기압 시각(hhmi),최저 기온 시각(hhmi),열지수,평균 10cm 지중온도(°C),평균 상대습도(%),최대 순간풍속 시각(hhmi),최소 상대습도(%),풍정합(100m),최고 기온 시각(hhmi),평균 20cm 지중온도(°C),합계 일사량(MJ/m2),target,season,tp_2_0,tp_2_1,tp_2_2,tp_2_3
201507,7,25.83548387096775,168.06451612903226,14.125,5.680645161290323,13.264705882352946,7.006451612903228,3.335483870967741,1223.225806451613,675.1612903225806,71,26.64482758620689,71.15483870967742,1391.7419354838707,50.38709677419354,2454.1290322580644,1400.032258064516,26.28275862068965,13.821290322580644,140930,2.0,0,0,0,1
201508,8,26.26774193548387,141.29032258064515,4.288235294117648,6.677419354838711,4.050000000000002,5.641935483870969,3.358064516129033,1362.225806451613,769.3225806451613,71,26.65806451612903,69.7741935483871,1450.354838709677,45.96774193548386,2074.548387096774,1416.225806451613,26.55806451612904,14.075161290322573,265302,2.0,0,0,0,1
201509,9,22.389999999999993,126.0,5.2,8.736666666666666,3.7857142857142856,3.8466666666666662,3.840000000000001,1357.1,732.8666666666667,66,23.79333333333333,56.20666666666666,1451.1333333333334,34.4,1998.033333333333,1388.2333333333331,23.95,15.290999999999999,387816,3.0,0,0,1,0
201510,10,15.506451612903225,192.90322580645162,11.642857142857142,7.7322580645161265,11.571428571428573,2.841935483870968,2.709677419354838,1157.967741935484,855.8709677419354,53,16.561290322580646,60.35806451612903,1455.838709677419,33.32258064516129,2006.8709677419354,1403.4193548387098,17.580645161290324,11.586129032258064,403641,3.0,0,0,1,0
201511,11,8.900000000000002,152.66666666666666,6.973333333333333,3.6333333333333337,6.9,6.553333333333333,0.9233333333333332,1123.9333333333334,986.7,39,10.023333333333337,73.28333333333332,1271.7666666666667,53.8,2298.5666666666666,1360.6,11.066666666666665,5.930999999999999,219760,3.0,0,1,0,0
201512,12,1.5935483870967744,151.93548387096774,2.645454545454545,5.73548387096774,1.94,4.125806451612903,0.9903225806451614,1232.9354838709678,1266.3225806451612,22,2.9096774193548383,59.864516129032246,1223.225806451613,38.74193548387097,2025.774193548387,1414.967741935484,4.254838709677419,6.6564516129032265,148961,4.0,1,0,0,0
201601,1,-3.2000000000000006,208.70967741935485,0.16666666666666666,6.325806451612903,0.125,3.9903225806451617,1.2733333333333337,1252.3870967741937,913.6129032258065,8,-0.6354838709677421,53.04516129032256,1483.8709677419354,33.064516129032256,2138.3548387096776,1372.3548387096773,0.7322580645161291,7.952258064516128,144022,4.0,1,0,0,0
201602,2,0.19310344827586204,271.0344827586207,3.966666666666667,6.73103448275862,4.76,3.662068965517242,1.5655172413793106,1196.6206896551723,981.8275862068964,18,0.6379310344827587,52.05172413793103,1355.4137931034486,30.724137931034484,2374.2068965517237,1390.2068965517242,1.1862068965517245,9.945862068965516,161100,4.0,1,0,0,0
201603,3,7.04516129032258,260.64516129032256,6.750000000000001,8.183870967741933,6.750000000000001,3.5580645161290323,2.677419354838709,1384.354838709677,676.6451612903227,35,7.458064516129032,51.01612903225804,1535.483870967742,28.22580645161291,2112.8387096774195,1370.258064516129,7.409677419354838,13.96,167966,1.0,0,1,0,0
201604,4,14.066666666666665,241.0,6.9818181818181815,7.316666666666667,6.9818181818181815,4.803333333333334,3.2466666666666675,1349.2333333333333,903.1333333333333,51,14.846666666666668,54.75666666666665,1493.466666666667,30.53333333333333,2082.866666666667,1449.033333333333,14.493333333333334,15.346666666666666,340944,1.0,0,0,1,0
201605,5,19.55806451612904,221.29032258064515,14.590909090909092,9.035483870967745,14.590909090909092,4.587096774193548,4.216129032258065,1302.7096774193546,830.2258064516127,61,20.425806451612907,56.21935483870967,1575.451612903226,31.22580645161291,2048.967741935484,1304.3225806451612,19.91612903225806,19.17870967741936,378455,1.0,0,0,1,0
201606,6,23.59666666666667,214.66666666666663,4.533333333333334,7.656666666666667,4.215384615384616,5.25,4.413333333333332,1376.0666666666666,675.6,68,24.94666666666668,62.86666666666665,1532.6333333333334,41.1,1846.4333333333327,1461.0666666666666,24.446666666666665,16.935666666666666,263435,2.0,0,0,0,1
201607,7,26.235483870967744,187.41935483870967,17.057142857142857,5.174193548387096,19.87777777777778,7.193548387096777,4.322580645161288,1175.4193548387098,661.4193548387096,71,26.374193548387108,72.86129032258064,1294.032258064516,54.064516129032256,1855.967741935484,1424.2903225806451,26.070967741935483,13.000322580645161,220865,2.0,0,0,0,1
201608,8,27.99677419354839,175.4838709677419,4.19375,7.616129032258066,4.792857142857144,4.619354838709677,5.429032258064518,1495.838709677419,836.3225806451613,74,28.725806451612893,63.883870967741935,1572.0,41.67741935483871,1778.9032258064515,1473.2903225806451,28.361290322580647,15.098387096774195,225335,2.0,0,0,0,1
201609,9,23.08333333333333,121.66666666666669,4.714285714285714,6.386666666666668,4.714285714285714,5.7600000000000025,4.263333333333334,1207.7333333333333,741.1,67,23.79333333333334,64.51333333333334,1224.5333333333333,43.63333333333333,1691.2666666666669,1429.2666666666669,23.80333333333333,12.364000000000004,360920,3.0,0,0,0,1
201610,10,16.080645161290327,150.6451612903226,7.479999999999999,6.3129032258064495,6.2333333333333325,5.280645161290323,3.4322580645161302,1190.967741935484,1066.0645161290322,54,17.612903225806452,62.23225806451613,1191.9032258064515,40.451612903225815,1833.354838709677,1423.967741935484,18.27096774193549,10.26258064516129,512873,3.0,0,0,1,0
201611,11,6.7733333333333325,189.0,1.04375,5.7766666666666655,1.2846153846153845,4.743333333333334,2.32,1215.0,845.3333333333335,34,8.963333333333336,56.77999999999998,1402.5666666666666,37.53333333333333,1914.6333333333328,1265.5333333333333,10.026666666666667,7.834333333333332,194951,3.0,0,1,0,0
201612,12,1.2451612903225806,159.3548387096774,4.364285714285715,5.367741935483871,5.091666666666667,4.7,1.6129032258064513,1100.1290322580646,1107.1290322580646,21,3.267741935483872,59.15806451612904,1241.3870967741937,40.096774193548384,1924.967741935484,1273.516129032258,4.32258064516129,6.624193548387095,151317,4.0,1,0,0,0
201701,1,-1.829032258064516,182.25806451612902,1.1461538461538459,6.741935483870968,1.2416666666666667,3.4967741935483865,1.6838709677419357,1188.8064516129034,1168.483870967742,12,0.8193548387096773,54.60645161290322,1322.6774193548388,35.064516129032256,1985.3225806451608,1243.4193548387098,1.7129032258064518,8.261612903225808,165237,4.0,1,0,0,0
201702,2,-0.2464285714285713,241.07142857142856,1.85,7.5,1.85,2.8214285714285703,2.253571428571429,1241.6785714285713,1096.2857142857142,17,0.4928571428571428,53.664285714285704,1419.9642857142858,30.285714285714285,2117.428571428572,1322.1785714285713,1.0607142857142855,11.137857142857149,155014,4.0,1,0,0,0
201703,3,6.325806451612903,226.1290322580645,0.9875,8.23225806451613,0.9875,3.8967741935483855,3.770967741935484,1441.2903225806451,849.258064516129,33,6.9,48.1032258064516,1560.0967741935485,25.12903225806452,2048.4193548387093,1404.483870967742,6.8032258064516125,14.351612903225806,165143,1.0,0,1,0,0
201704,4,13.933333333333335,212.33333333333331,6.16,8.656666666666665,6.16,4.38,5.526666666666667,1322.2333333333333,824.0333333333333,50,14.113333333333333,52.37333333333334,1360.8,27.66666666666667,2205.3,1351.9333333333334,13.526666666666667,17.461071428571426,351637,1.0,0,1,0,0
