
조건별분석
[검색조건]
,분류: 지상
,요소 : 강수량
,검색구분 : 일
,지역/지점명 : 서울
,기간 : 2017 ~ 2021년 01 ~ 12월 01 ~ 31일


	
	
	지점번호,지점명,일시,강수량(mm),1시간최다강수량(mm),1시간최다강수량시각,
	108,서울,2017-01-01,,,
	108,서울,2017-01-02,0.3,,
	108,서울,2017-01-03,,,
	108,서울,2017-01-04,,,
	108,서울,2017-01-05,,,
	108,서울,2017-01-06,,,
	108,서울,2017-01-07,,,
	108,서울,2017-01-08,0.0,,
	108,서울,2017-01-09,0.0,,
	108,서울,2017-01-10,,,
	108,서울,2017-01-11,,,
	108,서울,2017-01-12,0.0,,
	108,서울,2017-01-13,0.6,,
	108,서울,2017-01-14,,,
	108,서울,2017-01-15,,,
	108,서울,2017-01-16,,,
	108,서울,2017-01-17,,,
	108,서울,2017-01-18,0.0,,
	108,서울,2017-01-19,,,
	108,서울,2017-01-20,4.0,,
	108,서울,2017-01-21,2.1,,
	108,서울,2017-01-22,0.0,,
	108,서울,2017-01-23,,,
	108,서울,2017-01-24,,,
	108,서울,2017-01-25,,,
	108,서울,2017-01-26,0.3,,
	108,서울,2017-01-27,3.0,,
	108,서울,2017-01-28,,,
	108,서울,2017-01-29,4.5,,
	108,서울,2017-01-30,0.1,,
	108,서울,2017-01-31,,,
	108,서울,2017-02-01,,,
	108,서울,2017-02-02,,,
	108,서울,2017-02-03,,,
	108,서울,2017-02-04,,,
	108,서울,2017-02-05,0.5,,
	108,서울,2017-02-06,,,
	108,서울,2017-02-07,,,
	108,서울,2017-02-08,,,
	108,서울,2017-02-09,,,
	108,서울,2017-02-10,,,
	108,서울,2017-02-11,,,
	108,서울,2017-02-12,,,
	108,서울,2017-02-13,,,
	108,서울,2017-02-14,,,
	108,서울,2017-02-15,,,
	108,서울,2017-02-16,0.0,,
	108,서울,2017-02-17,4.0,,
	108,서울,2017-02-18,,,
	108,서울,2017-02-19,1.0,,
	108,서울,2017-02-20,0.5,,
	108,서울,2017-02-21,,,
	108,서울,2017-02-22,5.1,,
	108,서울,2017-02-23,,,
	108,서울,2017-02-24,,,
	108,서울,2017-02-25,,,
	108,서울,2017-02-26,,,
	108,서울,2017-02-27,,,
	108,서울,2017-02-28,,,
	108,서울,2017-03-01,5.0,,
	108,서울,2017-03-02,0.5,,
	108,서울,2017-03-03,,,
	108,서울,2017-03-04,,,
	108,서울,2017-03-05,0.5,,
	108,서울,2017-03-06,,,
	108,서울,2017-03-07,0.0,,
	108,서울,2017-03-08,0.0,,
	108,서울,2017-03-09,,,
	108,서울,2017-03-10,,,
	108,서울,2017-03-11,,,
	108,서울,2017-03-12,0.0,,
	108,서울,2017-03-13,,,
	108,서울,2017-03-14,,,
	108,서울,2017-03-15,,,
	108,서울,2017-03-16,,,
	108,서울,2017-03-17,,,
	108,서울,2017-03-18,,,
	108,서울,2017-03-19,,,
	108,서울,2017-03-20,,,
	108,서울,2017-03-21,,,
	108,서울,2017-03-22,,,
	108,서울,2017-03-23,,,
	108,서울,2017-03-24,,,
	108,서울,2017-03-25,,,
	108,서울,2017-03-26,,,
	108,서울,2017-03-27,0.4,,
	108,서울,2017-03-28,,,
