"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20120101 ~ 20121231"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강북구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"서울특별시 강북구 미아동","302-39","0302","0039","S&Jvil","59.52","35.61","201202","20","23,500","2","2011","도봉로51길 35",""
"서울특별시 강북구 미아동","302-39","0302","0039","S&Jvil","59.52","35.61","201202","28","23,800","5","2011","도봉로51길 35",""
"서울특별시 강북구 미아동","302-39","0302","0039","S&Jvil","59.71","35.72","201202","29","23,800","2","2011","도봉로51길 35",""
"서울특별시 강북구 미아동","302-39","0302","0039","S&Jvil","59.71","35.72","201203","15","23,800","3","2011","도봉로51길 35",""
"서울특별시 강북구 미아동","302-39","0302","0039","S&Jvil","59.71","35.72","201203","31","24,000","5","2011","도봉로51길 35",""
"서울특별시 강북구 미아동","314-79","0314","0079","S&Jvil(314-79)","60.58","33.73","201206","28","20,600","5","2010","도봉로37길 58",""
"서울특별시 강북구 미아동","131-27","0131","0027","강북에이스타운","53.34","30.05","201202","11","23,800","6","2011","도봉로34길 5",""
"서울특별시 강북구 미아동","131-27","0131","0027","강북에이스타운","57.15","32.2","201202","28","24,600","3","2011","도봉로34길 5",""
"서울특별시 강북구 미아동","131-27","0131","0027","강북에이스타운","57.52","32.41","201202","29","24,700","5","2011","도봉로34길 5",""
"서울특별시 강북구 미아동","131-27","0131","0027","강북에이스타운","57.52","32.41","201204","8","23,100","2","2011","도봉로34길 5",""
"서울특별시 강북구 미아동","131-27","0131","0027","강북에이스타운","57.15","32.2","201204","20","23,400","2","2011","도봉로34길 5",""
"서울특별시 강북구 미아동","131-27","0131","0027","강북에이스타운","57.15","32.2","201204","20","23,800","5","2011","도봉로34길 5",""
"서울특별시 강북구 미아동","131-27","0131","0027","강북에이스타운","52.96","29.84","201205","23","23,200","6","2011","도봉로34길 5",""
"서울특별시 강북구 미아동","791-678","0791","0678","거림아트빌라","55.44","34.28","201211","1","19,000","1","1994","솔매로33길 12",""
"서울특별시 강북구 미아동","5-23","0005","0023","경남빌라C","73.23","40.01","201206","13","21,000","3","2004","오패산로30길 68",""
"서울특별시 강북구 미아동","226-53","0226","0053","골든펠리스빌","43.83","27","201209","5","16,100","3","2009","솔매로35길 8",""
"서울특별시 강북구 미아동","323-3","0323","0003","골든하우스2","45.21","24.79","201203","17","17,000","5","2009","도봉로31길 13",""
"서울특별시 강북구 미아동","791-2282","0791","2282","광미빌라","46.59","27.2","201203","7","18,500","1","1996","삼양로35가길 4",""
"서울특별시 강북구 미아동","121-15","0121","0015","광미하이츠빌","57.96","31.04","201209","5","17,500","2","2003","솔매로52길 18",""
"서울특별시 강북구 미아동","258-220","0258","0220","광신빌라3동","54.84","44","201208","28","12,100","2","1988","오패산로52다길 45",""
"서울특별시 강북구 미아동","129-6","0129","0006","광신주택","47.16","19.87","201208","31","14,900","2","1995","도봉로38길 48",""
"서울특별시 강북구 미아동","125-17","0125","0017","궁전빌라","36.37","21.93","201203","17","15,000","4","1997","도봉로50길 16-8",""
"서울특별시 강북구 미아동","305-52","0305","0052","그랜드하우스(305-52)","42.24","28.58","201201","20","18,700","2","2011","도봉로45길 18-3",""
"서울특별시 강북구 미아동","305-52","0305","0052","그랜드하우스(305-52)","42.24","28.58","201201","20","19,000","3","2011","도봉로45길 18-3",""
"서울특별시 강북구 미아동","305-52","0305","0052","그랜드하우스(305-52)","42.03","16.87","201201","30","16,500","4","2011","도봉로45길 18-3",""
"서울특별시 강북구 미아동","305-52","0305","0052","그랜드하우스(305-52)","42.24","28.58","201207","13","19,350","4","2011","도봉로45길 18-3",""
"서울특별시 강북구 미아동","303-2","0303","0002","그린빌(303-2)","24.94","14.46","201208","19","17,000","4","2011","도봉로51길 8",""
"서울특별시 강북구 미아동","791-1684","0791","1684","그린빌(791-1684)","39.985","23.07","201206","19","13,700","2","2008","솔매로22가길 27",""
"서울특별시 강북구 미아동","791-1076","0791","1076","그린빌라3차","70.03","31.91","201201","20","19,400","4","2007","삼양로65길 10",""
"서울특별시 강북구 미아동","306-5","0306","0005","그린시티빌","54.9","30.75","201205","23","20,200","4","2010","도봉로49길 37",""
"서울특별시 강북구 미아동","715","0715","0000","금강빌라","69.27","37.74","201211","24","19,500","3","1997","솔샘로53길 4-3",""
"서울특별시 강북구 미아동","258-80","0258","0080","금강빌라B","38.64","25.36","201212","17","11,000","1","1989","오패산로52아길 3",""
"서울특별시 강북구 미아동","232-4","0232","0004","금강아트빌라(c동)","43.47","21.69","201203","4","8,000","-1","1992","도봉로53가길 36",""
"서울특별시 강북구 미아동","791-1492","0791","1492","나눔빌라","43.75","23.7","201202","2","13,500","3","2008","솔매로7가길 6",""
"서울특별시 강북구 미아동","258-332","0258","0332","낙산빌라","38.07","28.82","201203","22","9,700","2","1991","오패산로58길 12-6",""
"서울특별시 강북구 미아동","3-444","0003","0444","남양빌라(3-444)","38.7","21.47","201212","2","13,200","3","1992","오현로9가길 20",""
"서울특별시 강북구 미아동","3-515","0003","0515","남양빌라(3-515)","32.64","24.81","201205","22","9,800","-1","1993","오현로9다길 31",""
"서울특별시 강북구 미아동","791-1838","0791","1838","넥서스","46.56","21.34","201211","9","10,000","4","1997","인수봉로14길 22",""
"서울특별시 강북구 미아동","80-16","0080","0016","뉴캐슬2","41.8","26.5","201202","29","22,000","3","2008","오패산로 143",""
"서울특별시 강북구 미아동","791-1660","0791","1660","다우빌라B동","60.1","29.29","201211","20","13,900","1","2007","솔매로22가길 13-4",""
"서울특별시 강북구 미아동","329-45","0329","0045","다우힐스빌","39.96","24.3","201202","16","18,000","4","2008","도봉로23가길 8",""
"서울특별시 강북구 미아동","791-2019","0791","2019","다운빌라","55.29","34.38","201210","2","10,000","4","1998","인수봉로6길 21",""
"서울특별시 강북구 미아동","791-2019","0791","2019","다운빌라","49.46","30.75","201210","2","9,000","3","1998","인수봉로6길 21",""
"서울특별시 강북구 미아동","791-2019","0791","2019","다운빌라","57.74","35.9","201210","2","10,000","1","1998","인수봉로6길 21",""
"서울특별시 강북구 미아동","791-1843","0791","1843","다집아트","54.26","21.64","201208","11","12,500","1","1999","인수봉로14길 28",""
"서울특별시 강북구 미아동","321-16","0321","0016","대광맨션(321-16)","54.76","46.41","201205","17","22,000","3","2012","도봉로33길 39",""
"서울특별시 강북구 미아동","321-16","0321","0016","대광맨션(321-16)","51.39","43.55","201205","20","22,000","4","2012","도봉로33길 39",""
"서울특별시 강북구 미아동","321-16","0321","0016","대광맨션(321-16)","54.76","46.41","201205","21","21,850","4","2012","도봉로33길 39",""
"서울특별시 강북구 미아동","321-16","0321","0016","대광맨션(321-16)","50.14","42.49","201206","20","22,300","2","2012","도봉로33길 39",""
"서울특별시 강북구 미아동","321-16","0321","0016","대광맨션(321-16)","29.92","25.36","201207","15","13,000","2","2012","도봉로33길 39",""
"서울특별시 강북구 미아동","321-16","0321","0016","대광맨션(321-16)","29.92","25.36","201207","24","14,000","3","2012","도봉로33길 39",""
"서울특별시 강북구 미아동","321-16","0321","0016","대광맨션(321-16)","51.39","43.55","201209","5","22,000","3","2012","도봉로33길 39",""
"서울특별시 강북구 미아동","791-715","0791","0715","대광빌라","53.83","34.64","201212","26","18,500","4","1997","솔매로31가길 5-3",""
"서울특별시 강북구 미아동","258-70","0258","0070","대광주택가","44.55","37.33","201201","16","14,000","1","1988","오패산로52길 122",""
"서울특별시 강북구 미아동","215-81","0215","0081","대동아트빌","35.42","19.03","201210","29","12,000","5","2002","도봉로63길 11",""
"서울특별시 강북구 미아동","238-57","0238","0057","대명아트빌(3차)","34.56","21.58","201208","15","12,000","5","2002","삼양로74길 40",""
"서울특별시 강북구 미아동","258-601","0258","0601","대성그린빌라","42.12","49.49","201205","26","16,200","2","1987","오패산로 260",""
"서울특별시 강북구 미아동","258-601","0258","0601","대성그린빌라","59.04","66.72","201209","7","20,700","2","1987","오패산로 260",""
"서울특별시 강북구 미아동","258-601","0258","0601","대성그린빌라","59.04","66.72","201209","18","21,500","2","1987","오패산로 260",""
"서울특별시 강북구 미아동","302-45","0302","0045","대성빌라","65.64","30.66","201205","18","21,500","4","2002","도봉로51길 29",""
"서울특별시 강북구 미아동","302-45","0302","0045","대성빌라","65.64","30.66","201211","2","20,800","4","2002","도봉로51길 29",""
"서울특별시 강북구 미아동","75-4","0075","0004","대성빌라(75-4)","52.94","23.34","201203","23","10,000","-1","1994","오패산로35길 20",""
"서울특별시 강북구 미아동","159-6","0159","0006","대양가든","36.58","29.59","201201","10","5,000","2","1990","덕릉로28길 9-21",""
"서울특별시 강북구 미아동","791-664","0791","0664","대영빌라(A동)","37.68","22.87","201202","13","14,000","3","1993","솔매로33길 18-5",""
"서울특별시 강북구 미아동","258-553","0258","0553","대영주택","34.92","23.4","201211","28","7,900","1","1987","오패산로52라길 27",""
"서울특별시 강북구 미아동","129-5","0129","0005","대우아트빌라","37.97","22.15","201201","21","15,500","2","1997","도봉로38길 52",""
"서울특별시 강북구 미아동","159-9","0159","0009","대원빌라","43.13","25.22","201211","9","13,200","1","1993","덕릉로28길 5",""
"서울특별시 강북구 미아동","313-78","0313","0078","대원아트빌(313-78)","25.02","15.1","201204","24","12,500","3","2012","삼양로54다길 39",""
"서울특별시 강북구 미아동","313-78","0313","0078","대원아트빌(313-78)","25.02","15.1","201211","14","11,500","2","2012","삼양로54다길 39",""
"서울특별시 강북구 미아동","315-12","0315","0012","대원아트빌(315-12)","25.32","18.84","201204","30","11,000","2","2012","도봉로37길 48",""
"서울특별시 강북구 미아동","329-21","0329","0021","대원아트빌(329-21)","67.32","36.96","201207","1","22,500","3","2009","솔샘로65길 29-5",""
"서울특별시 강북구 미아동","791-1474","0791","1474","대원아트빌(791-1474)","50.85","26.6","201211","25","15,000","1","2007","솔매로7가길 22",""
"서울특별시 강북구 미아동","320-22","0320","0022","대원아트빌2차","56.42","30.7","201201","4","18,200","1","2002","삼양로38라길 11",""
"서울특별시 강북구 미아동","3-492","0003","0492","덕산타운","65.66","34.7","201205","21","18,250","4","1999","오현로9길 58",""
"서울특별시 강북구 미아동","258-98","0258","0098","동명빌라","53.12","37.5","201207","19","12,000","2","1988","오패산로52길 85",""
"서울특별시 강북구 미아동","8-192","0008","0192","동명빌라(8-192)","59.52","27.86","201211","3","13,700","2","1994","월계로21나길 24",""
"서울특별시 강북구 미아동","8-192","0008","0192","동명빌라(8-192)","47.3","22.14","201212","12","9,000","4","1994","월계로21나길 24",""
"서울특별시 강북구 미아동","258-723","0258","0723","동성빌라","50.91","44.18","201211","28","14,900","3","1992","오패산로52가길 7",""
"서울특별시 강북구 미아동","258-126","0258","0126","동성주택(가)","54.51","38.88","201210","22","12,100","2","1988","오패산로52다길 5",""
"서울특별시 강북구 미아동","258-140","0258","0140","동성주택12","41.37","31.16","201210","8","9,500","-1","1988","오패산로52마길 13",""
"서울특별시 강북구 미아동","258-626","0258","0626","동성주택28","39.28","32.15","201207","21","11,500","-1","1988","오현로9길 156-1",""
"서울특별시 강북구 미아동","258-511","0258","0511","동성주택3","52.32","34.49","201203","27","9,000","-1","1987","오패산로52마길 16",""
"서울특별시 강북구 미아동","258-512","0258","0512","동성주택6","50.22","33.1","201207","9","12,100","1","1987","오패산로52마길 14",""
"서울특별시 강북구 미아동","258-616","0258","0616","동성주택나","41.24","30.83","201204","24","9,500","1","1988","오패산로52다길 7",""
"서울특별시 강북구 미아동","258-265","0258","0265","동성주택나동","41.6","38","201209","6","5,500","-1","1989","오현로9길 112",""
"서울특별시 강북구 미아동","87-8","0087","0008","동성파크빌","70.83","40.19","201207","5","15,000","-1","2003","오현로8길 21",""
"서울특별시 강북구 미아동","791-3210","0791","3210","동아맨션(791-3210)","43.85","26.49","201212","11","9,000","3","1997","솔매로7다길 23-4",""
"서울특별시 강북구 미아동","319-2","0319","0002","동아하이빌8차(가동)","65.43","30.13","201209","10","20,000","4","2001","도봉로35길 28",""
"서울특별시 강북구 미아동","320-20","0320","0020","동아하이츠빌라","52.71","32.5","201204","27","19,500","2","1998","삼양로38라길 13",""
"서울특별시 강북구 미아동","791-1813","0791","1813","동원맨션","75.61","30.58","201203","26","9,800","4","2002","인수봉로17길 17-5",""
"서울특별시 강북구 미아동","791-3146","0791","3146","두원아트빌","59.44","33.33","201202","29","15,500","4","2003","솔매로7다길 28",""
"서울특별시 강북구 미아동","791-3146","0791","3146","두원아트빌","59.44","33.34","201211","12","14,500","-1","2003","솔매로7다길 28",""
"서울특별시 강북구 미아동","128-49","0128","0049","드림빌22차","74.84","39.33","201201","14","23,600","4","2003","도봉로38길 41-3",""
"서울특별시 강북구 미아동","75-79","0075","0079","뜨란채","58.39","34.18","201201","30","25,000","3","2011","월계로7나길 24-31",""
"서울특별시 강북구 미아동","75-79","0075","0079","뜨란채","54.56","31.94","201204","21","24,000","2","2011","월계로7나길 24-31",""
"서울특별시 강북구 미아동","75-79","0075","0079","뜨란채","58.39","34.18","201205","22","24,000","2","2011","월계로7나길 24-31",""
"서울특별시 강북구 미아동","75-79","0075","0079","뜨란채","54.56","31.94","201209","7","23,000","3","2011","월계로7나길 24-31",""
"서울특별시 강북구 미아동","75-79","0075","0079","뜨란채","58.39","34.18","201211","26","23,300","4","2011","월계로7나길 24-31",""
"서울특별시 강북구 미아동","749-5","0749","0005","래미안빌","61.98","34.56","201209","7","20,000","4","2008","삼양로47길 6",""
"서울특별시 강북구 미아동","300-3","0300","0003","메이저빌","40.48","25.1","201209","15","22,900","4","2012","도봉로49길 77",""
"서울특별시 강북구 미아동","300-3","0300","0003","메이저빌","39.62","24.56","201209","19","22,400","6","2012","도봉로49길 77",""
"서울특별시 강북구 미아동","300-3","0300","0003","메이저빌","40.48","25.1","201209","20","22,600","5","2012","도봉로49길 77",""
"서울특별시 강북구 미아동","300-3","0300","0003","메이저빌","40.48","25.1","201210","10","22,900","3","2012","도봉로49길 77",""
"서울특별시 강북구 미아동","300-3","0300","0003","메이저빌","39.62","24.56","201210","20","21,600","3","2012","도봉로49길 77",""
"서울특별시 강북구 미아동","300-3","0300","0003","메이저빌","39.62","24.56","201211","18","21,700","4","2012","도봉로49길 77",""
"서울특별시 강북구 미아동","300-3","0300","0003","메이저빌","40.48","25.1","201212","7","22,000","6","2012","도봉로49길 77",""
"서울특별시 강북구 미아동","300-3","0300","0003","메이저빌","39.62","24.56","201212","12","21,500","5","2012","도봉로49길 77",""
"서울특별시 강북구 미아동","300-3","0300","0003","메이저빌","40.48","25.1","201212","17","21,500","2","2012","도봉로49길 77",""
"서울특별시 강북구 미아동","258-116","0258","0116","목화빌라","46.2","33","201208","17","11,700","1","1986","오패산로52라길 11",""
"서울특별시 강북구 미아동","203-24","0203","0024","목화빌라(203-24)","63.36","53.05","201211","12","17,500","1","1992","도봉로61길 6",""
"서울특별시 강북구 미아동","791-3591","0791","3591","목화빌라(791-3591)","43.65","24.3","201209","10","13,000","2","1995","솔매로22길 36",""
"서울특별시 강북구 미아동","791-1784","0791","1784","미건빌리지","58.47","19.44","201203","1","13,500","-1","2002","인수봉로 51",""
"서울특별시 강북구 미아동","791-1784","0791","1784","미건빌리지","58.47","19.45","201204","5","14,600","1","2002","인수봉로 51",""
"서울특별시 강북구 미아동","791-1874","0791","1874","미건빌리지5","114.96","52.75","201201","15","20,000","4","2002","인수봉로14길 4",""
"서울특별시 강북구 미아동","791-1874","0791","1874","미건빌리지5","51.39","23.58","201203","13","13,500","1","2002","인수봉로14길 4",""
"서울특별시 강북구 미아동","791-1871","0791","1871","미건주택(3동)","45.15","22.85","201205","14","12,000","4","2002","인수봉로 42-11",""
"서울특별시 강북구 미아동","791-1872","0791","1872","미건주택(4동)","55.46","26.2","201203","17","14,800","2","2002","인수봉로 42-5",""
"서울특별시 강북구 미아동","791-1872","0791","1872","미건주택(4동)","63.36","29.93","201206","29","19,000","3","2002","인수봉로 42-5",""
"서울특별시 강북구 미아동","791-1872","0791","1872","미건주택(4동)","55.46","26.2","201207","10","17,000","1","2002","인수봉로 42-5",""
"서울특별시 강북구 미아동","791-3346","0791","3346","미건주택(B동)","59.49","27.95","201201","5","13,000","1","1998","인수봉로14길 14",""
"서울특별시 강북구 미아동","791-3346","0791","3346","미건주택(B동)","59.49","27.95","201205","24","15,000","3","1998","인수봉로14길 14",""
"서울특별시 강북구 미아동","791-3346","0791","3346","미건주택(B동)","59.49","27.95","201209","15","14,000","1","1998","인수봉로14길 14",""
"서울특별시 강북구 미아동","791-1339","0791","1339","미도그랜드힐","68.52","40.73","201211","13","18,400","5","2005","인수봉로20나길 52",""
"서울특별시 강북구 미아동","314-3","0314","0003","미래VILLAGE","65.53","37.02","201205","24","21,800","2","2008","도봉로39길 42",""
"서울특별시 강북구 미아동","776-113","0776","0113","미래빌라2차","83.67","39.4","201206","8","25,500","-1","2009","삼양로53길 28-6",""
"서울특별시 강북구 미아동","776-113","0776","0113","미래빌라2차","60.36","28.45","201207","23","19,000","4","2009","삼양로53길 28-6",""
"서울특별시 강북구 미아동","215-83","0215","0083","미래안빌라","52.51","31.52","201203","27","12,000","4","2003","도봉로61길 22-4",""
"서울특별시 강북구 미아동","125-2","0125","0002","미아아트빌라","69.1","32.21","201208","25","17,700","1","1994","솔매로52길 28",""
"서울특별시 강북구 미아동","79-34","0079","0034","방천연립","50.25","49.63","201206","19","18,000","2","1977","오패산로31길 13-13",""
"서울특별시 강북구 미아동","321-15","0321","0015","백운에코빌","58.76","34.41","201205","11","23,500","3","2012","도봉로31길 24",""
"서울특별시 강북구 미아동","321-15","0321","0015","백운에코빌","36.68","21.48","201206","9","15,400","5","2012","도봉로31길 24",""
"서울특별시 강북구 미아동","321-15","0321","0015","백운에코빌","47.47","27.8","201210","2","19,000","4","2012","도봉로31길 24",""
"서울특별시 강북구 미아동","321-15","0321","0015","백운에코빌","58.76","34.41","201210","16","24,300","2","2012","도봉로31길 24",""
"서울특별시 강북구 미아동","321-15","0321","0015","백운에코빌","58.84","34.45","201210","21","23,500","2","2012","도봉로31길 24",""
"서울특별시 강북구 미아동","321-15","0321","0015","백운에코빌","58.84","34.45","201210","28","24,000","4","2012","도봉로31길 24",""
"서울특별시 강북구 미아동","48-26","0048","0026","백운에코빌(48-26)","52.08","30.34","201206","6","21,000","4","2011","월계로 33-9",""
"서울특별시 강북구 미아동","48-26","0048","0026","백운에코빌(48-26)","52.08","30.34","201210","5","20,000","4","2011","월계로 33-9",""
"서울특별시 강북구 미아동","48-26","0048","0026","백운에코빌(48-26)","52.08","30.34","201210","5","19,500","2","2011","월계로 33-9",""
"서울특별시 강북구 미아동","48-26","0048","0026","백운에코빌(48-26)","42","24.47","201210","22","17,000","5","2011","월계로 33-9",""
"서울특별시 강북구 미아동","48-26","0048","0026","백운에코빌(48-26)","52.08","30.34","201212","3","19,000","2","2011","월계로 33-9",""
"서울특별시 강북구 미아동","48-26","0048","0026","백운에코빌(48-26)","52.08","30.34","201212","6","21,000","3","2011","월계로 33-9",""
"서울특별시 강북구 미아동","258-561","0258","0561","범신4동","43.71","29.5","201201","4","10,000","1","1986","오패산로52라길 66",""
"서울특별시 강북구 미아동","258-565","0258","0565","범신8동","41.52","28.93","201204","11","8,300","-1","1986","오패산로52다길 63",""
"서울특별시 강북구 미아동","791-3021","0791","3021","베니하우스","55.83","27.12","201202","29","13,700","1","2003","인수봉로8길 28",""
"서울특별시 강북구 미아동","306-52","0306","0052","보람하이츠","42.99","23.99","201201","2","21,200","4","2011","솔매로40길 37",""
"서울특별시 강북구 미아동","306-52","0306","0052","보람하이츠","56.2","31.36","201203","5","23,700","3","2011","솔매로40길 35",""
"서울특별시 강북구 미아동","306-52","0306","0052","보람하이츠","36.38","20.3","201204","12","17,200","5","2011","솔매로40길 35",""
"서울특별시 강북구 미아동","306-52","0306","0052","보람하이츠","56.45","31.5","201204","29","22,300","2","2011","솔매로40길 35",""
"서울특별시 강북구 미아동","306-52","0306","0052","보람하이츠","36.38","20.3","201205","6","17,200","5","2011","솔매로40길 35",""
"서울특별시 강북구 미아동","300-24","0300","0024","보영아트빌Ⅱ","44.22","23","201203","4","14,100","2","2002","솔매로36길 6",""
"서울특별시 강북구 미아동","321-50","0321","0050","북한산그랑빌101동","48.35","26.9","201211","1","17,800","5","2012","도봉로33길 37",""
"서울특별시 강북구 미아동","321-50","0321","0050","북한산그랑빌101동","53.69","29.87","201211","1","20,750","3","2012","도봉로33길 37",""
"서울특별시 강북구 미아동","321-50","0321","0050","북한산그랑빌101동","53.69","29.87","201211","1","20,100","4","2012","도봉로33길 37",""
"서울특별시 강북구 미아동","321-50","0321","0050","북한산그랑빌101동","53.69","29.87","201211","1","20,100","4","2012","도봉로33길 37",""
