baseYmd,daywkDivCd,daywkDivNm,signguCode,signguNm,touDivCd,touDivNm,touNum
20210426,1,월요일,11110,종로구,1,현지인(a),150993.5
20210426,1,월요일,11110,종로구,2,외지인(b),285733.0
20210426,1,월요일,11110,종로구,3,외국인(c),135.04676469999998
20210427,2,화요일,11110,종로구,1,현지인(a),151214.0
20210427,2,화요일,11110,종로구,2,외지인(b),297080.0
20210427,2,화요일,11110,종로구,3,외국인(c),141.2017737
20210428,3,수요일,11110,종로구,1,현지인(a),151620.0
20210428,3,수요일,11110,종로구,2,외지인(b),311223.5
20210428,3,수요일,11110,종로구,3,외국인(c),127.5892308
20210429,4,목요일,11110,종로구,1,현지인(a),150521.0
20210429,4,목요일,11110,종로구,2,외지인(b),310464.0
20210429,4,목요일,11110,종로구,3,외국인(c),146.1640592
20210430,5,금요일,11110,종로구,1,현지인(a),149838.5
20210430,5,금요일,11110,종로구,2,외지인(b),322378.0
20210430,5,금요일,11110,종로구,3,외국인(c),144.334527
20210501,6,토요일,11110,종로구,1,현지인(a),103586.0
20210501,6,토요일,11110,종로구,2,외지인(b),290087.0
20210501,6,토요일,11110,종로구,3,외국인(c),168.8427257
20210502,7,일요일,11110,종로구,1,현지인(a),98413.0
20210502,7,일요일,11110,종로구,2,외지인(b),285967.5
20210502,7,일요일,11110,종로구,3,외국인(c),156.0414983
20210503,1,월요일,11110,종로구,1,현지인(a),173117.0
20210503,1,월요일,11110,종로구,2,외지인(b),289782.5
20210503,1,월요일,11110,종로구,3,외국인(c),160.27667230000003
20210504,2,화요일,11110,종로구,1,현지인(a),165403.0
20210504,2,화요일,11110,종로구,2,외지인(b),271341.0
20210504,2,화요일,11110,종로구,3,외국인(c),170.5564776
20210505,3,수요일,11110,종로구,1,현지인(a),111947.5
20210505,3,수요일,11110,종로구,2,외지인(b),333865.0
20210505,3,수요일,11110,종로구,3,외국인(c),163.1398289
20210506,4,목요일,11110,종로구,1,현지인(a),173404.0
20210506,4,목요일,11110,종로구,2,외지인(b),306022.5
20210506,4,목요일,11110,종로구,3,외국인(c),158.39159030000002
20210507,5,금요일,11110,종로구,1,현지인(a),167422.5
20210507,5,금요일,11110,종로구,2,외지인(b),298441.5
20210507,5,금요일,11110,종로구,3,외국인(c),166.8128709
20210508,6,토요일,11110,종로구,1,현지인(a),105696.5
20210508,6,토요일,11110,종로구,2,외지인(b),282383.5
20210508,6,토요일,11110,종로구,3,외국인(c),159.95604419999998
20210509,7,일요일,11110,종로구,1,현지인(a),97482.0
20210509,7,일요일,11110,종로구,2,외지인(b),276486.0
20210509,7,일요일,11110,종로구,3,외국인(c),162.7250903
20210510,1,월요일,11110,종로구,1,현지인(a),170016.0
20210510,1,월요일,11110,종로구,2,외지인(b),261887.5
20210510,1,월요일,11110,종로구,3,외국인(c),163.8388382
20210511,2,화요일,11110,종로구,1,현지인(a),177502.5
20210511,2,화요일,11110,종로구,2,외지인(b),315052.5
20210511,2,화요일,11110,종로구,3,외국인(c),176.26342
20210512,3,수요일,11110,종로구,1,현지인(a),177481.5
20210512,3,수요일,11110,종로구,2,외지인(b),321391.0
20210512,3,수요일,11110,종로구,3,외국인(c),185.674887
20210513,4,목요일,11110,종로구,1,현지인(a),176473.5
20210513,4,목요일,11110,종로구,2,외지인(b),317425.5
20210513,4,목요일,11110,종로구,3,외국인(c),185.5335013
20210514,5,금요일,11110,종로구,1,현지인(a),174139.0
20210514,5,금요일,11110,종로구,2,외지인(b),340592.0
20210514,5,금요일,11110,종로구,3,외국인(c),209.66814680000002
20210515,6,토요일,11110,종로구,1,현지인(a),107037.0
20210515,6,토요일,11110,종로구,2,외지인(b),305886.0
20210515,6,토요일,11110,종로구,3,외국인(c),163.35859530000002
20210516,7,일요일,11110,종로구,1,현지인(a),87626.0
20210516,7,일요일,11110,종로구,2,외지인(b),187092.5
20210516,7,일요일,11110,종로구,3,외국인(c),163.2713765
20210517,1,월요일,11110,종로구,1,현지인(a),166761.0
20210517,1,월요일,11110,종로구,2,외지인(b),265009.5
20210517,1,월요일,11110,종로구,3,외국인(c),162.4314214
20210518,2,화요일,11110,종로구,1,현지인(a),175987.0
20210518,2,화요일,11110,종로구,2,외지인(b),345817.5
20210518,2,화요일,11110,종로구,3,외국인(c),176.35414554374486
20210519,3,수요일,11110,종로구,1,현지인(a),115129.0
20210519,3,수요일,11110,종로구,2,외지인(b),373670.5
20210519,3,수요일,11110,종로구,3,외국인(c),179.1254806070826
20210520,4,목요일,11110,종로구,1,현지인(a),168266.0
20210520,4,목요일,11110,종로구,2,외지인(b),289901.5
20210520,4,목요일,11110,종로구,3,외국인(c),167.92170085470087
20210524,1,월요일,11110,종로구,1,현지인(a),172578.0
20210524,1,월요일,11110,종로구,2,외지인(b),295641.5
20210524,1,월요일,11110,종로구,3,외국인(c),205.49894259818728
20210525,2,화요일,11110,종로구,1,현지인(a),172539.5
20210525,2,화요일,11110,종로구,2,외지인(b),302298.5
20210525,2,화요일,11110,종로구,3,외국인(c),170.3743935742972
20210526,3,수요일,11110,종로구,1,현지인(a),174034.0
20210526,3,수요일,11110,종로구,2,외지인(b),323382.5
20210526,3,수요일,11110,종로구,3,외국인(c),173.65142857142865
20210529,6,토요일,11110,종로구,1,현지인(a),108349.5
20210529,6,토요일,11110,종로구,2,외지인(b),339920.0
20210529,6,토요일,11110,종로구,3,외국인(c),197.08155477031804
20210530,7,일요일,11110,종로구,1,현지인(a),98780.5
20210530,7,일요일,11110,종로구,2,외지인(b),291420.5
20210530,7,일요일,11110,종로구,3,외국인(c),181.14214285714291
20210531,1,월요일,11110,종로구,1,현지인(a),171234.0
20210531,1,월요일,11110,종로구,2,외지인(b),290797.5
20210531,1,월요일,11110,종로구,3,외국인(c),172.9441553813257
20210601,2,화요일,11110,종로구,1,현지인(a),173453.0
20210601,2,화요일,11110,종로구,2,외지인(b),286289.5
20210601,2,화요일,11110,종로구,3,외국인(c),215.48092926490975
20210602,3,수요일,11110,종로구,1,현지인(a),181702.5
20210602,3,수요일,11110,종로구,2,외지인(b),308157.5
20210602,3,수요일,11110,종로구,3,외국인(c),207.47076923076932
20210603,4,목요일,11110,종로구,1,현지인(a),172742.5
20210603,4,목요일,11110,종로구,2,외지인(b),267907.5
20210603,4,목요일,11110,종로구,3,외국인(c),208.81814764183173
20210604,5,금요일,11110,종로구,1,현지인(a),179165.0
20210604,5,금요일,11110,종로구,2,외지인(b),338033.5
20210604,5,금요일,11110,종로구,3,외국인(c),230.13529019346228
20210605,6,토요일,11110,종로구,1,현지인(a),114415.0
20210605,6,토요일,11110,종로구,2,외지인(b),351746.5
20210605,6,토요일,11110,종로구,3,외국인(c),248.1468277177368
20210606,7,일요일,11110,종로구,1,현지인(a),100558.5
20210606,7,일요일,11110,종로구,2,외지인(b),260109.5
20210606,7,일요일,11110,종로구,3,외국인(c),207.4572988505746
20210607,1,월요일,11110,종로구,1,현지인(a),175052.5
20210607,1,월요일,11110,종로구,2,외지인(b),275670.5
20210607,1,월요일,11110,종로구,3,외국인(c),213.4135895765472
20210608,2,화요일,11110,종로구,1,현지인(a),175812.0
20210608,2,화요일,11110,종로구,2,외지인(b),298910.5
20210608,2,화요일,11110,종로구,3,외국인(c),249.41944347826083
20210609,3,수요일,11110,종로구,1,현지인(a),177887.5
20210609,3,수요일,11110,종로구,2,외지인(b),310975.0
20210609,3,수요일,11110,종로구,3,외국인(c),227.21349112426037
20210610,4,목요일,11110,종로구,1,현지인(a),175108.5
20210610,4,목요일,11110,종로구,2,외지인(b),303394.0
20210610,4,목요일,11110,종로구,3,외국인(c),212.68203715170281
20210612,6,토요일,11110,종로구,1,현지인(a),110981.5
20210612,6,토요일,11110,종로구,2,외지인(b),335954.5
20210612,6,토요일,11110,종로구,3,외국인(c),238.77355117139328
20210614,1,월요일,11110,종로구,1,현지인(a),173929.0
20210614,1,월요일,11110,종로구,2,외지인(b),290461.5
20210614,1,월요일,11110,종로구,3,외국인(c),229.0795153664301
20210615,2,화요일,11110,종로구,1,현지인(a),172658.5
20210615,2,화요일,11110,종로구,2,외지인(b),292810.0
20210615,2,화요일,11110,종로구,3,외국인(c),227.12297345132728
20210616,3,수요일,11110,종로구,1,현지인(a),178664.5
20210616,3,수요일,11110,종로구,2,외지인(b),330869.0
20210616,3,수요일,11110,종로구,3,외국인(c),234.6725173210162
20210617,4,목요일,11110,종로구,1,현지인(a),175311.5
20210617,4,목요일,11110,종로구,2,외지인(b),323795.5
20210617,4,목요일,11110,종로구,3,외국인(c),220.4864672544081
20210618,5,금요일,11110,종로구,1,현지인(a),170803.5
20210618,5,금요일,11110,종로구,2,외지인(b),325762.5
20210618,5,금요일,11110,종로구,3,외국인(c),204.8110490921318
20210619,6,토요일,11110,종로구,1,현지인(a),111233.5
20210619,6,토요일,11110,종로구,2,외지인(b),365365.0
20210619,6,토요일,11110,종로구,3,외국인(c),223.1948440748443
20210620,7,일요일,11110,종로구,1,현지인(a),97037.5
20210620,7,일요일,11110,종로구,2,외지인(b),276594.5
20210620,7,일요일,11110,종로구,3,외국인(c),219.97266331658278
20210621,1,월요일,11110,종로구,1,현지인(a),174436.5
20210621,1,월요일,11110,종로구,2,외지인(b),315318.5
20210621,1,월요일,11110,종로구,3,외국인(c),220.6195538057744
20210622,2,화요일,11110,종로구,1,현지인(a),176102.5
20210622,2,화요일,11110,종로구,2,외지인(b),330876.0
20210622,2,화요일,11110,종로구,3,외국인(c),205.5977976952624
20210623,3,수요일,11110,종로구,1,현지인(a),176743.0
20210623,3,수요일,11110,종로구,2,외지인(b),341586.0
20210623,3,수요일,11110,종로구,3,외국인(c),196.48256801592584
20210624,4,목요일,11110,종로구,1,현지인(a),176963.5
20210624,4,목요일,11110,종로구,2,외지인(b),351382.5
20210624,4,목요일,11110,종로구,3,외국인(c),176.58199498117938
20210426,1,월요일,11140,중구,1,현지인(a),154647.5
20210426,1,월요일,11140,중구,2,외지인(b),292120.5
20210426,1,월요일,11140,중구,3,외국인(c),486.2641166
20210427,2,화요일,11140,중구,1,현지인(a),156723.0
20210427,2,화요일,11140,중구,2,외지인(b),307734.0
20210427,2,화요일,11140,중구,3,외국인(c),464.43133330000006
20210428,3,수요일,11140,중구,1,현지인(a),157766.0
20210428,3,수요일,11140,중구,2,외지인(b),324149.0
20210428,3,수요일,11140,중구,3,외국인(c),434.95476039999994
20210429,4,목요일,11140,중구,1,현지인(a),157034.5
20210429,4,목요일,11140,중구,2,외지인(b),322889.0
20210429,4,목요일,11140,중구,3,외국인(c),449.71607710000006
20210430,5,금요일,11140,중구,1,현지인(a),156355.5
20210430,5,금요일,11140,중구,2,외지인(b),341701.5
20210430,5,금요일,11140,중구,3,외국인(c),445.1275732
20210501,6,토요일,11140,중구,1,현지인(a),93842.0
20210501,6,토요일,11140,중구,2,외지인(b),287203.0
20210501,6,토요일,11140,중구,3,외국인(c),455.67463560000004
20210502,7,일요일,11140,중구,1,현지인(a),82831.0
20210502,7,일요일,11140,중구,2,외지인(b),256182.5
20210502,7,일요일,11140,중구,3,외국인(c),404.3748829
20210503,1,월요일,11140,중구,1,현지인(a),177744.0
20210503,1,월요일,11140,중구,2,외지인(b),290017.0
20210503,1,월요일,11140,중구,3,외국인(c),413.55337410000004
20210504,2,화요일,11140,중구,1,현지인(a),172392.5
20210504,2,화요일,11140,중구,2,외지인(b),279093.5
20210504,2,화요일,11140,중구,3,외국인(c),408.79620780000005
20210505,3,수요일,11140,중구,2,외지인(b),288865.5
20210505,3,수요일,11140,중구,3,외국인(c),386.9498123
20210505,3,수요일,11140,중구,1,현지인(a),99228.5
20210506,4,목요일,11140,중구,1,현지인(a),177233.0
20210506,4,목요일,11140,중구,2,외지인(b),302589.0
20210506,4,목요일,11140,중구,3,외국인(c),433.3080748
20210507,5,금요일,11140,중구,1,현지인(a),173659.5
20210507,5,금요일,11140,중구,2,외지인(b),303408.0
20210507,5,금요일,11140,중구,3,외국인(c),445.05228560000006
20210508,6,토요일,11140,중구,1,현지인(a),94255.0
20210508,6,토요일,11140,중구,2,외지인(b),262300.5
20210508,6,토요일,11140,중구,3,외국인(c),425.7546698
20210509,7,일요일,11140,중구,1,현지인(a),79796.5
20210509,7,일요일,11140,중구,2,외지인(b),234979.5
20210509,7,일요일,11140,중구,3,외국인(c),383.79432030000004
20210510,1,월요일,11140,중구,1,현지인(a),174093.5
20210510,1,월요일,11140,중구,2,외지인(b),261719.5
20210510,1,월요일,11140,중구,3,외국인(c),446.70769060000003
20210511,2,화요일,11140,중구,1,현지인(a),182136.5
20210511,2,화요일,11140,중구,2,외지인(b),312907.0
20210511,2,화요일,11140,중구,3,외국인(c),473.56947560000003
20210512,3,수요일,11140,중구,1,현지인(a),181097.0
20210512,3,수요일,11140,중구,2,외지인(b),319186.0
20210512,3,수요일,11140,중구,3,외국인(c),484.7417147
20210513,4,목요일,11140,중구,1,현지인(a),179354.0
20210513,4,목요일,11140,중구,2,외지인(b),322980.0
20210513,4,목요일,11140,중구,3,외국인(c),437.1955056
20210514,5,금요일,11140,중구,1,현지인(a),177516.5
20210514,5,금요일,11140,중구,2,외지인(b),355075.0
20210514,5,금요일,11140,중구,3,외국인(c),424.6667896000001
20210515,6,토요일,11140,중구,1,현지인(a),95749.5
20210515,6,토요일,11140,중구,2,외지인(b),293184.5
20210515,6,토요일,11140,중구,3,외국인(c),377.361404
20210516,7,일요일,11140,중구,1,현지인(a),76160.0
20210516,7,일요일,11140,중구,2,외지인(b),191450.0
20210516,7,일요일,11140,중구,3,외국인(c),407.5978017
20210517,1,월요일,11140,중구,1,현지인(a),172420.5
20210517,1,월요일,11140,중구,2,외지인(b),273808.5
20210517,1,월요일,11140,중구,3,외국인(c),348.5991667
20210518,2,화요일,11140,중구,1,현지인(a),179756.5
20210518,2,화요일,11140,중구,2,외지인(b),352467.5
20210518,2,화요일,11140,중구,3,외국인(c),379.7374366965326
20210519,3,수요일,11140,중구,1,현지인(a),100411.5
20210519,3,수요일,11140,중구,2,외지인(b),305448.5
20210519,3,수요일,11140,중구,3,외국인(c),372.1146387832703
20210520,4,목요일,11140,중구,1,현지인(a),172571.0
20210520,4,목요일,11140,중구,2,외지인(b),298168.5
20210520,4,목요일,11140,중구,3,외국인(c),459.33851395433146
20210524,1,월요일,11140,중구,1,현지인(a),176806.0
20210524,1,월요일,11140,중구,2,외지인(b),306708.5
20210524,1,월요일,11140,중구,3,외국인(c),444.0108510638301
20210525,2,화요일,11140,중구,1,현지인(a),177271.5
20210525,2,화요일,11140,중구,2,외지인(b),313754.0
20210525,2,화요일,11140,중구,3,외국인(c),525.2980906460947
20210526,3,수요일,11140,중구,1,현지인(a),178699.5
20210526,3,수요일,11140,중구,2,외지인(b),326606.0
20210526,3,수요일,11140,중구,3,외국인(c),549.574256055363
20210529,6,토요일,11140,중구,1,현지인(a),96026.0
20210529,6,토요일,11140,중구,2,외지인(b),322028.0
20210529,6,토요일,11140,중구,3,외국인(c),461.79196575567977
20210530,7,일요일,11140,중구,1,현지인(a),82824.0
20210530,7,일요일,11140,중구,2,외지인(b),264453.0
20210530,7,일요일,11140,중구,3,외국인(c),478.34100218545103
20210531,1,월요일,11140,중구,1,현지인(a),178045.0
20210531,1,월요일,11140,중구,2,외지인(b),305039.0
20210531,1,월요일,11140,중구,3,외국인(c),503.50721549636825
20210601,2,화요일,11140,중구,1,현지인(a),187250.0
20210601,2,화요일,11140,중구,2,외지인(b),301780.5
20210601,2,화요일,11140,중구,3,외국인(c),513.2408671065033
20210602,3,수요일,11140,중구,1,현지인(a),189273.0
20210602,3,수요일,11140,중구,2,외지인(b),320299.0
20210602,3,수요일,11140,중구,3,외국인(c),477.95736237144587
20210603,4,목요일,11140,중구,1,현지인(a),182752.5
20210603,4,목요일,11140,중구,2,외지인(b),287346.5
20210603,4,목요일,11140,중구,3,외국인(c),448.75081752779573
20210604,5,금요일,11140,중구,1,현지인(a),185661.0
20210604,5,금요일,11140,중구,2,외지인(b),354291.0
20210604,5,금요일,11140,중구,3,외국인(c),537.2179111791727
20210605,6,토요일,11140,중구,1,현지인(a),100628.5
20210605,6,토요일,11140,중구,2,외지인(b),337302.0
20210605,6,토요일,11140,중구,3,외국인(c),558.8244844517185
20210606,7,일요일,11140,중구,1,현지인(a),83492.5
20210606,7,일요일,11140,중구,2,외지인(b),251622.0
20210606,7,일요일,11140,중구,3,외국인(c),504.95153868194865
20210607,1,월요일,11140,중구,1,현지인(a),180950.0
20210607,1,월요일,11140,중구,2,외지인(b),295183.0
20210607,1,월요일,11140,중구,3,외국인(c),473.369561322212
20210608,2,화요일,11140,중구,1,현지인(a),182612.5
20210608,2,화요일,11140,중구,2,외지인(b),316813.0
20210608,2,화요일,11140,중구,3,외국인(c),466.7883017591341
20210609,3,수요일,11140,중구,1,현지인(a),183792.0
20210609,3,수요일,11140,중구,2,외지인(b),323865.5
20210609,3,수요일,11140,중구,3,외국인(c),442.17553356890437
20210610,4,목요일,11140,중구,1,현지인(a),182784.0
20210610,4,목요일,11140,중구,2,외지인(b),321804.0
20210610,4,목요일,11140,중구,3,외국인(c),504.8131468531469
20210612,6,토요일,11140,중구,3,외국인(c),531.8800392156862
20210612,6,토요일,11140,중구,1,현지인(a),99582.0
20210612,6,토요일,11140,중구,2,외지인(b),337820.0
20210614,1,월요일,11140,중구,1,현지인(a),179021.5
20210614,1,월요일,11140,중구,2,외지인(b),311762.5
20210614,1,월요일,11140,중구,3,외국인(c),625.3510419872496
20210615,2,화요일,11140,중구,1,현지인(a),179774.0
20210615,2,화요일,11140,중구,2,외지인(b),316981.0
20210615,2,화요일,11140,중구,3,외국인(c),589.5083840853526
20210616,3,수요일,11140,중구,1,현지인(a),184198.0
20210616,3,수요일,11140,중구,2,외지인(b),348715.5
20210616,3,수요일,11140,중구,3,외국인(c),534.5231180675381
20210617,4,목요일,11140,중구,1,현지인(a),182686.0
20210617,4,목요일,11140,중구,2,외지인(b),351757.0
20210617,4,목요일,11140,중구,3,외국인(c),493.3801738917462
20210618,5,금요일,11140,중구,1,현지인(a),177401.0
20210618,5,금요일,11140,중구,2,외지인(b),353234.0
20210618,5,금요일,11140,중구,3,외국인(c),495.0580410496234
20210619,6,토요일,11140,중구,1,현지인(a),99071.0
20210619,6,토요일,11140,중구,2,외지인(b),360962.0
20210619,6,토요일,11140,중구,3,외국인(c),477.87410029498494
20210620,7,일요일,11140,중구,1,현지인(a),82530.0
20210620,7,일요일,11140,중구,2,외지인(b),269265.5
20210620,7,일요일,11140,중구,3,외국인(c),507.0246771568092
20210621,1,월요일,11140,중구,1,현지인(a),181856.5
20210621,1,월요일,11140,중구,2,외지인(b),345016.0
20210621,1,월요일,11140,중구,3,외국인(c),553.4670205066342
20210622,2,화요일,11140,중구,1,현지인(a),182357.0
20210622,2,화요일,11140,중구,2,외지인(b),357010.5
20210622,2,화요일,11140,중구,3,외국인(c),525.4966734279914
20210623,3,수요일,11140,중구,1,현지인(a),183585.5
20210623,3,수요일,11140,중구,2,외지인(b),361641.0
20210623,3,수요일,11140,중구,3,외국인(c),513.8058105693132
20210624,4,목요일,11140,중구,1,현지인(a),184541.0
20210624,4,목요일,11140,중구,2,외지인(b),373786.0
20210624,4,목요일,11140,중구,3,외국인(c),514.094676258993
20210426,1,월요일,11170,용산구,1,현지인(a),159628.0
20210426,1,월요일,11170,용산구,2,외지인(b),195440.0
20210426,1,월요일,11170,용산구,3,외국인(c),163.4864219
20210427,2,화요일,11170,용산구,1,현지인(a),159176.5
20210427,2,화요일,11170,용산구,2,외지인(b),202020.0
20210427,2,화요일,11170,용산구,3,외국인(c),162.48587949999998
20210428,3,수요일,11170,용산구,1,현지인(a),160776.0
20210428,3,수요일,11170,용산구,2,외지인(b),209874.0
20210428,3,수요일,11170,용산구,3,외국인(c),170.6403302
20210429,4,목요일,11170,용산구,1,현지인(a),160496.0
20210429,4,목요일,11170,용산구,2,외지인(b),216961.5
20210429,4,목요일,11170,용산구,3,외국인(c),173.26829569999998
20210430,5,금요일,11170,용산구,1,현지인(a),162039.5
20210430,5,금요일,11170,용산구,2,외지인(b),252836.5
20210430,5,금요일,11170,용산구,3,외국인(c),182.66556719999997
20210501,6,토요일,11170,용산구,1,현지인(a),136031.0
20210501,6,토요일,11170,용산구,2,외지인(b),250558.0
20210501,6,토요일,11170,용산구,3,외국인(c),181.45217390000002
20210502,7,일요일,11170,용산구,1,현지인(a),136076.5
20210502,7,일요일,11170,용산구,2,외지인(b),244454.0
20210502,7,일요일,11170,용산구,3,외국인(c),189.6808028
20210503,1,월요일,11170,용산구,1,현지인(a),174083.0
20210503,1,월요일,11170,용산구,2,외지인(b),189955.5
20210503,1,월요일,11170,용산구,3,외국인(c),177.2545904
20210504,2,화요일,11170,용산구,1,현지인(a),168784.0
20210504,2,화요일,11170,용산구,2,외지인(b),203273.0
20210504,2,화요일,11170,용산구,3,외국인(c),167.0364045
20210505,3,수요일,11170,용산구,1,현지인(a),141120.0
20210505,3,수요일,11170,용산구,2,외지인(b),242263.0
20210505,3,수요일,11170,용산구,3,외국인(c),153.0904602
20210506,4,목요일,11170,용산구,1,현지인(a),175192.5
20210506,4,목요일,11170,용산구,2,외지인(b),210427.0
20210506,4,목요일,11170,용산구,3,외국인(c),171.8316756
20210507,5,금요일,11170,용산구,1,현지인(a),172329.5
20210507,5,금요일,11170,용산구,2,외지인(b),238651.0
20210507,5,금요일,11170,용산구,3,외국인(c),201.33734180000002
20210508,6,토요일,11170,용산구,1,현지인(a),136566.5
20210508,6,토요일,11170,용산구,2,외지인(b),238903.0
20210508,6,토요일,11170,용산구,3,외국인(c),177.77377869999998
20210509,7,일요일,11170,용산구,1,현지인(a),134123.5
20210509,7,일요일,11170,용산구,2,외지인(b),233394.0
20210509,7,일요일,11170,용산구,3,외국인(c),143.6754124
20210510,1,월요일,11170,용산구,1,현지인(a),174510.0
20210510,1,월요일,11170,용산구,2,외지인(b),180386.5
20210510,1,월요일,11170,용산구,3,외국인(c),159.21569430000002
20210511,2,화요일,11170,용산구,1,현지인(a),181069.0
20210511,2,화요일,11170,용산구,2,외지인(b),207816.0
20210511,2,화요일,11170,용산구,3,외국인(c),182.4821176
20210512,3,수요일,11170,용산구,1,현지인(a),178752.0
20210512,3,수요일,11170,용산구,2,외지인(b),212208.5
20210512,3,수요일,11170,용산구,3,외국인(c),210.4903846
20210513,4,목요일,11170,용산구,1,현지인(a),179770.5
20210513,4,목요일,11170,용산구,2,외지인(b),218407.0
20210513,4,목요일,11170,용산구,3,외국인(c),195.0708757
20210514,5,금요일,11170,용산구,1,현지인(a),181076.0
20210514,5,금요일,11170,용산구,2,외지인(b),264460.0
20210514,5,금요일,11170,용산구,3,외국인(c),225.9262203
20210515,6,토요일,11170,용산구,1,현지인(a),138176.5
20210515,6,토요일,11170,용산구,2,외지인(b),258611.5
20210515,6,토요일,11170,용산구,3,외국인(c),210.8764176
20210516,7,일요일,11170,용산구,1,현지인(a),126728.0
20210516,7,일요일,11170,용산구,2,외지인(b),197221.5
20210516,7,일요일,11170,용산구,3,외국인(c),191.0421871
20210517,1,월요일,11170,용산구,1,현지인(a),172014.5
20210517,1,월요일,11170,용산구,2,외지인(b),189217.0
20210517,1,월요일,11170,용산구,3,외국인(c),198.210181
20210518,2,화요일,11170,용산구,1,현지인(a),181020.0
20210518,2,화요일,11170,용산구,2,외지인(b),246529.5
20210518,2,화요일,11170,용산구,3,외국인(c),192.44908155767814
20210519,3,수요일,11170,용산구,1,현지인(a),142891.0
20210519,3,수요일,11170,용산구,2,외지인(b),253029.0
20210519,3,수요일,11170,용산구,3,외국인(c),196.07243362831866
20210520,4,목요일,11170,용산구,1,현지인(a),172861.5
20210520,4,목요일,11170,용산구,2,외지인(b),209944.0
20210520,4,목요일,11170,용산구,3,외국인(c),233.8553288672351
20210524,1,월요일,11170,용산구,1,현지인(a),175318.5
20210524,1,월요일,11170,용산구,2,외지인(b),202041.0
20210524,1,월요일,11170,용산구,3,외국인(c),178.9141003861003
20210525,2,화요일,11170,용산구,1,현지인(a),176410.5
20210525,2,화요일,11170,용산구,2,외지인(b),205915.5
20210525,2,화요일,11170,용산구,3,외국인(c),225.16031123139396
20210526,3,수요일,11170,용산구,1,현지인(a),176683.5
20210526,3,수요일,11170,용산구,2,외지인(b),218617.0
20210526,3,수요일,11170,용산구,3,외국인(c),224.58995046001405
20210529,6,토요일,11170,용산구,1,현지인(a),139825.0
20210529,6,토요일,11170,용산구,2,외지인(b),280164.5
20210529,6,토요일,11170,용산구,3,외국인(c),201.12789473684205
20210530,7,일요일,11170,용산구,1,현지인(a),136227.0
20210530,7,일요일,11170,용산구,2,외지인(b),253431.5
20210530,7,일요일,11170,용산구,3,외국인(c),202.49513513513514
20210531,1,월요일,11170,용산구,1,현지인(a),176540.0
20210531,1,월요일,11170,용산구,2,외지인(b),197841.0
20210531,1,월요일,11170,용산구,3,외국인(c),205.8289127686473
20210601,2,화요일,11170,용산구,1,현지인(a),182112.0
20210601,2,화요일,11170,용산구,2,외지인(b),190197.0
20210601,2,화요일,11170,용산구,3,외국인(c),225.14439281288728
20210602,3,수요일,11170,용산구,1,현지인(a),182581.0
20210602,3,수요일,11170,용산구,2,외지인(b),204319.5
20210602,3,수요일,11170,용산구,3,외국인(c),222.69751419558372
20210603,4,목요일,11170,용산구,1,현지인(a),174608.0
20210603,4,목요일,11170,용산구,2,외지인(b),194309.5
20210603,4,목요일,11170,용산구,3,외국인(c),233.42967741935473
20210604,5,금요일,11170,용산구,1,현지인(a),182178.5
20210604,5,금요일,11170,용산구,2,외지인(b),252500.5
20210604,5,금요일,11170,용산구,3,외국인(c),249.8418630751964
20210605,6,토요일,11170,용산구,1,현지인(a),143874.5
20210605,6,토요일,11170,용산구,2,외지인(b),285631.5
20210605,6,토요일,11170,용산구,3,외국인(c),201.1436102626755
20210606,7,일요일,11170,용산구,1,현지인(a),136136.0
20210606,7,일요일,11170,용산구,2,외지인(b),235063.5
20210606,7,일요일,11170,용산구,3,외국인(c),183.39212765957438
20210607,1,월요일,11170,용산구,1,현지인(a),178447.5
20210607,1,월요일,11170,용산구,2,외지인(b),189444.5
20210607,1,월요일,11170,용산구,3,외국인(c),190.4933422459893
20210608,2,화요일,11170,용산구,1,현지인(a),178293.5
20210608,2,화요일,11170,용산구,2,외지인(b),201362.0
20210608,2,화요일,11170,용산구,3,외국인(c),225.89413084112118
20210609,3,수요일,11170,용산구,2,외지인(b),219978.5
20210609,3,수요일,11170,용산구,3,외국인(c),234.66877502944638
20210609,3,수요일,11170,용산구,1,현지인(a),181230.0
20210610,4,목요일,11170,용산구,1,현지인(a),179763.5
20210610,4,목요일,11170,용산구,2,외지인(b),214154.5
20210610,4,목요일,11170,용산구,3,외국인(c),240.98416411512557
20210612,6,토요일,11170,용산구,1,현지인(a),141921.5
20210612,6,토요일,11170,용산구,2,외지인(b),279671.0
20210612,6,토요일,11170,용산구,3,외국인(c),234.70452214452217
20210614,1,월요일,11170,용산구,1,현지인(a),177870.0
20210614,1,월요일,11170,용산구,2,외지인(b),207252.5
20210614,1,월요일,11170,용산구,3,외국인(c),258.6808577517316
20210615,2,화요일,11170,용산구,1,현지인(a),176799.0
20210615,2,화요일,11170,용산구,2,외지인(b),205082.5
20210615,2,화요일,11170,용산구,3,외국인(c),233.5276923076924
20210616,3,수요일,11170,용산구,1,현지인(a),179525.5
20210616,3,수요일,11170,용산구,2,외지인(b),227860.5
20210616,3,수요일,11170,용산구,3,외국인(c),235.67991886409715
20210617,4,목요일,11170,용산구,1,현지인(a),178832.5
20210617,4,목요일,11170,용산구,2,외지인(b),227080.0
20210617,4,목요일,11170,용산구,3,외국인(c),221.72641770401103
20210618,5,금요일,11170,용산구,1,현지인(a),177408.0
20210618,5,금요일,11170,용산구,2,외지인(b),261933.0
