"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20130101 ~ 20131231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강북구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"서울특별시 강북구 미아동","3**","다가구","8m미만","145.68","87.5","201312","5","36,800","1992","null",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","138.46","88.5","201312","5","38,750","1992","null",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","141.6","89","201307","5","30,000","1995","삼양로16길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","149.4","90.6","201309","17","34,000","1993","솔매로",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","147.93","92.2","201302","8","38,220","1993","null",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","149.4","92.2","201311","19","34,700","1993","도봉로76길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","103.88","93","201303","27","20,000","1993","삼양로54다길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","142.88","93","201310","12","30,500","1993","삼양로20길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","149.88","93","201304","16","25,200","1993","인수봉로6길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","162.24","93","201311","12","31,000","1994","솔매로30길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","187.56","94","201306","6","30,800","1991","삼양로44길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","149.31","94.2","201304","23","36,500","1993","도봉로76길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","138.79","95","201310","24","36,950","1997","솔샘로64나길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","145.08","95.9","201312","7","40,000","1994","도봉로49길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","130.94","96","201303","15","31,900","1993","오현로",""
"서울특별시 강북구 미아동","4**","다가구","12m미만","142.38","96","201307","15","59,000","1993","솔샘로64길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","148.83","96","201311","5","36,500","1993","삼양로54나길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","149.04","96","201308","30","33,500","1992","솔매로30길",""
"서울특별시 강북구 미아동","9*","다가구","8m미만","155.27","96","201304","19","40,000","1990","오현로6길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","169.5","96","201312","24","32,000","1995","도봉로29길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","145.8","96.2","201309","24","31,000","1993","도봉로41길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","197.7","97.9","201306","3","41,500","1992","도봉로23나길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","148.65","99","201301","15","25,000","1992","삼양로54길",""
"서울특별시 강북구 미아동","5*","다가구","8m미만","229.17","99","201303","18","51,000","2000","오현로6길",""
"서울특별시 강북구 미아동","4**","다가구","12m미만","230.34","100","201311","14","50,000","1997","도봉로13길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","149.64","100.5","201312","13","37,000","1992","도봉로27길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","170.7","101.2","201309","23","39,800","2005","솔매로43길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","173.25","102","201312","20","34,500","1991","삼양로20길",""
"서울특별시 강북구 미아동","4*","다가구","8m미만","174.68","102","201302","27","38,700","1991","월계로13길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","183.6","102.1","201304","16","35,000","1993","도봉로61길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","174.88","103.5","201309","30","40,600","1997","도봉로39길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","179.07","106","201312","3","41,600","1990","null",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","181.31","108.8","201302","21","39,300","1993","도봉로45길",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","177.55","109","201307","6","49,400","1994","도봉로10다길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","149.25","109.4","201312","11","30,000","1994","도봉로32길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","168.17","110.1","201303","5","49,000","2003","도봉로61길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","170.48","110.4","201310","11","47,000","1986","도봉로72길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","194.51","112.4","201307","6","47,000","1993","도봉로76가길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","187.56","113","201312","26","43,500","1995","솔샘로64나길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","182.58","115.7","201308","6","43,750","1991","솔샘로65길",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","182.94","116","201302","20","56,000","1991","오패산로31길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","199.86","118","201302","22","39,000","2000","오패산로60길",""
"서울특별시 강북구 미아동","5*","다가구","8m미만","179.61","119","201310","17","71,000","1994","월계로3길",""
"서울특별시 강북구 미아동","5*","다가구","8m미만","191.25","119","201308","13","98,000","1993","월계로7나길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","184.78","122","201310","22","41,000","1994","null",""
"서울특별시 강북구 미아동","*","다가구","8m미만","199.86","122","201310","6","34,700","1992","null",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","195.88","124.6","201310","13","45,200","1990","도봉로41길",""
"서울특별시 강북구 미아동","2**","다가구","12m미만","299.48","125.3","201310","30","95,500","1997","솔매로45길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","208.02","132","201302","14","40,000","1992","삼양로44길",""
"서울특별시 강북구 미아동","5*","다가구","8m미만","215.22","132","201306","11","54,750","1991","오패산로",""
"서울특별시 강북구 미아동","*","다가구","8m미만","190.07","136","201311","26","52,500","1992","오패산로28길",""
"서울특별시 강북구 미아동","5*","다가구","8m미만","197.73","136","201311","1","69,000","1992","도봉로10나길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","229.62","137.2","201304","12","52,000","1997","도봉로20길",""
"서울특별시 강북구 미아동","*","다가구","8m미만","355.46","146.7","201306","20","47,300","1993","도봉로18라길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","197.52","159","201303","25","55,900","1994","솔샘로59가길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","282.28","165","201307","10","60,600","1996","오패산로60길",""
"서울특별시 강북구 미아동","4*","다가구","8m미만","303","165","201309","27","71,750","1994","월계로13길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","284.69","179","201309","27","71,000","null","도봉로13길",""
"서울특별시 강북구 미아동","7**","다가구","12m미만","443.05","181","201306","27","50,000","1992","솔매로7길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","264.21","204.5","201305","22","85,000","1994","도봉로76가길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","374.52","213.8","201301","3","73,000","1997","솔샘로65길",""
"서울특별시 강북구 미아동","2**","다가구","12m미만","298.08","225.5","201305","9","86,500","1996","솔매로45길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","15.08","23","201306","10","5,300","1985","솔샘로35길",""
"서울특별시 강북구 미아동","7**","단독","12m미만","21.7","36","201307","17","9,000","1984","솔매로",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33.06","50","201309","2","13,500","1983","삼양로59길",""
"서울특별시 강북구 미아동","7*","단독","8m미만","44.69","50","201303","11","22,800","1967","오현로6길",""
"서울특별시 강북구 미아동","7**","단독","12m미만","39.49","52","201301","3","16,000","1985","솔매로",""
"서울특별시 강북구 미아동","6**","단독","8m미만","33.06","53","201312","28","13,800","1968","삼양로20길",""
"서울특별시 강북구 미아동","5*","단독","8m미만","77.76","57","201310","28","23,980","1989","오현로6길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","38","63","201303","6","10,000","1985","삼양로64길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","47.77","63","201310","24","17,000","1970","삼양로47길",""
"서울특별시 강북구 미아동","8**","단독","12m미만","45.3","64","201310","22","26,000","1985","null",""
"서울특별시 강북구 미아동","1**","단독","8m미만","42.2","65.5","201309","5","25,000","1985","도봉로28나길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","41.09","66","201301","10","10,000","1971","솔샘로60나길",""
"서울특별시 강북구 미아동","4*","단독","8m미만","42.44","66","201303","14","20,000","1965","월계로",""
"서울특별시 강북구 미아동","4**","단독","8m미만","45.98","66","201312","19","19,500","1968","솔샘로64다길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","59.5","66","201310","20","14,000","1983","솔매로22길",""
"서울특별시 강북구 미아동","8**","단독","12m미만","91.16","67","201310","22","35,000","1992","null",""
"서울특별시 강북구 미아동","3**","단독","8m미만","54.74","70.7","201301","11","17,000","1986","도봉로23가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","52.61","73","201312","19","11,500","1985","삼양로59길",""
"서울특별시 강북구 미아동","5*","단독","8m미만","36.66","76","201303","25","22,800","1965","월계로7가길",""
"서울특별시 강북구 미아동","4*","단독","8m미만","44.07","76","201306","4","32,100","1967","도봉로6길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","49.29","78.3","201302","7","20,000","1971","null",""
"서울특별시 강북구 미아동","7**","단독","8m미만","34.98","79","201310","11","20,000","1973","인수봉로6가길",""
"서울특별시 강북구 미아동","*","단독","8m미만","47.37","79","201305","10","30,000","1968","오패산로28길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","64.92","81.7","201311","17","18,500","1971","도봉로25길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","119","82","201305","3","33,500","1995","도봉로57길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","125.17","83","201311","13","29,800","1995","삼양로20길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","57.25","85","201311","6","20,200","1968","도봉로18길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","51.67","86","201308","17","21,000","1967","삼양로20나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","58.21","86","201305","20","22,000","1970","삼양로32나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","65.59","86","201304","6","20,000","1971","삼양로38다길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","148.2","86.3","201304","19","31,300","1993","솔매로41길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","45.02","89","201311","4","20,000","1973","삼양로53길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","67.74","89","201309","25","25,300","1970","삼양로38길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","67.74","89","201305","28","25,000","1970","삼양로38길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","76.37","89","201310","23","18,000","1970","도봉로18가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","64.8","90","201309","5","20,060","2004","삼양로68길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","114.3","90.2","201305","29","31,000","1990","도봉로23가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","87.05","92","201312","3","30,900","null","null",""
"서울특별시 강북구 미아동","7**","단독","8m미만","57.68","93","201310","22","28,000","1970","null",""
"서울특별시 강북구 미아동","*","단독","8m미만","59.4","93","201302","13","21,600","1960","오패산로30가길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","75.15","93.9","201303","15","20,000","1975","도봉로18길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","63.31","94.9","201305","27","35,600","1968","도봉로61길",""
"서울특별시 강북구 미아동","3**","단독","12m미만","113.19","95.9","201302","13","55,000","1970","도봉로49길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","61.62","96","201308","21","28,800","1973","null",""
"서울특별시 강북구 미아동","7**","단독","8m미만","62.88","96","201305","24","27,500","1969","삼양로38라길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","71.87","96","201309","16","34,000","1973","null",""
"서울특별시 강북구 미아동","1**","단독","8m미만","75.59","97.2","201303","20","24,800","1972","도봉로28길",""
"서울특별시 강북구 미아동","*","단독","12m미만","134.42","98","201302","15","27,000","1977","월계로21나길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","58.24","99","201312","11","22,000","1968","솔샘로64나길",""
"서울특별시 강북구 미아동","*","단독","8m미만","72.19","99","201310","14","22,500","1976","null",""
"서울특별시 강북구 미아동","7**","단독","8m미만","89.11","99","201310","19","10,500","1985","인수봉로6길",""
"서울특별시 강북구 미아동","7**","단독","25m미만","125.96","99","201306","5","45,000","1973","솔샘로",""
"서울특별시 강북구 미아동","3**","단독","8m미만","234.12","99.2","201302","4","48,000","1991","도봉로19길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","146","100.2","201309","2","33,500","1993","도봉로72길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","152.8","102","201311","1","32,000","1996","삼양로42길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","69.42","102.8","201303","7","30,000","1969","도봉로26길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","157.5","104.8","201310","31","29,500","1973","솔샘로65길",""
"서울특별시 강북구 미아동","5*","단독","8m미만","47.5","106","201305","13","39,700","1965","월계로7가길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","66.84","106","201307","3","52,000","1983","삼양로30길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","73.06","106","201307","29","25,300","1971","삼양로41길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","90.22","106","201307","29","46,000","1974","null",""
"서울특별시 강북구 미아동","7**","단독","8m미만","93.19","106","201311","5","30,000","1972","삼양로53길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","117.62","108.8","201303","30","25,000","1971","도봉로32길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","65.26","109","201312","7","33,000","1985","삼양로22길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","76.96","109","201304","29","20,000","1968","솔샘로35길",""
"서울특별시 강북구 미아동","*","단독","8m미만","81.22","109","201308","31","20,800","1975","월계로21나길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","170.85","109","201310","1","34,000","1989","솔샘로43길",""
"서울특별시 강북구 미아동","6*","단독","12m미만","260.63","109","201302","2","110,000","1991","도봉로13길",""
"서울특별시 강북구 미아동","2**","단독","12m미만","246.8","109.1","201303","28","74,800","1988","솔매로45길",""
"서울특별시 강북구 미아동","8*","단독","8m미만","80.53","112","201310","22","56,000","1974","오현로6길",""
"서울특별시 강북구 미아동","8*","단독","8m미만","80.53","112","201306","28","44,500","1974","오현로6길",""
"서울특별시 강북구 미아동","2**","단독","12m미만","122.01","112","201304","29","67,300","1975","null",""
"서울특별시 강북구 미아동","3**","단독","8m미만","75.54","112.1","201308","9","30,000","1970","솔샘로67길",""
"서울특별시 강북구 미아동","1**","단독","12m미만","134.35","115","201303","7","60,000","1974","도봉로38길",""
"서울특별시 강북구 미아동","*","단독","8m미만","82.14","119","201312","6","17,000","1976","월계로21다길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","47.74","122","201311","13","24,000","1970","인수봉로6나길",""
"서울특별시 강북구 미아동","*","단독","8m미만","86.32","122","201312","16","28,200","1974","null",""
"서울특별시 강북구 미아동","7**","단독","8m미만","138.44","122","201305","7","42,000","1973","null",""
"서울특별시 강북구 미아동","1**","단독","8m미만","140.43","122.3","201301","25","45,000","1973","도봉로28길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","175.97","123","201308","18","54,700","1990","도봉로46길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","125.55","128","201310","9","27,000","1968","솔샘로35길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","210.69","128.3","201301","18","50,000","1990","null",""
"서울특별시 강북구 미아동","7**","단독","8m미만","59.47","129","201308","1","40,000","1966","null",""
"서울특별시 강북구 미아동","*","단독","25m미만","136.7","129","201311","14","30,000","1976","오현로",""
"서울특별시 강북구 미아동","1**","단독","8m미만","109","129.3","201307","13","50,000","1970","도봉로34길",""
"서울특별시 강북구 미아동","2**","단독","25m미만","164.37","130","201304","27","50,250","1975","null",""
"서울특별시 강북구 미아동","4*","단독","8m미만","78.74","132","201305","29","40,000","1966","월계로3가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","90.09","132","201311","8","43,900","1973","null",""
"서울특별시 강북구 미아동","1***","단독","8m미만","118.29","132","201309","3","42,000","1983","삼양로22길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","118.29","132","201309","13","42,000","1983","삼양로22길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","158.22","132","201303","12","44,000","1973","솔샘로60길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","201.33","135","201303","9","52,000","1990","null",""
"서울특별시 강북구 미아동","3**","단독","8m미만","151.04","138.8","201303","25","52,055","1974","null",""
"서울특별시 강북구 미아동","2**","단독","12m미만","199.11","139.2","201301","15","70,000","1987","솔매로45길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","135.48","140.5","201302","14","31,500","1970","도봉로18라길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","147.18","142.5","201311","14","28,500","1968","도봉로18다길",""
"서울특별시 강북구 미아동","5*","단독","8m미만","103.08","145","201310","26","78,500","1970","도봉로10나길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","158.18","145","201309","9","40,000","1973","삼양로24가길",""
"서울특별시 강북구 미아동","7*","단독","8m미만","162.18","148","201308","20","62,300","1978","도봉로10라길",""
"서울특별시 강북구 미아동","7*","단독","8m미만","164.24","148","201312","30","64,000","1978","오현로6길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","164.4","152","201304","7","52,900","1976","삼양로32가길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","225.18","152.4","201305","23","67,000","1989","null",""
"서울특별시 강북구 미아동","7*","단독","8m미만","161.32","154","201301","8","61,200","1978","도봉로10라길",""
"서울특별시 강북구 미아동","1**","단독","12m미만","230.64","157.7","201310","16","79,000","1976","솔매로49길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","56.6","159","201302","18","44,160","1969","삼양로63길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","239.19","159.7","201307","10","63,000","1989","null",""
"서울특별시 강북구 미아동","7**","단독","-","149.62","162","201306","21","53,000","1982","삼양로35가길",""
"서울특별시 강북구 미아동","4*","단독","8m미만","159.28","165","201304","25","50,000","1986","오패산로",""
"서울특별시 강북구 미아동","7**","단독","12m미만","193.64","166","201301","20","80,000","1970","삼양로32나길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","163.44","169.4","201304","27","61,200","1986","null",""
"서울특별시 강북구 미아동","2**","단독","8m미만","153.72","170","201302","5","48,000","1977","솔매로45길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","178.58","171.7","201302","8","96,000","1978","null",""
"서울특별시 강북구 미아동","7**","단독","8m미만","132.53","185","201310","22","32,700","1970","null",""
"서울특별시 강북구 번동","4**","다가구","8m미만","79.92","50.9","201308","10","14,850","1994","한천로124길",""
"서울특별시 강북구 번동","4**","다가구","8m미만","63.18","58.8","201306","24","15,000","1996","덕릉로51길",""
"서울특별시 강북구 번동","4**","다가구","8m미만","147.48","95.9","201311","7","38,200","1993","오패산로74길",""
"서울특별시 강북구 번동","4**","다가구","8m미만","146.95","96.2","201306","10","37,300","1993","덕릉로",""
"서울특별시 강북구 번동","4**","다가구","8m미만","146.83","101.5","201311","11","34,500","1993","덕릉로",""
"서울특별시 강북구 번동","4**","다가구","8m미만","172.28","104.9","201312","18","30,250","1992","null",""
"서울특별시 강북구 번동","4**","다가구","8m미만","171.1","106.1","201309","27","36,800","1993","한천로130길",""
"서울특별시 강북구 번동","4**","다가구","8m미만","179.84","108.8","201307","4","42,500","1996","덕릉로",""
"서울특별시 강북구 번동","4**","다가구","8m미만","165.36","112.4","201305","13","34,000","1992","도봉로96길",""
"서울특별시 강북구 번동","4**","다가구","8m미만","197.93","115","201311","21","38,280","1990","도봉로96다길",""
"서울특별시 강북구 번동","4**","다가구","8m미만","178.92","116.7","201305","7","41,000","1995","덕릉로40나길",""
"서울특별시 강북구 번동","4**","다가구","8m미만","279.76","120.7","201302","9","48,000","1994","도봉로98길",""
"서울특별시 강북구 번동","4**","다가구","12m미만","183.1","121.3","201311","1","48,000","1993","한천로124나길",""
"서울특별시 강북구 번동","4**","다가구","8m미만","199.35","129.3","201305","3","44,800","1993","한천로124다길",""
"서울특별시 강북구 번동","4**","다가구","12m미만","415.95","147.1","201303","16","98,500","2000","한천로132길",""
"서울특별시 강북구 번동","4**","다가구","8m미만","279.64","165.6","201303","29","58,000","1995","한천로123가길",""
"서울특별시 강북구 번동","4**","다가구","25m미만","494.22","169.3","201306","26","96,000","1993","도봉로82길",""
"서울특별시 강북구 번동","4**","단독","8m미만","32.99","43.3","201312","13","9,300","1985","한천로124길",""
"서울특별시 강북구 번동","4**","단독","8m미만","51.77","57.2","201304","16","30,220","1969","한천로132길",""
"서울특별시 강북구 번동","4**","단독","8m미만","45.98","74.7","201302","25","28,000","1968","한천로134길",""
"서울특별시 강북구 번동","1**","단독","8m미만","35.34","76","201312","10","14,500","1973","오현로25마길",""
"서울특별시 강북구 번동","1**","단독","8m미만","35.34","76","201311","25","14,000","1973","오현로25마길",""
"서울특별시 강북구 번동","4**","단독","8m미만","98.28","89.9","201304","15","38,000","2000","한천로132길",""
"서울특별시 강북구 번동","4**","단독","8m미만","65.05","90.9","201302","2","22,750","1972","도봉로96나길",""
"서울특별시 강북구 번동","4**","단독","8m미만","36.33","93.2","201305","28","26,500","1972","도봉로96다길",""
"서울특별시 강북구 번동","4**","단독","8m미만","147.13","93.9","201310","9","29,750","1990","한천로130길",""
"서울특별시 강북구 번동","4**","단독","8m미만","57.12","96.2","201305","20","26,000","1972","덕릉로40길",""
"서울특별시 강북구 번동","4**","단독","12m미만","146.97","101.2","201307","22","30,000","1990","한천로129길",""
"서울특별시 강북구 번동","4**","단독","8m미만","47.14","102.5","201312","18","33,000","1971","덕릉로40길",""
"서울특별시 강북구 번동","4**","단독","8m미만","73.13","107.8","201301","22","31,000","1972","오패산로77길",""
"서울특별시 강북구 번동","4**","단독","8m미만","199.41","114","201306","16","38,500","1990","도봉로96길",""
"서울특별시 강북구 번동","4**","단독","8m미만","83.77","116","201312","23","29,000","1974","한천로130길",""
"서울특별시 강북구 번동","4**","단독","12m미만","165.15","116.7","201305","22","38,000","1984","한천로124나길",""
"서울특별시 강북구 번동","4**","단독","8m미만","179.28","120","201307","6","50,000","1988","null",""
"서울특별시 강북구 번동","4**","단독","12m미만","286.84","121.3","201304","30","68,500","1996","오패산로67길",""
"서울특별시 강북구 번동","4**","단독","8m미만","166.68","124","201310","30","40,000","1988","덕릉로40나길",""
"서울특별시 강북구 번동","4**","단독","8m미만","93.85","127.3","201310","25","29,000","1973","한천로123길",""
"서울특별시 강북구 번동","4**","단독","8m미만","170.24","134.5","201302","18","55,300","1969","도봉로96길",""
"서울특별시 강북구 번동","4**","단독","8m미만","211.14","142.6","201311","14","59,000","1988","null",""
"서울특별시 강북구 번동","4**","단독","8m미만","211.14","142.6","201310","24","59,000","1988","null",""
"서울특별시 강북구 번동","4**","단독","8m미만","161.36","169.9","201309","16","51,100","1974","null",""
"서울특별시 강북구 번동","4**","단독","8m미만","161.62","171.5","201306","26","60,000","1982","null",""
"서울특별시 강북구 번동","4**","단독","12m미만","181.68","184.6","201309","15","71,000","1979","한천로124나길",""
"서울특별시 강북구 번동","4**","단독","8m미만","263.44","261.5","201307","17","96,000","1981","도봉로78길",""
"서울특별시 강북구 수유동","5*","다가구","8m미만","116.7","67.8","201308","20","23,000","1997","수유로12길",""
"서울특별시 강북구 수유동","3**","다가구","8m미만","119.4","79","201311","5","23,000","1997","삼각산로24길",""
"서울특별시 강북구 수유동","2*","다가구","8m미만","132.16","80","201308","26","29,500","1992","노해로13길",""
"서울특별시 강북구 수유동","6**","다가구","8m미만","145.2","83","201309","25","22,300","1992","한천로160길",""
"서울특별시 강북구 수유동","4**","다가구","8m미만","119.81","84","201301","24","25,000","1997","화계사1길",""
"서울특별시 강북구 수유동","4**","다가구","8m미만","145.08","86","201306","1","16,500","1993","삼양로73가길",""
"서울특별시 강북구 수유동","2*","다가구","8m미만","119.07","88.6","201311","25","29,100","1995","노해로11길",""
"서울특별시 강북구 수유동","4**","다가구","8m미만","176.4","89","201306","25","30,400","1992","인수봉로52길",""
"서울특별시 강북구 수유동","7**","다가구","8m미만","142.19","90.2","201307","22","33,500","1992","null",""
"서울특별시 강북구 수유동","5*","다가구","8m미만","148.78","90.2","201304","23","34,800","1994","삼양로80가길",""
"서울특별시 강북구 수유동","4*","다가구","8m미만","212.49","91.9","201304","29","43,000","1992","도봉로81길",""
"서울특별시 강북구 수유동","2*","다가구","8m미만","148.81","94.2","201308","26","39,000","1992","null",""
