"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20130101 ~ 20131231"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강북구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201301","29","11,000","14","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","40.02","201303","18","12,000","10","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201304","10","11,300","16","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201305","9","11,400","15","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201305","10","11,450","15","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","40.02","201306","3","12,500","12","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201306","4","11,500","12","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201308","23","10,500","11","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201312","13","11,800","16","1991","도봉로 328",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","28.71","201302","5","7,400","6","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","28.71","201302","5","7,400","3","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","28.71","201302","5","7,400","7","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","25.53","201302","5","7,400","4","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","25.53","201302","5","7,400","7","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","25.53","201302","5","7,400","6","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","32.49","201302","5","7,520","4","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","32.49","201302","5","7,520","7","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","32.49","201302","5","7,520","6","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","32.49","201302","5","7,520","2","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","32.49","201302","5","7,520","5","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","28.97","201302","5","7,400","3","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","28.97","201302","5","7,400","2","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","28.97","201302","5","7,400","4","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","28.97","201302","5","7,400","7","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","28.97","201302","5","7,400","5","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","28.97","201302","5","7,400","6","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","28.71","201302","5","7,400","5","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","28.71","201302","5","7,400","2","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","28.71","201302","13","9,000","4","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","465-4","465","4","밀레니엄 오피스텔","24.47","201306","18","9,000","9","2001","도봉로 396",""
"서울특별시 강북구 번동","448-2","448","2","북한산드림캐슬","24.09","201304","9","8,750","14","2003","덕릉로 99",""
"서울특별시 강북구 번동","448-2","448","2","북한산드림캐슬","24.09","201304","22","8,850","10","2003","덕릉로 99",""
"서울특별시 강북구 번동","448-2","448","2","북한산드림캐슬","24.09","201305","9","8,900","7","2003","덕릉로 99",""
"서울특별시 강북구 번동","448-2","448","2","북한산드림캐슬","24.09","201308","23","8,950","6","2003","덕릉로 99",""
"서울특별시 강북구 번동","448-2","448","2","북한산드림캐슬","24.09","201309","25","8,850","6","2003","덕릉로 99",""
"서울특별시 강북구 번동","448-2","448","2","북한산드림캐슬","24.09","201310","8","8,850","6","2003","덕릉로 99",""
"서울특별시 강북구 번동","417-6","417","6","포르텔오피스텔","25.6","201302","14","10,800","10","2004","한천로 1003",""
"서울특별시 강북구 번동","417-6","417","6","포르텔오피스텔","25.6","201304","29","10,800","7","2004","한천로 1003",""
"서울특별시 강북구 번동","417-6","417","6","포르텔오피스텔","25.6","201305","11","10,400","4","2004","한천로 1003",""
"서울특별시 강북구 번동","417-6","417","6","포르텔오피스텔","25.6","201306","24","10,400","6","2004","한천로 1003",""
"서울특별시 강북구 번동","417-6","417","6","포르텔오피스텔","25.6","201307","10","10,700","12","2004","한천로 1003",""
"서울특별시 강북구 번동","417-6","417","6","포르텔오피스텔","25.6","201310","31","10,450","8","2004","한천로 1003",""
"서울특별시 강북구 번동","417-6","417","6","포르텔오피스텔","25.6","201311","14","10,300","3","2004","한천로 1003",""
"서울특별시 강북구 번동","417-6","417","6","포르텔오피스텔","44.76","201311","18","15,500","8","2004","한천로 1003",""
"서울특별시 강북구 번동","417-6","417","6","포르텔오피스텔","25.6","201312","5","10,800","8","2004","한천로 1003",""
"서울특별시 강북구 번동","417-6","417","6","포르텔오피스텔","25.6","201312","30","10,000","12","2004","한천로 1003",""
"서울특별시 강북구 번동","418-3","418","3","효성네오인텔리안","32.97","201309","13","12,000","4","2005","도봉로 352",""
"서울특별시 강북구 번동","418-3","418","3","효성네오인텔리안","32.97","201310","9","12,500","6","2005","도봉로 352",""
"서울특별시 강북구 번동","418-3","418","3","효성네오인텔리안","32.97","201312","30","12,250","6","2005","도봉로 352",""
"서울특별시 강북구 수유동","274-3","274","3","FIRST VIEW","19.2","201306","24","7,500","2","2010","삼양로130길 9-21",""
"서울특별시 강북구 수유동","223-1","223","1","두온오피스텔","33.2","201305","16","11,350","4","2003","노해로 38",""
"서울특별시 강북구 수유동","223-1","223","1","두온오피스텔","33.2","201310","16","11,500","5","2003","노해로 38",""
"서울특별시 강북구 수유동","95-7","95","7","수유동이테크밸리오피스텔","34.23","201302","22","12,000","7","2005","도봉로77길 6",""
"서울특별시 강북구 수유동","95-7","95","7","수유동이테크밸리오피스텔","27.81","201303","5","10,500","6","2005","도봉로77길 6",""
"서울특별시 강북구 수유동","95-7","95","7","수유동이테크밸리오피스텔","27.81","201303","21","10,400","17","2005","도봉로77길 6",""
"서울특별시 강북구 수유동","95-7","95","7","수유동이테크밸리오피스텔","27.81","201304","22","10,500","12","2005","도봉로77길 6",""
"서울특별시 강북구 수유동","95-7","95","7","수유동이테크밸리오피스텔","27.81","201307","2","10,220","16","2005","도봉로77길 6",""
"서울특별시 강북구 수유동","95-7","95","7","수유동이테크밸리오피스텔","40.15","201308","27","13,500","16","2005","도봉로77길 6",""
"서울특별시 강북구 수유동","95-7","95","7","수유동이테크밸리오피스텔","40.15","201309","25","13,740","15","2005","도봉로77길 6",""
"서울특별시 강북구 수유동","95-7","95","7","수유동이테크밸리오피스텔","27.81","201311","18","10,000","10","2005","도봉로77길 6",""
