"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190101 ~ 20191231"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강북구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201902","13","14,500","20","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201904","27","14,500","13","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201908","5","14,150","13","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201908","5","14,150","13","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201910","19","14,250","7","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201912","3","14,000","5","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201912","10","14,500","17","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201912","22","14,000","11","2014","도봉로 290",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201901","4","14,600","17","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201902","21","14,800","12","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201903","4","15,000","8","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201906","4","15,000","9","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201908","3","14,500","17","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201912","2","15,000","10","1991","도봉로 328",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","32.49","201908","19","11,000","3","2003","도봉로82길 24-1",""
