"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190101 ~ 20191231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강북구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","84.9898","201901","18","51,000","12","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","81.9853","201902","23","51,500","6","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","81.9853","201903","13","48,000","2","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","84.9134","201903","28","54,850","6","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","84.8712","201906","9","54,000","8","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","81.9853","201906","12","51,500","13","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","84.9134","201907","4","54,500","13","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","62.7103","201907","13","45,800","10","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","84.9351","201907","16","52,500","7","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","62.7103","201907","17","45,000","12","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","84.9351","201907","25","55,500","9","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","62.7103","201908","8","44,000","2","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","62.7103","201910","9","47,000","15","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","81.9853","201910","12","53,000","12","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","84.9134","201910","16","56,500","8","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","84.9134","201911","17","54,500","4","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","84.8712","201912","14","56,700","6","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","796","0796","0000","경남아너스빌","84.9134","201912","21","57,800","9","2008","삼양로74길 8",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","84.873","201901","23","59,000","18","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","114.922","201905","8","61,100","4","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","114.922","201906","28","63,000","7","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","59.964","201907","3","47,500","5","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","84.873","201907","17","58,700","20","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","84.873","201907","18","58,000","7","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","59.964","201909","4","44,800","9","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","59.964","201909","7","47,000","14","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","114.922","201910","5","61,000","3","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","59.964","201910","17","47,800","15","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","84.873","201910","19","57,000","4","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","59.964","201910","23","48,000","12","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","84.873","201910","24","58,000","20","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","84.873","201910","26","57,200","16","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","84.873","201910","28","57,500","22","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","114.922","201911","2","60,000","1","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","59.964","201911","18","48,000","20","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","84.873","201911","25","53,500","3","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","84.873","201911","29","57,800","17","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","114.922","201912","2","65,000","10","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","114.922","201912","3","64,000","14","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","114.922","201912","4","66,300","5","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","84.873","201912","4","58,000","12","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","84.873","201912","5","60,000","15","2003","오패산로30길 30",""
"서울특별시 강북구 미아동","1356","1356","0000","경남아너스빌(1356-0)","84.873","201912","7","59,500","19","2003","오패산로30길 30",""
