"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20170101 ~ 20171231"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강북구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201702","24","13,500","19","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201703","20","14,000","19","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201703","30","13,400","7","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201703","30","13,400","7","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201704","3","14,500","10","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201704","5","13,200","4","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201704","13","13,600","11","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201704","20","13,500","7","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201704","20","13,500","11","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201706","13","13,750","8","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201707","6","13,850","8","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201707","6","13,900","8","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201707","15","14,000","6","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201707","28","13,950","14","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201708","1","14,050","10","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201708","19","14,000","6","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201708","25","14,000","17","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201709","11","13,800","9","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201710","17","14,500","15","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201710","31","14,000","16","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201711","3","14,050","20","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201711","10","14,300","20","2014","도봉로 290",""
"서울특별시 강북구 미아동","160-3","160","3","수유역푸르지오시티","22.43","201711","22","14,100","17","2014","도봉로 290",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201701","2","12,500","14","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","40.02","201701","12","13,500","8","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","35.1","201702","10","12,300","8","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201702","13","12,900","10","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201703","5","12,000","18","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","40.02","201706","30","13,800","9","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","35.1","201709","19","12,700","9","1991","도봉로 328",""
"서울특별시 강북구 번동","446-13","446","13","가든타워오피스텔","36.9","201711","16","13,600","10","1991","도봉로 328",""
"서울특별시 강북구 번동","448-7","448","7","강북중앙드림빌","25.53","201703","28","9,750","2","2003","도봉로82길 24-1",""
"서울특별시 강북구 번동","465-4","465","4","밀레니엄 오피스텔","24.47","201702","27","9,150","3","2001","도봉로 396",""
"서울특별시 강북구 번동","465-4","465","4","밀레니엄 오피스텔","24.95","201705","8","9,000","5","2001","도봉로 396",""
"서울특별시 강북구 번동","448-2","448","2","북한산드림캐슬","24.09","201702","4","8,900","7","2003","덕릉로 99",""
