"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20170101 ~ 20171231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강북구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"서울특별시 강북구 미아동","5*","다가구","8m미만","310.52","171","201704","7","82,000","1989","오현로6길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","396.6","227","201702","15","80,000","1996","삼양로38길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","326.61","271","201706","6","89,000","1987","삼양로57가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","16.95","23.1","201711","2","7,000","1985","삼양로41길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","19.83","26","201701","18","8,300","1980","삼양로55길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","23.2","32.7","201702","26","15,500","1985","도봉로28나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","34.66","33","201710","26","17,400","1985","솔매로31길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","44.53","33","201710","23","15,100","1969","솔매로35길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","22.31","36","201708","24","21,800","1966","삼양로20길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","36.36","36","201711","10","21,690","1968","삼양로20나길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","29.75","36.41","201703","18","16,500","1970","삼양로20길",""
"서울특별시 강북구 미아동","7**","단독","12m미만","26.45","40","201705","2","21,000","1968","삼양로54길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","25.1","43","201705","24","15,500","1985","삼양로59길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","26.45","43","201706","27","17,500","1900","숭인로5길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","33.06","43","201712","9","18,000","1945","삼양로16길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33.06","43","201707","27","17,000","1950","삼양로59길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","30.9","46","201705","24","23,500","1985","삼양로22길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33","46","201707","27","15,000","1950","삼양로58나길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","33.06","46","201705","16","15,000","1960","삼양로14길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","26.45","49.9","201704","5","22,000","1968","도봉로28길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","24.19","50","201710","27","15,300","1985","삼양로57가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","28.2","50","201704","13","15,000","1970","삼양로62길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","31.5","50","201710","30","9,800","2014","솔매로",""
"서울특별시 강북구 미아동","7**","단독","8m미만","32.73","50","201705","18","11,250","1965","도봉로61길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","32.73","50","201707","25","15,000","1965","도봉로61길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","32.84","50","201705","27","20,000","1985","삼양로59길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","36.36","50","201709","24","18,000","1960","도봉로53가길",""
"서울특별시 강북구 미아동","7**","단독","12m미만","49.59","50","201704","20","20,700","1950","삼양로58길",""
"서울특별시 강북구 미아동","7**","단독","12m미만","82.65","50","201703","20","20,000","1970","삼양로58길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","46.8","53","201709","7","13,000","1966","솔샘로47가길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","46.81","53","201709","11","19,500","1970","숭인로7나길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","42.69","55.4","201705","21","18,000","1985","솔매로35길",""
"서울특별시 강북구 미아동","3**","단독","12m미만","41.55","55.5","201710","23","23,000","1970","도봉로41길",""
"서울특별시 강북구 미아동","3**","단독","12m미만","41.55","55.5","201706","27","20,900","1970","도봉로41길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33.06","56","201705","3","13,100","1950","삼양로64길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33.06","56","201707","27","15,000","1960","삼양로64길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33.27","56","201704","28","18,800","1986","삼양로",""
"서울특별시 강북구 미아동","7**","단독","8m미만","39.67","56","201704","22","16,500","1950","삼양로60가길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","40.66","56","201705","20","22,300","1969","삼양로20길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","43.11","56","201711","22","18,700","1985","삼양로60가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","46.35","56","201707","26","29,750","1970","삼양로43길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","67.67","56","201706","2","27,100","1992","솔샘로64나길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","67.67","56","201711","20","29,000","1992","솔샘로64나길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","33.06","60","201709","27","22,300","1950","삼양로16길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","41.89","60","201707","6","22,600","1970","삼양로43길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","41.89","60","201704","26","22,000","1970","삼양로43길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","43.04","60","201711","14","24,550","1970","삼양로20가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","48.2","60","201705","9","19,500","1960","삼양로58길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","145.03","60","201704","29","37,000","2011","솔매로22길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","31.92","63","201705","1","24,000","1985","삼양로16길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","47.77","63","201702","13","20,300","1970","삼양로47길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","47.94","63","201702","9","17,000","1971","삼양로16길",""
"서울특별시 강북구 미아동","3**","단독","12m미만","39.34","65.1","201712","30","28,200","1970","도봉로41길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","19.83","66","201701","20","24,800","1950","삼양로16길",""
"서울특별시 강북구 미아동","9*","단독","8m미만","42.91","66","201707","1","36,000","1970","도봉로10다길",""
"서울특별시 강북구 미아동","7*","단독","8m미만","42.94","66","201708","18","30,000","1967","도봉로10다길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","48.46","66","201711","2","14,500","1972","인수봉로6나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","51.23","66","201706","9","20,000","1984","null",""
"서울특별시 강북구 미아동","7*","단독","8m미만","51.67","66","201710","31","20,300","1969","도봉로10라길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","43.4","66.1","201710","18","22,500","1970","솔매로35길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","42.15","66.4","201701","25","23,000","1969","도봉로61길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","43.09","66.72","201703","15","22,750","1984","도봉로24길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","48.69","66.8","201704","18","29,000","1971","도봉로41길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","45.26","67","201703","1","25,400","1966","삼양로20길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","53.82","67.1","201703","28","25,000","1968","도봉로18길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","43.21","68.1","201707","8","30,000","1969","솔매로39길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","51.9","68.1","201704","16","25,750","1971","도봉로41길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","50.82","68.5","201708","2","17,500","1985","삼양로64길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","30.84","69","201709","30","19,300","1961","솔샘로53길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","45.26","69","201704","12","23,650","1970","삼양로20길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","97.31","70","201712","10","25,000","2010","솔매로10길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","34.47","71","201704","6","23,500","1985","삼양로59가길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","127.68","71.1","201704","27","30,000","1993","덕릉로30길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","47.93","72.1","201703","15","28,000","1969","도봉로61길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","43.37","73","201702","25","25,300","1967","솔매로28길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","50.22","73","201710","19","26,800","1970","도봉로13길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","52.61","73","201710","10","18,000","1985","삼양로59길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","62.81","73","201703","16","21,000","1970","삼양로58가길",""
"서울특별시 강북구 미아동","7*","단독","8m미만","104.04","73","201707","9","37,900","1990","오패산로35길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","45.45","73.1","201702","3","40,000","1969","도봉로61길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","125.08","73.4","201709","25","31,000","1991","도봉로68길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","112.88","75","201701","23","25,000","1992","솔샘로",""
"서울특별시 강북구 미아동","7**","단독","8m미만","43.8","76","201702","25","31,000","1967","솔매로28길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","43.8","76","201703","28","15,700","1970","인수봉로6나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","43.87","76","201712","6","19,700","1967","삼양로68길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","48.05","76","201702","1","27,900","1985","삼양로16길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","100.92","76","201709","4","24,900","1969","솔매로31가길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","54.95","76.4","201702","6","26,500","1970","도봉로41길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","58.05","76.4","201702","6","26,500","1970","도봉로41길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","52.73","78.3","201701","16","27,000","1969","도봉로65길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","42.01","79","201704","26","23,000","1967","솔매로28길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","42.19","79","201703","8","15,500","1985","인수봉로6길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","46.05","79","201712","8","23,000","1966","솔샘로",""
"서울특별시 강북구 미아동","7**","단독","8m미만","47.61","79","201705","27","55,000","1985","삼양로59길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","47.93","79","201710","24","28,500","1971","삼양로38다길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","58.58","79","201704","15","31,500","1969","도봉로65길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","60.47","79","201706","15","17,500","1969","솔샘로",""
"서울특별시 강북구 미아동","8**","단독","8m미만","60.47","79","201703","15","16,350","1969","솔샘로",""
"서울특별시 강북구 미아동","8**","단독","8m미만","60.6","79","201712","1","23,000","1985","솔샘로",""
"서울특별시 강북구 미아동","1**","단독","8m미만","61.92","79","201702","20","24,000","1970","도봉로18가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","62.38","79","201703","27","26,700","1968","삼양로46가길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","70.41","79","201701","19","25,000","1971","삼양로30길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","54.5","79.3","201705","6","28,500","1969","도봉로18가길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","145.12","80.3","201708","11","37,200","1993","도봉로72길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","129","81","201708","1","36,000","1989","도봉로65길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","131.51","81","201706","2","37,000","1994","도봉로20길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","43.37","81.3","201704","18","35,000","1967","솔매로39길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","64.92","81.7","201711","6","36,000","1971","도봉로25길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","43.14","82.6","201712","2","20,200","1967","도봉로41길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","38.07","83","201705","10","23,500","1985","솔매로31가길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","38.98","83","201702","15","25,000","1960","삼양로14길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","46.28","83","201706","23","20,000","1970","삼양로47길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","56.63","83","201702","8","35,000","1970","삼양로54다길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","56.63","83","201712","11","38,000","1970","삼양로54다길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","59.34","83","201708","31","24,800","2007","삼양로58가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","85.97","83","201702","17","23,300","1993","삼양로43길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","131.79","83","201704","20","30,625","1990","삼양로64가길",""
"서울특별시 강북구 미아동","8*","단독","8m미만","142.44","83","201706","5","42,500","1993","오현로",""
"서울특별시 강북구 미아동","3**","단독","8m미만","66.14","83.3","201711","15","50,000","1971","도봉로25길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","57.88","83.6","201711","5","50,000","1971","도봉로25길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","64.92","83.6","201710","28","36,600","1971","도봉로25길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","176.61","83.6","201706","5","33,500","1993","덕릉로",""
"서울특별시 강북구 미아동","8*","단독","8m미만","148.65","84","201703","21","39,500","1991","오패산로30길",""
"서울특별시 강북구 미아동","1***","단독","12m미만","119.87","85","201703","8","30,000","1996","숭인로7길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","142.33","85.3","201707","12","40,700","1991","도봉로28가길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","41.59","86","201710","14","33,500","1966","삼양로20길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","54.25","86","201706","21","32,000","1968","솔샘로68길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","63.83","86","201707","10","29,000","1970","도봉로27길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","64.1","86","201709","27","36,400","1970","삼양로38길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","65.59","86","201710","23","36,400","1971","삼양로38다길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","65.72","86","201709","27","36,200","1970","삼양로38길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","91.82","86","201704","20","30,000","1988","삼양로35가길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","119.16","86","201711","30","40,000","1994","도봉로13나길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","123.16","86","201704","20","28,600","1994","솔샘로",""
"서울특별시 강북구 미아동","4**","단독","8m미만","135.68","86","201708","10","39,500","1993","솔샘로64가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","146.18","86","201711","21","28,000","2006","삼양로43길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","149.2","86.3","201705","17","30,500","1993","도봉로76가길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","210","86.3","201712","23","36,100","1994","삼양로58가길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","210","86.3","201704","30","35,000","1994","삼양로58가길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","183.84","86.6","201711","15","69,000","2017","도봉로61길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","52.66","86.9","201709","7","31,500","1970","null",""
"서울특별시 강북구 미아동","3**","단독","8m미만","68.52","86.9","201704","3","21,000","1970","삼양로54마길",""
"서울특별시 강북구 미아동","1**","단독","12m미만","144.45","87.3","201707","20","30,000","1999","솔매로50길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","142.2","87.6","201708","18","35,000","1998","도봉로61길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","62.25","87.9","201701","5","29,000","1971","도봉로49길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","66.55","87.9","201701","7","30,000","1971","도봉로49길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","46.19","88","201705","15","33,500","1968","솔샘로64나길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","147.75","88.6","201705","5","34,500","1993","도봉로23길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","45.59","89","201708","7","27,000","1967","도봉로29길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","59.31","89","201709","27","37,600","1970","삼양로38길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","64.63","89","201712","18","23,000","1971","삼양로41길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","65.68","89","201702","15","34,500","1973","솔샘로",""
"서울특별시 강북구 미아동","4*","단독","8m미만","67.64","89","201709","13","28,200","1970","오패산로",""
"서울특별시 강북구 미아동","4**","단독","8m미만","143.58","89","201706","30","30,000","1993","삼양로20나길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","149.73","89","201712","23","44,000","1994","삼양로20길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","56","89.3","201704","16","35,100","1970","도봉로41길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","53.78","89.6","201704","21","30,000","1969","덕릉로",""
"서울특별시 강북구 미아동","3**","단독","8m미만","57.92","89.6","201704","16","40,000","1970","도봉로41길",""
"서울특별시 강북구 미아동","8**","단독","12m미만","74.65","90","201703","27","61,506","1985","삼양로54길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","154.77","90","201712","18","42,160","1992","솔샘로64나길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","127.31","90.6","201704","22","37,500","1993","도봉로65길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","128.34","90.9","201704","7","41,000","1996","도봉로76길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","199.52","91.6","201712","20","56,500","1993","도봉로45길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","66.77","91.9","201706","19","34,700","1970","도봉로28길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","70.12","91.9","201708","30","31,000","1971","솔매로",""
"서울특별시 강북구 미아동","7**","단독","12m미만","61.06","92","201707","27","66,700","1967","삼양로68길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","137.73","92.2","201705","8","40,440","1990","솔매로37길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","58.22","92.9","201702","17","43,500","1967","솔매로43길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","199.41","92.9","201712","8","104,000","2017","도봉로61길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","53.81","93","201709","1","27,500","1985","삼양로60길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","55.64","93","201702","21","33,300","1968","삼양로20나길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","63.28","93","201711","6","31,000","1970","삼양로20가길",""
"서울특별시 강북구 미아동","4*","단독","8m미만","70.25","93","201705","5","41,000","1974","월계로",""
"서울특별시 강북구 미아동","7*","단독","8m미만","87.11","93","201704","3","50,400","1970","오현로6길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","110.02","93","201708","25","36,530","1973","삼양로53길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","117.45","93","201711","11","26,000","1970","삼양로46길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","123.81","93","201708","28","39,000","1997","삼양로54나길",""
"서울특별시 강북구 미아동","7*","단독","8m미만","146.9","93","201704","24","50,100","1993","오패산로35길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","149.48","93","201705","26","39,000","1993","삼양로30길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","150.09","93","201710","14","35,100","1993","삼양로58가길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","170.1","93","201710","27","39,200","1993","삼양로20길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","75.15","93.9","201705","10","34,000","1975","도봉로18길",""
"서울특별시 강북구 미아동","5*","단독","8m미만","177.6","94","201709","1","76,000","1996","오현로6길",""
"서울특별시 강북구 미아동","*","단독","8m미만","43.26","96","201707","14","34,848","1967","오패산로30길",""
"서울특별시 강북구 미아동","*","단독","8m미만","50.12","96","201703","2","22,000","1970","오패산로28길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","66.29","96","201709","19","31,900","1973","도봉로29길",""
"서울특별시 강북구 미아동","4**","단독","12m미만","79.61","96","201707","13","48,900","1967","도봉로13길",""
