date,month,평균 기온(°C),최소 상대습도(%),평균 상대습도(%),일강수량(mm),합계 일조 시간(hr),풍정합(100m),최다 풍향(16방위),평균 전운량(10분위),합계 일사량(MJ/m2),합계 소형증발량(mm),9-9강수(mm),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),최저 기온 시각(hhmi),최고 기온 시각(hhmi),최저 해면기압 시각(hhmi),최대 순간풍속 시각(hhmi),열지수,경복궁
201206,6,24.139999999999993,33.0,54.086666666666666,15.316666666666668,7.733333333333334,2424.0,186.33333333333334,5.416666666666666,17.815333333333335,7.643333333333334,15.316666666666668,27.550000000000004,26.76666666666667,685.5333333333333,1397.0666666666666,1462.4,1413.2666666666667,69.65915961208087,224854
201207,7,25.412903225806453,55.935483870967744,73.83225806451615,21.376190476190477,4.645161290322581,2354.7096774193546,191.29032258064515,7.351612903225806,12.101290322580645,4.154838709677419,22.445,26.32903225806451,25.900000000000002,756.258064516129,1438.483870967742,1056.4516129032259,1187.8387096774193,70.24856388307643,193169
201208,8,27.132258064516122,51.0,67.95483870967742,25.82777777777778,5.119354838709678,2556.516129032258,124.83870967741936,6.754838709677419,11.704516129032253,5.361290322580645,24.46842105263158,27.977419354838702,27.612903225806456,801.258064516129,1363.741935483871,1338.967741935484,1477.8709677419354,73.18995037483249,202572
201209,9,20.963333333333328,43.233333333333334,65.14999999999999,17.666666666666668,6.359999999999999,1987.8333333333333,133.33333333333334,5.620000000000001,11.876000000000001,3.8066666666666658,23.555555555555557,22.106666666666666,22.2,859.9,1321.2,1130.4,1395.6333333333334,63.70686920500307,296957
201210,10,15.348387096774196,31.903225806451612,58.17741935483871,11.033333333333333,7.593548387096776,1971.8064516129032,163.2258064516129,3.603225806451613,11.277419354838711,3.2354838709677414,9.027272727272727,16.04666666666666,16.680645161290325,1006.1612903225806,1408.6451612903227,1165.8064516129032,1406.0967741935483,53.630033982476526,520733
201211,11,5.540000000000001,36.833333333333336,57.239999999999995,4.52,6.036666666666667,2340.133333333333,182.0,4.536666666666665,7.6196666666666655,1.9,4.52,6.39,7.340000000000001,1148.6333333333334,1319.8,1137.9666666666667,1274.0,32.004896477720166,192476
201212,12,-4.119354838709678,38.67741935483871,57.029032258064504,3.1846153846153844,6.245161290322581,2353.451612903226,183.2258064516129,3.467741935483871,6.784516129032257,1.1161290322580641,3.292307692307692,-0.24838709677419352,0.7903225806451615,1105.1935483870968,1284.741935483871,1055.5483870967741,1127.967741935484,6.502626701215315,133012
201301,1,-3.4322580645161285,38.54838709677419,57.0774193548387,2.21,5.409677419354837,2308.9032258064517,198.06451612903226,4.261290322580645,7.023548387096774,1.5612903225806452,3.266666666666667,-1.338709677419355,-0.5451612903225808,929.2903225806451,1316.225806451613,1152.0,1317.3225806451612,8.455251669139232,105724
201302,2,-1.2392857142857143,30.285714285714285,53.628571428571426,5.700000000000001,6.685714285714284,2494.4285714285716,220.35714285714286,4.717857142857142,10.588571428571427,1.7392857142857143,5.327272727272727,-0.34285714285714286,-0.13571428571428573,1224.392857142857,1226.75,1192.5357142857142,1250.4642857142858,14.421148339322334,140253
201303,3,5.135483870967743,25.258064516129032,49.174193548387095,3.4125,8.267741935483869,2622.548387096774,226.7741935483871,3.3193548387096765,14.300322580645163,3.1193548387096763,3.4714285714285715,5.667741935483869,5.545161290322581,877.0967741935484,1262.6129032258063,1248.3870967741937,1245.1290322580646,30.947694087796894,179912
201304,4,10.006666666666666,28.366666666666667,53.97666666666667,4.78,7.106666666666666,2954.9,198.66666666666666,5.006666666666667,14.995333333333331,3.7033333333333336,3.9833333333333334,10.639999999999999,10.473333333333331,1057.4,1183.1666666666667,1308.6333333333334,1407.1333333333334,42.429545630595015,276043
201305,5,18.222580645161287,35.87096774193548,57.78387096774193,12.0,7.6806451612903235,2509.483870967742,225.48387096774192,4.664516129032259,16.55483870967742,4.612903225806452,11.0,18.987096774193546,18.467741935483872,747.1290322580645,1377.9354838709678,1351.0967741935483,1481.4193548387098,59.174379283669715,522279
201306,6,24.410000000000007,39.7,60.10999999999998,2.83,7.466666666666666,1927.6333333333334,213.0,5.443333333333333,16.91433333333333,5.343333333333332,2.8299999999999996,26.076666666666668,25.4,713.8,1443.3333333333333,1343.0,1491.2,69.68165650066527,208081
201307,7,25.519354838709678,63.54838709677419,79.25483870967743,26.00769230769231,3.2580645161290316,2898.6129032258063,220.6451612903226,8.493548387096777,8.660645161290322,2.8096774193548386,29.400000000000002,25.854838709677427,25.68064516129032,906.8064516129032,1361.2903225806451,1296.4193548387098,1234.3548387096773,70.01099594512716,203073
201308,8,27.69677419354839,48.935483870967744,69.33870967741936,9.906666666666666,7.029032258064516,2393.064516129032,199.3548387096774,6.222580645161291,13.566774193548385,4.380645161290324,8.255555555555555,28.11935483870968,27.977419354838712,730.516129032258,1432.8709677419354,1268.258064516129,1438.5806451612902,73.8747112296107,255664
201309,9,21.75333333333333,42.96666666666667,62.88666666666666,11.541666666666666,6.366666666666668,1933.7333333333333,154.66666666666666,5.536666666666666,12.294000000000002,3.643333333333332,11.541666666666666,23.106666666666673,23.45666666666667,986.8,1464.8333333333333,1073.2666666666667,1456.8333333333333,65.1744366036901,319869
201310,10,15.777419354838708,36.193548387096776,58.36451612903224,2.7,8.061290322580643,2137.0967741935483,128.06451612903226,2.854838709677419,12.02548387096774,3.0999999999999996,1.6875,16.538709677419355,17.306666666666665,896.2258064516129,1301.0645161290322,1318.8709677419354,1215.8709677419354,54.47202409171113,385056
201311,11,6.149999999999998,37.1,58.186666666666675,2.7529411764705887,6.266666666666666,2368.7,180.66666666666666,3.913333333333333,7.798000000000001,1.9999999999999998,3.12,7.180000000000001,8.346666666666666,1008.1333333333333,1246.5333333333333,1178.6,1291.5666666666666,33.48063286404792,211840
201312,12,-0.18387096774193573,39.67741935483871,60.151612903225804,1.9000000000000001,5.9483870967741925,2064.2580645161293,180.6451612903226,3.9838709677419346,6.5296774193548375,1.3483870967741935,2.0583333333333336,1.6354838709677422,2.454838709677419,1166.1290322580646,1306.0967741935483,1006.741935483871,1346.9032258064517,17.486017739900642,145544
201401,1,-0.6774193548387096,29.483870967741936,50.07741935483869,1.1818181818181819,5.948387096774193,2095.0967741935483,200.0,3.387096774193548,7.268064516129034,1.4806451612903222,1.1818181818181819,-0.5645161290322582,0.054838709677419335,1038.741935483871,1361.0967741935483,1315.7096774193549,1436.6129032258063,15.838929215148234,169707
201402,2,1.9285714285714288,32.75,51.982142857142854,2.314285714285714,5.853571428571429,2330.1428571428573,161.53846153846155,4.000000000000001,9.585714285714287,1.9464285714285712,2.6999999999999997,1.6250000000000002,1.9678571428571427,900.5714285714286,1462.6785714285713,1236.142857142857,1402.2142857142858,22.84282823003195,154435
201403,3,7.890322580645161,33.03225806451613,59.835483870967735,0.5538461538461539,6.925806451612903,2618.3225806451615,229.67741935483872,3.9322580645161294,12.646774193548385,3.0741935483870964,0.6,7.945161290322582,7.845161290322581,950.5806451612904,1431.0645161290322,1200.741935483871,1416.258064516129,37.57697956520161,223788
201404,4,13.963333333333336,36.03333333333333,59.87333333333333,4.428571428571429,7.106666666666668,2435.3333333333335,197.33333333333334,4.746666666666667,15.166666666666666,3.3099999999999996,3.875,15.183333333333334,14.836666666666666,719.0,1443.5666666666666,1459.3333333333333,1519.8333333333333,50.790979858046065,360411
201405,5,18.94516129032258,32.83870967741935,59.05806451612903,7.0,9.806451612903226,2774.483870967742,234.83870967741936,3.170967741935484,20.252258064516134,4.693548387096774,9.0,20.56451612903226,20.00322580645161,926.0322580645161,1452.7096774193549,1036.3225806451612,1462.1612903225807,60.44836781869479,457248
201406,6,23.06333333333333,49.06666666666667,72.80666666666666,7.007142857142858,6.163333333333332,2254.0666666666666,187.33333333333334,6.6766666666666685,15.513666666666664,3.746666666666667,7.546153846153847,24.396666666666665,23.980000000000004,706.3666666666667,1397.7,1506.3,1449.9333333333334,66.7182222353067,270469
201407,7,26.148387096774194,50.58064516129032,74.23548387096774,17.325,5.570967741935485,2382.1612903225805,204.83870967741936,6.835483870967743,14.800999999999998,3.693548387096774,15.992307692307692,27.28709677419355,26.841935483870966,789.6774193548387,1459.258064516129,1302.6774193548388,1495.6129032258063,71.29322768215555,274596
201408,8,25.164516129032265,57.225806451612904,77.19354838709677,8.639999999999999,4.861290322580646,2116.483870967742,117.41935483870968,7.1322580645161295,11.386451612903224,2.7935483870967746,8.639999999999999,25.816129032258058,25.835483870967742,896.2258064516129,1308.3548387096773,1163.9032258064517,1420.774193548387,69.64024322223428,405225
201409,9,22.063333333333336,44.9,68.5,9.788888888888888,7.1433333333333335,1792.5666666666666,130.33333333333334,4.930000000000001,12.951999999999996,2.9733333333333323,8.809999999999999,23.72666666666667,23.94333333333334,832.0333333333333,1418.3666666666666,1340.3333333333333,1426.3,65.36362862040646,393644
201410,10,15.635483870967743,38.70967741935484,63.15806451612902,8.700000000000001,7.735483870967743,2102.548387096774,106.7741935483871,3.3193548387096774,11.68741935483871,2.580645161290323,5.800000000000001,16.50967741935484,17.261290322580646,946.1935483870968,1330.258064516129,1296.4516129032259,1384.3225806451612,54.033562232770045,468796
201411,11,8.953333333333335,40.1,60.933333333333344,4.15,6.47,2131.4333333333334,155.66666666666666,4.3,8.342,1.4599999999999997,3.7818181818181817,9.129999999999999,10.026666666666666,935.0333333333333,1324.7333333333333,1180.8333333333333,1341.4333333333334,40.00115276932376,288936
201412,12,-2.919354838709677,36.70967741935484,56.26129032258062,1.11875,6.309677419354838,2461.2258064516127,204.51612903225808,3.44516129032258,7.409032258064516,1.1225806451612905,1.3692307692307693,-0.28709677419354834,1.0516129032258068,1050.0645161290322,1287.4516129032259,1188.6451612903227,1279.1290322580646,9.863860372777037,190501
201501,1,-0.9354838709677418,37.61290322580645,56.364516129032275,1.4124999999999999,6.235483870967739,2287.7096774193546,196.1290322580645,3.851612903225806,7.904838709677418,1.0903225806451613,2.26,-0.6935483870967744,-0.11612903225806452,1002.3548387096774,1355.258064516129,1108.258064516129,1333.6451612903227,15.342717887745676,196594
201502,2,1.0428571428571425,34.92857142857143,58.942857142857136,2.8375,6.42857142857143,2477.3928571428573,201.07142857142858,4.45,9.537142857142857,1.5428571428571427,2.522222222222222,0.8928571428571427,1.248148148148148,1006.2142857142857,1186.8214285714287,1278.0,1376.4642857142858,20.69382516346196,264154
201503,3,6.290322580645161,22.35483870967742,45.174193548387095,1.5999999999999999,8.735483870967744,2663.967741935484,232.25806451612902,2.7870967741935484,14.794193548387097,2.8193548387096787,2.0166666666666666,6.380645161290321,6.448387096774193,871.9677419354839,1404.6774193548388,1400.483870967742,1475.6129032258063,33.7592757494689,272022
201504,4,13.326666666666664,32.233333333333334,54.38666666666665,5.03125,7.199999999999999,2695.6666666666665,149.33333333333334,4.970000000000001,14.994666666666665,3.4933333333333327,6.0,13.359999999999998,13.16,932.9333333333333,1249.1666666666667,1243.8333333333333,1303.7,49.61331376837409,406906
201505,5,18.883870967741935,30.35483870967742,52.78064516129031,4.128571428571428,9.367741935483874,2544.7419354838707,231.29032258064515,4.135483870967741,19.450000000000003,4.816129032258065,3.6125,20.916129032258063,20.338709677419356,689.9354838709677,1460.0967741935483,1417.2903225806451,1365.3548387096773,60.62623452649356,485936
201506,6,23.586666666666666,35.4,59.80999999999998,8.25,8.603333333333333,2203.9333333333334,204.0,5.593333333333333,18.283448275862067,4.800000000000001,8.291666666666666,25.063333333333333,24.550000000000004,794.2333333333333,1356.9,1278.3666666666666,1489.1333333333334,68.38739327563309,155024
201507,7,25.83548387096775,50.38709677419355,71.15483870967742,14.125,5.680645161290323,2454.1290322580644,168.06451612903226,7.006451612903226,13.821290322580646,3.3354838709677415,13.264705882352942,26.644827586206894,26.282758620689652,675.1612903225806,1400.032258064516,1223.225806451613,1391.741935483871,71.06741401758943,140930
201508,8,26.26774193548387,45.96774193548387,69.7741935483871,4.288235294117648,6.677419354838711,2074.548387096774,141.29032258064515,5.641935483870969,14.075161290322576,3.3580645161290326,4.050000000000001,26.65806451612903,26.558064516129033,769.3225806451613,1416.225806451613,1362.225806451613,1450.3548387096773,71.80330135811656,265302
201509,9,22.389999999999993,34.4,56.20666666666666,5.2,8.736666666666666,1998.0333333333333,126.0,3.8466666666666667,15.291,3.840000000000001,3.7857142857142856,23.79333333333333,23.95,732.8666666666667,1388.2333333333333,1357.1,1451.1333333333334,66.63990670189476,387816
201510,10,15.506451612903223,33.32258064516129,60.358064516129026,11.642857142857142,7.7322580645161265,2006.8709677419354,192.90322580645162,2.8419354838709676,11.586129032258064,2.709677419354838,11.571428571428571,16.561290322580643,17.580645161290324,855.8709677419355,1403.4193548387098,1157.967741935484,1455.8387096774193,53.87239330195642,403641
201511,11,8.900000000000002,53.8,73.28333333333332,6.973333333333333,3.6333333333333337,2298.5666666666666,152.66666666666666,6.553333333333333,5.930999999999999,0.9233333333333333,6.9,10.023333333333337,11.066666666666663,986.7,1360.6,1123.9333333333334,1271.7666666666667,39.80463024858229,219760
201512,12,1.5935483870967744,38.74193548387097,59.864516129032246,2.6454545454545455,5.73548387096774,2025.774193548387,151.93548387096774,4.125806451612903,6.6564516129032265,0.9903225806451614,1.94,2.909677419354838,4.254838709677419,1266.3225806451612,1414.967741935484,1232.9354838709678,1223.225806451613,22.149944022145213,148961
201601,1,-3.2000000000000006,33.064516129032256,53.04516129032256,0.16666666666666666,6.325806451612904,2138.3548387096776,208.70967741935485,3.9903225806451617,7.952258064516128,1.2733333333333337,0.125,-0.6354838709677421,0.732258064516129,913.6129032258065,1372.3548387096773,1252.3870967741937,1483.8709677419354,8.938810800168083,144022
201602,2,0.19310344827586204,30.724137931034484,52.051724137931025,3.966666666666667,6.73103448275862,2374.206896551724,271.0344827586207,3.662068965517241,9.945862068965516,1.5655172413793106,4.76,0.6379310344827587,1.1862068965517243,981.8275862068965,1390.2068965517242,1196.6206896551723,1355.4137931034484,18.255033530914993,161100
201603,3,7.0451612903225795,28.225806451612904,51.01612903225805,6.750000000000001,8.183870967741935,2112.8387096774195,260.64516129032256,3.5580645161290323,13.96,2.6774193548387095,6.750000000000001,7.458064516129033,7.409677419354838,676.6451612903226,1370.258064516129,1384.3548387096773,1535.483870967742,35.59661540400544,167966
201604,4,14.066666666666665,30.533333333333335,54.756666666666646,6.9818181818181815,7.316666666666667,2082.866666666667,241.0,4.803333333333334,15.346666666666664,3.2466666666666675,6.9818181818181815,14.846666666666668,14.493333333333336,903.1333333333333,1449.0333333333333,1349.2333333333333,1493.4666666666667,51.13898515583158,340944
201605,5,19.558064516129033,31.225806451612904,56.21935483870967,14.590909090909092,9.035483870967743,2048.967741935484,221.29032258064515,4.587096774193548,19.178709677419356,4.216129032258065,14.590909090909092,20.425806451612907,19.91612903225806,830.2258064516129,1304.3225806451612,1302.7096774193549,1575.4516129032259,61.69657159651159,378455
201606,6,23.596666666666668,41.1,62.86666666666665,4.533333333333334,7.656666666666667,1846.4333333333334,214.66666666666666,5.25,16.935666666666666,4.413333333333332,4.2153846153846155,24.946666666666673,24.446666666666662,675.6,1461.0666666666666,1376.0666666666666,1532.6333333333334,68.20466125292391,263435
201607,7,26.235483870967744,54.064516129032256,72.86129032258064,17.057142857142857,5.174193548387096,1855.967741935484,187.41935483870967,7.193548387096775,13.00032258064516,4.322580645161289,19.87777777777778,26.3741935483871,26.070967741935483,661.4193548387096,1424.2903225806451,1175.4193548387098,1294.032258064516,71.52276209982502,220865
201608,8,27.99677419354839,41.67741935483871,63.88387096774194,4.19375,7.616129032258065,1778.9032258064517,175.48387096774192,4.619354838709677,15.098387096774196,5.429032258064518,4.792857142857143,28.7258064516129,28.361290322580647,836.3225806451613,1473.2903225806451,1495.8387096774193,1572.0,74.74233636991781,225335
201609,9,23.083333333333332,43.63333333333333,64.51333333333334,4.714285714285714,6.386666666666668,1691.2666666666667,121.66666666666667,5.760000000000001,12.364000000000003,4.263333333333334,4.714285714285714,23.79333333333334,23.803333333333338,741.1,1429.2666666666667,1207.7333333333333,1224.5333333333333,67.27249839453818,360920
201610,10,16.080645161290327,40.45161290322581,62.232258064516124,7.4799999999999995,6.31290322580645,1833.3548387096773,150.6451612903226,5.280645161290323,10.26258064516129,3.4322580645161302,6.233333333333333,17.612903225806456,18.270967741935483,1066.0645161290322,1423.967741935484,1190.967741935484,1191.9032258064517,54.93136685545463,512873
201611,11,6.7733333333333325,37.53333333333333,56.77999999999998,1.04375,5.7766666666666655,1914.6333333333334,189.0,4.743333333333334,7.8343333333333325,2.32,1.2846153846153845,8.963333333333335,10.026666666666669,845.3333333333334,1265.5333333333333,1215.0,1402.5666666666666,34.96108638035616,194951
201612,12,1.2451612903225806,40.096774193548384,59.15806451612903,4.364285714285715,5.367741935483871,1924.967741935484,159.3548387096774,4.7,6.624193548387095,1.6129032258064513,5.091666666666667,3.267741935483871,4.32258064516129,1107.1290322580646,1273.516129032258,1100.1290322580646,1241.3870967741937,21.227755185930125,151317
201701,1,-1.8290322580645162,35.064516129032256,54.606451612903214,1.146153846153846,6.741935483870967,1985.3225806451612,182.25806451612902,3.4967741935483865,8.261612903225807,1.6838709677419357,1.2416666666666667,0.8193548387096773,1.7129032258064518,1168.483870967742,1243.4193548387098,1188.8064516129032,1322.6774193548388,12.833621580167494,165237
201702,2,-0.2464285714285713,30.285714285714285,53.664285714285704,1.8499999999999999,7.5,2117.4285714285716,241.07142857142858,2.8214285714285703,11.137857142857147,2.2535714285714286,1.8499999999999999,0.4928571428571428,1.0607142857142857,1096.2857142857142,1322.1785714285713,1241.6785714285713,1419.9642857142858,17.120855412918527,155014
201703,3,6.325806451612903,25.129032258064516,48.103225806451604,0.9875,8.23225806451613,2048.4193548387098,226.1290322580645,3.8967741935483864,14.351612903225806,3.7709677419354835,0.9875,6.8999999999999995,6.803225806451613,849.258064516129,1404.483870967742,1441.2903225806451,1560.0967741935483,33.85829247999634,165143
201704,4,13.933333333333335,27.666666666666668,52.373333333333335,6.16,8.656666666666665,2205.3,212.33333333333334,4.38,17.461071428571426,5.526666666666667,6.16,14.113333333333333,13.526666666666669,824.0333333333333,1351.9333333333334,1322.2333333333333,1360.8,50.92695100250494,351637
201705,5,19.490322580645163,30.419354838709676,52.28709677419353,2.3000000000000003,9.725806451612904,2100.2580645161293,250.96774193548387,3.8774193548387093,20.817741935483873,6.945161290322581,2.6833333333333336,20.661290322580644,19.61290322580645,752.4193548387096,1437.5483870967741,1373.1290322580646,1525.6129032258063,61.76503968929201,355030
201706,6,23.273333333333333,33.46666666666667,56.60333333333333,5.123076923076923,9.506666666666666,2055.133333333333,220.33333333333334,4.673333333333333,20.842333333333336,7.153333333333335,5.55,25.036666666666665,24.09666666666667,714.7,1452.6333333333334,1395.8666666666666,1579.6333333333334,68.0836239686158,175296
201707,7,26.922580645161293,59.67741935483871,77.1774193548387,27.0,3.970967741935484,1732.0645161290322,191.93548387096774,7.887096774193548,12.105483870967742,3.9580645161290313,27.08695652173913,27.40322580645161,26.4516129032258,855.3225806451613,1324.0,1262.741935483871,1414.8064516129032,72.16702638173707,184033
201708,8,25.916129032258066,50.83870967741935,70.81935483870967,15.631578947368421,5.361290322580647,1950.483870967742,129.67741935483872,7.048387096774194,13.260967741935485,4.487096774193548,14.75,26.977419354838716,26.174193548387095,884.4193548387096,1413.516129032258,1218.0645161290322,1313.258064516129,71.21076497714046,236717
201709,9,22.10333333333334,39.1,60.929999999999986,3.888888888888889,8.058620689655173,1713.5666666666666,136.33333333333334,4.193333333333333,14.841000000000003,5.0793103448275865,3.888888888888889,23.63,23.09333333333333,727.2,1450.1333333333334,1249.6666666666667,1438.1666666666667,65.8767199541646,308138
201710,10,16.409677419354836,33.733333333333334,56.25806451612903,3.3125,7.423333333333333,1670.0967741935483,149.66666666666666,4.522580645161291,7.773225806451612,3.0516129032258066,4.416666666666667,18.166666666666668,18.439999999999994,902.3225806451613,1333.3666666666666,1362.3,1427.0666666666666,55.78312298666895,850481
201711,11,5.626666666666667,32.166666666666664,53.42666666666664,2.9071428571428575,6.070370370370371,1791.2666666666667,182.33333333333334,4.1499999999999995,5.59,1.9965517241379311,2.9071428571428575,8.57,9.713333333333335,1174.5,1339.2666666666667,1176.0,1280.3333333333333,32.18814714667533,225334
201712,12,-1.929032258064516,33.16129032258065,55.854838709677416,2.485714285714286,5.680645161290323,1537.7586206896551,233.79310344827587,3.874193548387096,4.893225806451614,1.2300000000000002,2.3200000000000003,0.8193548387096774,1.9258064516129028,1138.9032258064517,1242.9354838709678,1316.9354838709678,1339.6333333333334,12.60375518642852,164611
201801,1,-3.9774193548387093,28.93548387096774,48.03225806451612,0.7727272727272727,6.43793103448276,1618.3870967741937,257.741935483871,4.2548387096774185,5.482413793103449,1.264516129032258,0.85,-0.9387096774193547,0.07096774193548391,1165.1935483870968,1381.0,1184.2903225806451,1260.0645161290322,6.497539766715224,124211
201802,2,-1.6464285714285718,24.392857142857142,44.914285714285704,4.933333333333334,7.192592592592593,1879.2142857142858,252.14285714285714,3.9142857142857137,11.454814814814814,2.3464285714285715,6.0200000000000005,-1.0285714285714287,-0.6607142857142858,934.5357142857143,1414.75,1491.9285714285713,1476.7142857142858,12.986292324195587,197756
201803,3,8.080645161290322,33.67741935483871,59.20645161290322,4.95,6.745161290322581,1658.4193548387098,215.48387096774192,5.206451612903227,14.400322580645161,3.4580645161290327,4.9,7.487096774193549,6.812903225806452,966.7096774193549,1392.8064516129032,1163.1290322580646,1368.5483870967741,38.01771832109485,220494
201804,4,12.986666666666666,29.833333333333332,54.63,11.845454545454546,7.446666666666667,1726.2333333333333,215.0,4.6833333333333345,17.106333333333332,5.043333333333334,10.858333333333334,13.26666666666667,12.816666666666666,849.5666666666667,1277.5,1245.6666666666667,1495.8,48.8941588977098,341280
201805,5,18.167741935483875,40.87096774193548,63.435483870967744,15.857142857142858,7.470967741935484,1487.7096774193549,220.32258064516128,5.448387096774194,18.10451612903226,5.141935483870966,17.076923076923077,19.316129032258058,18.65483870967742,882.483870967742,1280.1612903225807,1440.0645161290322,1435.3225806451612,58.82760592589781,407217
201806,6,23.136666666666663,39.53333333333333,63.03333333333331,14.291666666666666,7.886666666666668,1456.6333333333334,226.33333333333334,5.873333333333333,20.086333333333325,6.086666666666669,17.5,24.880000000000006,24.01,594.0,1428.9,1259.2666666666667,1408.9666666666667,67.45232540614161,279530
