"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20140101 ~ 20141231"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강북구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"서울특별시 강북구 미아동","258-721","0258","0721","(258-721)","50.24","42.25","201407","5","6,400","-1","1990","오패산로52가길 7-10",""
"서울특별시 강북구 미아동","258-8","0258","0008","(258-8)","41.47","28.83","201403","20","9,200","2","1987","오패산로52길 146",""
"서울특별시 강북구 미아동","3-220","0003","0220","(3-220)","67.41","37.26","201401","14","21,000","4","2007","도봉로18다길 21-22",""
"서울특별시 강북구 미아동","3-220","0003","0220","(3-220)","49.66","27.45","201405","29","18,500","3","2007","도봉로18다길 21-22",""
"서울특별시 강북구 미아동","3-51","0003","0051","(3-51)","44.49","33.8","201407","29","14,700","3","2006","오패산로30가길 8-6",""
"서울특별시 강북구 미아동","302-76","0302","0076","(302-76)","48.42","36.57","201403","24","13,300","1","1986","도봉로49길 38",""
"서울특별시 강북구 미아동","403-183","0403","0183","(403-183)","62.55","82.55","201404","3","25,000","2","1973","솔샘로60길 41-7",""
"서울특별시 강북구 미아동","417-19","0417","0019","(417-19)","24.51","16.39","201409","19","8,500","1","1992","솔샘로64가길 24-2",""
"서울특별시 강북구 미아동","436-24","0436","0024","(436-24)","53.36","23.15","201401","21","13,900","2","1991","삼양로20나길 46-14",""
"서울특별시 강북구 미아동","436-24","0436","0024","(436-24)","53.36","23.15","201408","7","17,400","2","1991","삼양로20나길 46-14",""
"서울특별시 강북구 미아동","436-24","0436","0024","(436-24)","27.69","23.55","201411","26","9,000","-1","1991","삼양로20나길 46-14",""
"서울특별시 강북구 미아동","436-68","0436","0068","(436-68)","39","23.78","201408","28","14,350","1","1991","삼양로20나길 40-13",""
"서울특별시 강북구 미아동","436-78","0436","0078","(436-78)","33.87","22","201405","15","6,000","-1","1995","삼양로20나길 40-18",""
"서울특별시 강북구 미아동","637-266","0637","0266","(637-266)","34.5","23.87","201403","9","11,000","2","1994","삼양로20길 14-3",""
"서울특별시 강북구 미아동","637-277","0637","0277","(637-277)","36.77","26.1","201409","20","12,800","2","1994","삼양로20길 10-11",""
"서울특별시 강북구 미아동","637-335","0637","0335","(637-335)","20.23","13.5","201411","13","8,500","-1","1994","삼양로20길 13-9",""
"서울특별시 강북구 미아동","637-335","0637","0335","(637-335)","48.54","32.6","201411","17","12,500","1","1994","삼양로20길 13-9",""
"서울특별시 강북구 미아동","791-1496","0791","1496","(791-1496)","41.39","31.85","201403","15","13,000","2","1986","솔매로7길 2",""
"서울특별시 강북구 미아동","791-1937","0791","1937","(791-1937)","41.19","49.89","201412","20","13,500","2","1980","인수봉로6길 59-13",""
"서울특별시 강북구 미아동","791-1937","0791","1937","(791-1937)","42.78","49.89","201412","20","13,500","1","1980","인수봉로6길 59-13",""
"서울특별시 강북구 미아동","791-1937","0791","1937","(791-1937)","17.04","26.45","201412","20","7,200","2","1980","인수봉로6길 59-13",""
"서울특별시 강북구 미아동","791-1937","0791","1937","(791-1937)","47.54","49.87","201412","20","13,500","-1","1980","인수봉로6길 59-13",""
"서울특별시 강북구 미아동","791-1937","0791","1937","(791-1937)","17.04","26.45","201412","20","7,200","1","1980","인수봉로6길 59-13",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","45.3","26.18","201405","23","15,900","2","2014","인수봉로 34-8",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","45.3","26.18","201405","23","15,950","3","2014","인수봉로 34-8",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","45.53","26.32","201405","23","15,100","2","2014","인수봉로 34-6",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","65.13","37.64","201405","23","20,150","4","2014","인수봉로 34-6",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","45.53","26.32","201405","23","13,950","1","2014","인수봉로 34-6",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","48.93","28.28","201405","23","16,200","3","2014","인수봉로 34-6",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","45.53","26.32","201405","23","15,200","3","2014","인수봉로 34-6",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","43.05","24.88","201405","23","13,450","1","2014","인수봉로 34-6",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","44.4","25.66","201405","23","14,650","1","2014","인수봉로 34-8",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","44.41","25.67","201405","23","14,650","1","2014","인수봉로 34-8",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","48.93","28.28","201405","23","16,100","2","2014","인수봉로 34-6",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","45.3","26.18","201405","23","15,650","4","2014","인수봉로 34-8",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","45.61","26.36","201405","23","16,050","3","2014","인수봉로 34-8",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","45.61","26.36","201405","23","16,000","2","2014","인수봉로 34-8",""
"서울특별시 강북구 미아동","791-1996","0791","1996","(791-1996)","45.61","26.36","201405","23","15,800","4","2014","인수봉로 34-8",""
"서울특별시 강북구 미아동","791-2741","0791","2741","(791-2741)","51.76","31.34","201403","5","12,300","3","2012","인수봉로6길 16-3",""
"서울특별시 강북구 미아동","791-2741","0791","2741","(791-2741)","54.29","32.88","201408","3","16,500","4","2012","인수봉로6길 16-3",""
"서울특별시 강북구 미아동","791-407","0791","0407","(791-407)","38.83","29.65","201407","8","10,000","2","1986","삼양로60가길 10-6",""
"서울특별시 강북구 미아동","8-370","0008","0370","(8-370)","39.6","39.6","201403","13","9,900","2","1979","월계로21나길 20-15",""
"서울특별시 강북구 미아동","87-3","0087","0003","(87-3)","52.98","32.56","201405","13","18,000","1","2004","오현로8길 9",""
"서울특별시 강북구 미아동","302-39","0302","0039","S&Jvil","59.71","35.72","201403","2","23,800","2","2011","도봉로51길 35",""
"서울특별시 강북구 미아동","791-4016","0791","4016","SM빌라(나동)","64.15","26","201406","3","15,000","3","2002","인수봉로19길 11",""
"서울특별시 강북구 미아동","791-3724","0791","3724","SM빌라마동","65.58","20.76","201408","28","18,000","1","2014","인수봉로19길 21",""
"서울특별시 강북구 미아동","198-11","0198","0011","가람빌리지","44.86","21.12","201409","29","13,000","-1","2002","솔매로 139",""
"서울특별시 강북구 미아동","766-6","0766","0006","강남빌라","64.69","44","201408","29","21,000","2","2009","도봉로49길 93",""
"서울특별시 강북구 미아동","159-44","0159","0044","건영아트빌","57.56","32.17","201412","8","17,200","2","2002","도봉로78길 15-3",""
"서울특별시 강북구 미아동","258-74","0258","0074","경성주택","36.21","24.34","201404","2","7,500","1","1988","오패산로52사길 15",""
"서울특별시 강북구 미아동","234-26","0234","0026","경화빌라","48.6","23.63","201403","7","13,500","1","1994","솔매로41길 73",""
"서울특별시 강북구 미아동","135-90","0135","0090","고탑102동","71.76","44.04","201410","9","20,800","2","2007","도봉로28길 18",""
"서울특별시 강북구 미아동","226-53","0226","0053","골든펠리스빌","43.83","27","201406","16","16,000","4","2009","솔매로35길 8",""
"서울특별시 강북구 미아동","258-275","0258","0275","광명주택B동","57.96","37.5","201402","22","11,000","2","1994","오패산로48길 12",""
"서울특별시 강북구 미아동","8-195","0008","0195","광성빌라","56.08","25.18","201408","21","13,800","2","1991","월계로21나길 22",""
"서울특별시 강북구 미아동","258-214","0258","0214","광신","51.8","38","201409","22","10,000","-1","1986","오현로9길 146-5",""
"서울특별시 강북구 미아동","315-10","0315","0010","국일아트빌","74.4","36.88","201402","10","22,800","3","2003","도봉로37길 46",""
"서울특별시 강북구 미아동","307-48","0307","0048","국일아트빌7차","60.05","29.46","201411","10","22,000","5","2004","도봉로49길 63",""
"서울특별시 강북구 미아동","92-21","0092","0021","그랜드빌라(2차)","70.35","28.49","201405","7","21,000","3","1992","오현로6길 2",""
"서울특별시 강북구 미아동","92-21","0092","0021","그랜드빌라(2차)","70.35","28.49","201408","27","20,450","2","1992","오현로6길 2",""
"서울특별시 강북구 미아동","303-2","0303","0002","그린빌(303-2)","49.81","28.88","201411","14","18,250","2","2011","도봉로51길 8",""
"서울특별시 강북구 미아동","791-1413","0791","1413","그린빌라","55.34","31.26","201403","10","15,200","2","2009","솔매로17길 33",""
"서울특별시 강북구 미아동","715","0715","0000","금강빌라","72.47","39.48","201403","23","20,000","1","1997","솔샘로53길 4-3",""
"서울특별시 강북구 미아동","232-32","0232","0032","금강아트빌라(A동)","41.67","25.24","201401","7","13,200","4","1992","도봉로53가길 30",""
"서울특별시 강북구 미아동","325-21","0325","0021","금성빌라(325-21)","38.22","10.41","201401","13","12,850","2","1991","도봉로27길 43",""
"서울특별시 강북구 미아동","791-1991","0791","1991","금호빌라","49.19","24.59","201406","30","12,000","3","2001","인수봉로8길 16",""
"서울특별시 강북구 미아동","791-1991","0791","1991","금호빌라","49.19","24.59","201408","30","14,500","2","2001","인수봉로8길 16",""
"서울특별시 강북구 미아동","198-6","0198","0006","남광하이빌(198-6)","64.69","35.8","201405","6","24,500","4","2009","도봉로54길 24",""
"서울특별시 강북구 미아동","87-13","0087","0013","남미빌라","52.9","37.58","201410","15","17,500","3","1992","오현로8길 10",""
"서울특별시 강북구 미아동","3-444","0003","0444","남양빌라(3-444)","38.7","21.47","201410","27","11,800","3","1992","오현로9가길 20",""
"서울특별시 강북구 미아동","3-515","0003","0515","남양빌라(3-515)","32.64","24.81","201411","4","9,100","2","1993","오현로9다길 31",""
"서울특별시 강북구 미아동","3-515","0003","0515","남양빌라(3-515)","32.64","24.81","201412","30","9,000","1","1993","오현로9다길 31",""
"서울특별시 강북구 미아동","80-16","0080","0016","뉴캐슬2","41.8","26.5","201401","23","16,000","3","2008","오패산로 143",""
"서울특별시 강북구 미아동","258-467","0258","0467","다미빌리지","68.47","32.5","201410","24","19,900","2","2003","오패산로 229",""
"서울특별시 강북구 미아동","311-95","0311","0095","다보베스트빌","57.09","34.52","201409","9","22,000","2","2003","삼양로54마길 8",""
"서울특별시 강북구 미아동","791-1047","0791","1047","다솜빌라(791-1047)","44.255","30","201409","26","11,700","3","2009","삼양로69길 17-4",""
"서울특별시 강북구 미아동","791-1047","0791","1047","다솜빌라(791-1047)","59.755","34","201410","31","17,300","2","2009","삼양로69길 17-4",""
"서울특별시 강북구 미아동","791-1717","0791","1717","다우화이트빌","54.92","27.5","201411","6","12,500","3","2008","솔매로22가길 45",""
"서울특별시 강북구 미아동","329-45","0329","0045","다우힐스빌","39.96","24.3","201402","25","18,000","4","2008","도봉로23가길 8",""
"서울특별시 강북구 미아동","791-715","0791","0715","대광빌라","51.35","33.05","201411","25","18,300","1","1997","솔매로31가길 5-3",""
"서울특별시 강북구 미아동","455-1","0455","0001","대도맨션","76.14","30.36","201410","1","28,000","2","1997","솔샘로64길 38",""
"서울특별시 강북구 미아동","413-1","0413","0001","대도맨션A동","56.01","27.73","201402","22","15,000","-1","1996","솔샘로60가길 34",""
"서울특별시 강북구 미아동","413-1","0413","0001","대도맨션A동","64.96","32.17","201409","6","21,000","3","1996","솔샘로60가길 34",""
"서울특별시 강북구 미아동","413-11","0413","0011","대도맨션B동","79.06","56.41","201405","13","24,700","2","1996","솔샘로60가길 32",""
"서울특별시 강북구 미아동","413-11","0413","0011","대도맨션B동","69.51","49.59","201409","25","24,300","3","1996","솔샘로60가길 32",""
"서울특별시 강북구 미아동","215-81","0215","0081","대동아트빌","35.42","19.03","201412","8","12,500","5","2002","도봉로63길 11",""
"서울특별시 강북구 미아동","228-62","0228","0062","대림맨션","64.35","32.55","201412","29","19,350","5","2002","도봉로53길 68",""
"서울특별시 강북구 미아동","258-601","0258","0601","대성그린빌라","44.28","51.72","201402","5","15,100","1","1987","오패산로 260",""
"서울특별시 강북구 미아동","258-601","0258","0601","대성그린빌라","44.28","51.72","201402","17","15,200","3","1987","오패산로 260",""
"서울특별시 강북구 미아동","258-601","0258","0601","대성그린빌라","44.28","51.72","201405","31","16,050","3","1987","오패산로 260",""
"서울특별시 강북구 미아동","258-601","0258","0601","대성그린빌라","44.28","51.72","201408","4","15,300","1","1987","오패산로 260",""
"서울특별시 강북구 미아동","258-601","0258","0601","대성그린빌라","44.28","51.72","201409","6","15,600","3","1987","오패산로 260",""
"서울특별시 강북구 미아동","302-45","0302","0045","대성빌라","65.64","30.66","201410","10","19,500","5","2002","도봉로51길 29",""
"서울특별시 강북구 미아동","87-23","0087","0023","대성쉐르빌","55.76","28.51","201401","28","21,500","2","2002","오패산로 155-5",""
"서울특별시 강북구 미아동","87-23","0087","0023","대성쉐르빌","55.76","28.51","201406","20","19,900","4","2002","오패산로 155-5",""
"서울특별시 강북구 미아동","791-664","0791","0664","대영빌라(A동)","35.79","21.73","201409","12","13,600","2","1993","솔매로33길 18-5",""
"서울특별시 강북구 미아동","791-3574","0791","3574","대영빌라(C동)","33.48","22.89","201409","23","13,900","1","1993","솔매로33길 18-13",""
"서울특별시 강북구 미아동","129-5","0129","0005","대우아트빌라","37.97","22.15","201408","30","14,700","3","1997","도봉로38길 52",""
"서울특별시 강북구 미아동","129-5","0129","0005","대우아트빌라","36.99","21.62","201411","7","12,000","4","1997","도봉로38길 52",""
"서울특별시 강북구 미아동","762-4","0762","0004","대운아트빌라","57.41","24.75","201401","5","18,000","3","2001","도봉로76길 70",""
"서울특별시 강북구 미아동","315-12","0315","0012","대원아트빌(315-12)","29.89","22.25","201412","15","14,000","1","2012","도봉로37길 48",""
"서울특별시 강북구 미아동","320-22","0320","0022","대원아트빌2차","56.42","30.7","201411","10","17,500","2","2002","삼양로38라길 11",""
"서울특별시 강북구 미아동","315-61","0315","0061","덕산맨션(315-61)","36.38","21.85","201403","2","13,800","3","2010","도봉로37길 38",""
"서울특별시 강북구 미아동","8-53","0008","0053","동광빌라(8-53)","60.5","24.19","201403","1","15,000","3","1993","월계로21나길 21",""
"서울특별시 강북구 미아동","791-1347","0791","1347","동명아트빌","51.69","36.1","201403","25","18,000","2","2002","솔매로7다길 6",""
"서울특별시 강북구 미아동","1261-191","1261","0191","동산골드빌","53.23","34.6","201410","20","17,000","2","2004","숭인로7길 1-12",""
"서울특별시 강북구 미아동","330-26","0330","0026","동성빌라(Green)","51.88","23.02","201405","27","12,000","-1","1997","도봉로21길 15",""
"서울특별시 강북구 미아동","330-26","0330","0026","동성빌라(Green)","51.88","23.02","201408","27","10,650","-1","1997","도봉로21길 15",""
"서울특별시 강북구 미아동","258-163","0258","0163","동성주택","37.07","21.62","201406","19","3,620","-1","1990","오패산로52나길 5",""
"서울특별시 강북구 미아동","258-478","0258","0478","동성주택","40.76","28.44","201408","18","13,000","2","1988","오패산로52길 66",""
"서울특별시 강북구 미아동","258-141","0258","0141","동성주택(258-141)","53.9","36.67","201403","11","11,300","1","1989","오패산로52마길 5",""
"서울특별시 강북구 미아동","258-139","0258","0139","동성주택10동","41.37","32.67","201406","21","8,850","1","1988","오패산로52마길 17",""
"서울특별시 강북구 미아동","258-233","0258","0233","동성주택22","41.64","32.83","201403","4","9,000","-1","1988","오현로9길 133",""
"서울특별시 강북구 미아동","258-232","0258","0232","동성주택24","41.64","33","201404","17","10,200","1","1988","오현로9길 137",""
"서울특별시 강북구 미아동","258-231","0258","0231","동성주택26","39.8","29","201406","23","10,400","2","1988","오현로9길 143",""
"서울특별시 강북구 미아동","258-630","0258","0630","동성주택27","41.16","31.17","201412","24","9,800","2","1988","오현로9길 156-5",""
"서울특별시 강북구 미아동","258-191","0258","0191","동성주택30","40.56","30.67","201411","13","10,500","2","1988","오현로9길 162",""
"서울특별시 강북구 미아동","258-191","0258","0191","동성주택30","40.56","30.67","201412","16","10,800","2","1988","오현로9길 162",""
"서울특별시 강북구 미아동","258-701","0258","0701","동성주택36","41.39","30.5","201405","8","7,000","1","1989","오현로9길 151",""
"서울특별시 강북구 미아동","258-185","0258","0185","동성주택38","41.39","30.83","201410","9","11,500","2","1989","오현로9길 147",""
"서울특별시 강북구 미아동","258-703","0258","0703","동성주택39","39.96","30.17","201412","11","9,000","-1","1989","오패산로48길 50-5",""
"서울특별시 강북구 미아동","258-507","0258","0507","동성주택7","40.59","29.4","201404","27","8,200","-1","1987","오패산로52마길 20-14",""
"서울특별시 강북구 미아동","258-513","0258","0513","동성주택8","56.91","37.5","201407","12","11,400","2","1987","오패산로52마길 10",""
"서울특별시 강북구 미아동","87-8","0087","0008","동성파크빌","61.29","34.75","201403","3","20,700","4","2003","오현로8길 21",""
"서울특별시 강북구 미아동","137-102","0137","0102","동성파크빌(137-102)","58.86","27.97","201402","19","15,000","-1","2002","도봉로18길 57",""
"서울특별시 강북구 미아동","791-2640","0791","2640","동신빌라","37.02","14.85","201404","11","4,500","-1","2002","인수봉로17길 11-4",""
"서울특별시 강북구 미아동","791-1800","0791","1800","동신주택","42.69","23.79","201411","3","6,700","2","2001","인수봉로17길 6",""
"서울특별시 강북구 미아동","791-3210","0791","3210","동아맨션(791-3210)","43.85","26.49","201410","9","13,900","2","1997","솔매로7다길 23-4",""
"서울특별시 강북구 미아동","258-329","0258","0329","동아빌라","38.42","18.97","201401","22","10,900","1","1991","오패산로60길 10",""
"서울특별시 강북구 미아동","133-49","0133","0049","동아하이빌","24.41","13.09","201402","19","7,100","4","2002","도봉로28가길 16",""
"서울특별시 강북구 미아동","133-49","0133","0049","동아하이빌","77.67","41.7","201402","20","20,000","2","2002","도봉로28가길 16",""
"서울특별시 강북구 미아동","133-49","0133","0049","동아하이빌","59.83","32.11","201406","22","21,100","1","2002","도봉로28가길 16",""
"서울특별시 강북구 미아동","226-5","0226","0005","동아하이빌(13차)","69.03","36.69","201409","19","23,000","4","2003","솔매로35길 12",""
"서울특별시 강북구 미아동","158-3","0158","0003","동아하이빌(158-3)","57.68","29.79","201402","6","16,500","2","2003","덕릉로32길 6",""
"서울특별시 강북구 미아동","300-27","0300","0027","동아하이빌12차","59.67","29.01","201405","26","17,800","5","2002","솔매로36길 14",""
"서울특별시 강북구 미아동","300-27","0300","0027","동아하이빌12차","67.6","32.87","201406","29","20,300","3","2002","솔매로36길 14",""
"서울특별시 강북구 미아동","3-224","0003","0224","동아하이츠","50.92","30.59","201410","22","17,500","4","2000","도봉로18다길 21-19",""
"서울특별시 강북구 미아동","3-224","0003","0224","동아하이츠","52.48","31.53","201412","17","18,500","1","2000","도봉로18다길 21-19",""
"서울특별시 강북구 미아동","3-226","0003","0226","동아하이츠빌라(3-226)","53.92","27.27","201404","8","18,000","2","2000","도봉로18라길 19",""
"서울특별시 강북구 미아동","223-1","0223","0001","동아하이츠빌라6차","70.03","32.23","201403","4","14,400","-1","2000","도봉로57길 33",""
"서울특별시 강북구 미아동","791-1221","0791","1221","동일빌라","46.67","19.95","201407","29","12,000","2","1996","삼양로63가길 3",""
"서울특별시 강북구 미아동","791-1221","0791","1221","동일빌라","49.22","21.04","201410","14","12,700","1","1996","삼양로63가길 3",""
"서울특별시 강북구 미아동","8-416","0008","0416","동일연립2동","50.87","69.58","201403","21","17,000","1","1978","월계로 99",""
"서울특별시 강북구 미아동","214-62","0214","0062","동해네스트빌","56.13","33.24","201407","17","17,900","2","2001","도봉로57길 19-3",""
"서울특별시 강북구 미아동","128-92","0128","0092","디바인빌","69.22","35.83","201403","11","19,000","1","2003","도봉로38길 29",""
"서울특별시 강북구 미아동","749-5","0749","0005","래미안빌","60.84","34.23","201403","5","21,500","5","2008","삼양로47길 6",""
"서울특별시 강북구 미아동","301-3","0301","0003","로뎀하이빌(301-3)","55.15","32.89","201402","1","26,700","5","2014","솔매로40길 14",""
"서울특별시 강북구 미아동","301-3","0301","0003","로뎀하이빌(301-3)","55.15","32.89","201402","7","26,800","3","2014","솔매로40길 14",""
"서울특별시 강북구 미아동","301-3","0301","0003","로뎀하이빌(301-3)","55.15","32.89","201402","8","26,500","2","2014","솔매로40길 14",""
"서울특별시 강북구 미아동","301-3","0301","0003","로뎀하이빌(301-3)","55.15","32.89","201402","8","27,400","5","2014","솔매로40길 14",""
"서울특별시 강북구 미아동","301-3","0301","0003","로뎀하이빌(301-3)","55.15","32.89","201403","11","26,800","6","2014","솔매로40길 14",""
"서울특별시 강북구 미아동","301-3","0301","0003","로뎀하이빌(301-3)","55.15","32.89","201403","22","27,000","2","2014","솔매로40길 14",""
"서울특별시 강북구 미아동","301-3","0301","0003","로뎀하이빌(301-3)","55.15","32.89","201403","25","27,300","4","2014","솔매로40길 14",""
"서울특별시 강북구 미아동","301-3","0301","0003","로뎀하이빌(301-3)","55.15","32.89","201403","25","27,200","3","2014","솔매로40길 14",""
"서울특별시 강북구 미아동","301-3","0301","0003","로뎀하이빌(301-3)","46.87","27.96","201405","1","26,000","6","2014","솔매로40길 14",""
"서울특별시 강북구 미아동","301-3","0301","0003","로뎀하이빌(301-3)","55.15","32.89","201405","20","27,300","4","2014","솔매로40길 14",""
"서울특별시 강북구 미아동","329-10","0329","0010","로뎀하이빌(329-10)","37.3","21.46","201401","19","19,300","5","2013","도봉로23길 43",""
"서울특별시 강북구 미아동","329-10","0329","0010","로뎀하이빌(329-10)","37.3","21.46","201403","1","18,900","4","2013","도봉로23길 43",""
"서울특별시 강북구 미아동","329-10","0329","0010","로뎀하이빌(329-10)","37.3","21.46","201403","16","18,700","3","2013","도봉로23길 43",""
"서울특별시 강북구 미아동","329-10","0329","0010","로뎀하이빌(329-10)","37.3","21.46","201403","17","18,700","5","2013","도봉로23길 43",""
"서울특별시 강북구 미아동","791-1552","0791","1552","로얄빌라","32.14","24.16","201403","11","9,000","1","1990","솔매로10길 6",""
"서울특별시 강북구 미아동","314-58","0314","0058","로얄팰리스(314-58)","63.34","36.76","201406","9","25,700","2","2014","도봉로39길 52",""
"서울특별시 강북구 미아동","314-58","0314","0058","로얄팰리스(314-58)","39.53","22.94","201407","5","22,500","4","2014","도봉로39길 52",""
"서울특별시 강북구 미아동","314-58","0314","0058","로얄팰리스(314-58)","69.35","40.25","201407","5","25,800","2","2014","도봉로39길 52",""
"서울특별시 강북구 미아동","314-58","0314","0058","로얄팰리스(314-58)","62.6","36.33","201407","8","25,000","5","2014","도봉로39길 52",""
"서울특별시 강북구 미아동","198-5","0198","0005","로얄하이츠","81.63","49.38","201406","10","15,250","-1","1991","도봉로54길 34",""
"서울특별시 강북구 미아동","245-34","0245","0034","륭힐스빌","56.8","22.39","201406","10","18,500","3","2003","오패산로 269",""
"서울특별시 강북구 미아동","300-3","0300","0003","메이저빌","39.62","24.56","201403","29","19,500","5","2012","도봉로49길 77",""
"서울특별시 강북구 미아동","300-3","0300","0003","메이저빌","39.62","24.56","201408","23","19,600","2","2012","도봉로49길 77",""
"서울특별시 강북구 미아동","123-32","0123","0032","명가빌라","57.05","31.17","201403","6","19,000","2","1997","도봉로50길 42",""
"서울특별시 강북구 미아동","3-305","0003","0305","명가하이츠빌라2","42.75","20.72","201410","7","11,700","4","1993","오현로 39",""
"서울특별시 강북구 미아동","416-110","0416","0110","명우빌라","22.77","14.34","201412","12","8,000","1","1992","솔샘로64나길 38-9",""
"서울특별시 강북구 미아동","258-230","0258","0230","명화빌라나동","38.02","28.32","201403","26","6,000","-1","1988","오현로9길 142",""
"서울특별시 강북구 미아동","258-230","0258","0230","명화빌라나동","38.02","28.32","201405","30","6,500","-1","1988","오현로9길 142",""
