"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180101 ~ 20181231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강북구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"서울특별시 강북구 미아동","3**","다가구","8m미만","162.24","95.3","201808","18","53,800","1992","도봉로23길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","144.54","96","201809","13","58,000","1994","삼양로16길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","148.98","96","201810","18","60,000","1992","숭인로13길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","149.31","96.2","201803","7","52,380","1994","도봉로27길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","149.92","97","201809","17","35,700","1992","삼양로63가길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","214.01","98.2","201809","10","57,000","1993","솔매로37길",""
"서울특별시 강북구 미아동","5*","다가구","8m미만","145.31","99","201804","11","56,000","1992","도봉로10다길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","145.98","99","201806","19","35,900","1994","삼양로46길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","148.5","99","201810","29","60,000","1994","삼양로16길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","149.76","99","201811","20","60,000","1993","삼양로16길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","149.89","99","201810","18","29,000","1993","솔샘로",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","157.38","99","201803","23","49,500","1991","솔샘로64나길",""
"서울특별시 강북구 미아동","5*","다가구","8m미만","177.15","99","201810","27","73,500","1995","오현로6길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","179.91","99","201802","26","39,000","1991","솔샘로",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","149.06","99.5","201803","9","54,000","1993","도봉로27길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","144.25","102","201809","1","58,000","1993","삼양로20길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","168.21","102","201807","18","61,700","1992","솔샘로64다길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","191.38","105.5","201806","2","56,000","1992","도봉로37길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","207.29","106","201803","29","42,200","1988","솔매로31길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","145.58","109","201810","6","56,100","1993","삼양로54길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","180.64","109","201802","27","52,900","1991","숭인로7나길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","183.69","109","201809","7","39,600","1991","솔샘로43길",""
"서울특별시 강북구 미아동","5*","다가구","8m미만","195.9","109","201807","23","75,000","1996","도봉로10나길",""
"서울특별시 강북구 미아동","1**","다가구","8m미만","159.24","109.1","201805","30","52,000","1993","도봉로18나길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","186.39","111.7","201802","3","52,500","1991","도봉로59길",""
"서울특별시 강북구 미아동","2**","다가구","12m미만","219.17","114","201807","21","90,000","1989","솔매로45길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","231.25","115","201811","30","68,000","1998","도봉로49길",""
"서울특별시 강북구 미아동","4*","다가구","8m미만","149.85","116","201809","29","61,400","1993","월계로",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","191.56","116.4","201803","11","57,500","1993","도봉로51길",""
"서울특별시 강북구 미아동","4**","다가구","8m미만","199.94","119","201808","16","64,800","1992","도봉로13길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","199.53","125","201805","18","52,500","1991","삼양로68길",""
"서울특별시 강북구 미아동","8**","다가구","8m미만","274.47","125","201803","13","69,500","2007","솔매로7가길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","266.69","129","201801","20","42,500","1994","솔매로22길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","224.45","138.1","201803","26","66,000","1992","솔샘로59길",""
"서울특별시 강북구 미아동","7**","다가구","12m미만","282.93","142","201808","29","61,000","1986","삼양로58길",""
"서울특별시 강북구 미아동","3**","다가구","8m미만","228.02","142.1","201802","21","71,500","1997","도봉로45길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","164.13","144","201811","13","32,000","2006","솔매로22길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","221.19","144","201807","17","55,500","1988","삼양로64길",""
"서울특별시 강북구 미아동","6**","다가구","8m미만","216.3","145","201810","2","74,000","1990","솔샘로48길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","305.01","148","201810","25","63,000","1996","도봉로49길",""
"서울특별시 강북구 미아동","2**","다가구","8m미만","236.16","149.8","201807","18","89,500","1989","솔매로45길",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","262.88","154","201807","23","137,750","2012","도봉로10라길",""
"서울특별시 강북구 미아동","4*","다가구","8m미만","294.25","159","201801","30","98,500","2002","월계로13길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","248.16","169","201811","15","75,000","1991","솔샘로47가길",""
"서울특별시 강북구 미아동","7**","다가구","12m미만","246.54","178","201812","6","70,000","1991","인수봉로6가길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","216.85","196","201804","2","80,000","1984","삼양로38라길",""
"서울특별시 강북구 미아동","7**","다가구","8m미만","318.85","202","201802","25","57,650","1994","인수봉로12가길",""
"서울특별시 강북구 미아동","7*","다가구","8m미만","387.26","203","201810","16","234,900","2014","도봉로10다길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","59.5","10","201810","8","3,250","1960","솔샘로",""
"서울특별시 강북구 미아동","1**","단독","8m미만","51.6","14.55","201806","30","13,500","1985","도봉로28길",""
"서울특별시 강북구 미아동","7**","단독","12m미만","29.75","17","201803","12","15,400","1950","삼양로58길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","46.28","17","201806","8","4,000","1950","삼양로43길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","21","19","201806","10","18,450","1970","삼양로58가길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","21","19","201802","24","13,250","1970","삼양로58가길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","18.58","20","201802","3","20,500","1968","솔샘로64다길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","18.58","20","201804","23","21,500","1968","솔샘로64다길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","23.2","32.7","201808","18","20,300","1985","도봉로28나길",""
"서울특별시 강북구 미아동","7*","단독","8m미만","14","33","201811","4","13,000","1960","오현로6길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","54.87","33","201805","24","13,000","1981","솔매로7다길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","20.2","33.02","201810","16","12,000","1959","삼양로74나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","28.43","36","201809","14","11,000","1966","삼양로43길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","43.54","36","201803","3","19,500","1970","삼양로14길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","72.72","36","201810","1","33,000","1960","삼양로20길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","20.88","36.34","201807","27","20,000","1985","도봉로28나길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","60.26","39","201810","31","25,800","1970","도봉로18가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33.05","40","201810","26","12,100","1960","삼양로64가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33.05","42.97","201811","22","10,000","1960","인수봉로6길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","21.63","43","201810","29","13,000","1986","삼양로68가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","24.96","43","201802","13","19,400","1957","삼양로60길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","27.07","43","201811","24","14,000","1968","솔샘로35길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","72.72","43","201807","3","23,500","1960","삼양로58나길",""
"서울특별시 강북구 미아동","7**","단독","12m미만","45.16","46","201808","7","28,200","1960","삼양로58길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","51.95","46","201812","21","33,000","1986","삼양로22길",""
"서울특별시 강북구 미아동","4**","단독","12m미만","86","48.4","201811","28","17,665","1960","도봉로13길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","22.71","50","201805","25","24,000","1957","삼양로58가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","27.9","50","201801","8","20,050","1985","삼양로58나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33.06","50","201803","27","11,300","1950","삼양로59길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33.55","50","201808","21","25,490","1966","삼양로58나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33.55","50","201804","23","23,590","1966","삼양로58나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","36.17","50","201804","5","23,500","1985","삼양로58나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","36.36","50","201809","6","23,500","1960","도봉로53가길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","38.58","50","201804","14","22,500","1985","삼양로22길",""
"서울특별시 강북구 미아동","*","단독","8m미만","45.42","50","201803","20","15,300","1985","도봉로28길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","23.14","53","201810","31","16,000","1960","삼양로74나길",""
"서울특별시 강북구 미아동","4*","단독","8m미만","29.75","53","201805","14","24,000","1967","월계로3길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","31.85","53","201812","7","19,000","1985","도봉로67다길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","33.06","53","201807","5","39,000","1968","삼양로20길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","41.95","53","201801","16","12,500","1970","솔샘로",""
"서울특별시 강북구 미아동","4**","단독","8m미만","90.93","53","201808","29","50,000","1992","솔샘로64가길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","47.47","53.5","201808","13","29,000","1985","솔매로35길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33.06","56","201810","14","17,500","1971","삼양로74길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","33.06","56","201810","22","17,000","1960","삼양로64길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","39.66","56","201805","30","8,500","1960","인수봉로12나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","40.01","56","201803","16","25,500","1985","삼양로60가길",""
"서울특별시 강북구 미아동","7*","단독","8m미만","40.46","56","201807","20","29,750","1966","도봉로10다길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","44.44","56","201805","26","17,000","1985","도봉로67가길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","48","57","201803","9","25,400","1962","삼양로16길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","31.74","60","201810","17","44,500","1967","삼양로20길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","32.05","60","201806","10","26,070","1985","삼양로60가길",""
"서울특별시 강북구 미아동","1***","단독","25m미만","106.52","60","201807","3","40,000","1971","삼양로",""
"서울특별시 강북구 미아동","7**","단독","8m미만","118.31","60","201803","23","25,000","1970","삼양로58길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","47.9","61.5","201804","2","18,000","1971","도봉로29길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","43.57","62.8","201806","7","32,000","1971","도봉로31길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","45.72","62.8","201806","2","35,606","1971","도봉로31길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","29.19","63","201801","28","22,400","1966","삼양로58길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","30","63","201803","16","20,500","2005","삼양로68길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","37.36","63","201801","24","29,900","1969","삼양로20길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","41.71","63","201809","13","20,000","1985","도봉로67다길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","46.15","63","201810","15","14,600","1971","삼양로54나길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","104.66","63","201812","17","18,700","1970","삼양로41길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","42.84","65.44","201811","7","26,900","1998","도봉로61길",""
"서울특별시 강북구 미아동","7*","단독","8m미만","33.26","66","201803","14","19,500","1971","오패산로35길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","34.05","66","201811","4","25,100","1959","도봉로67다길",""
"서울특별시 강북구 미아동","4*","단독","8m미만","38.65","66","201810","4","40,000","1967","월계로3길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","41.48","66","201803","15","26,400","1974","삼양로60길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","45.98","66","201801","11","32,000","1968","솔샘로64다길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","46","66","201806","4","26,730","1985","삼양로58길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","46.28","66","201801","6","30,650","1969","솔샘로64나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","49.59","66","201808","7","28,300","1960","삼양로",""
"서울특별시 강북구 미아동","1**","단독","8m미만","53.82","67.1","201806","13","34,000","1968","도봉로18길",""
"서울특별시 강북구 미아동","4*","단독","8m미만","39.83","69","201808","27","35,700","1968","월계로3가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","45.88","69","201802","19","25,000","1985","삼양로58가길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","46.71","69","201808","24","18,250","1970","인수봉로6나길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","56.4","69","201812","5","42,000","1970","삼양로20나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","45.5","71","201812","12","17,000","2007","솔매로22길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","137.88","72","201803","9","39,000","1992","삼양로20길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","109.47","72.4","201801","29","27,000","1993","도봉로53길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","44.23","73","201805","25","38,000","1968","솔샘로64나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","46.85","73","201809","28","26,000","1985","도봉로67나길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","49.26","73","201804","30","32,200","1971","솔샘로60나길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","55.93","73","201807","13","38,000","1970","도봉로13나길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","55.93","73","201810","16","45,000","1970","도봉로13나길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","62.91","73","201803","10","33,000","1969","삼양로16길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","116.6","73","201811","20","44,390","1970","삼양로58나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","45.39","76","201804","16","28,800","1970","삼양로58나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","45.39","76","201807","23","30,930","1970","삼양로58나길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","61.49","76","201806","30","40,000","1970","삼양로20나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","100.92","76","201801","28","25,800","1969","솔매로31가길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","147.24","78.5","201802","25","38,000","1992","삼양로54마길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","30.64","79","201812","24","25,000","1969","삼양로57가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","39.93","79","201808","17","32,400","1966","도봉로53가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","42.55","79","201806","12","31,000","1970","삼양로58길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","47.54","79","201807","5","45,300","1967","솔샘로64나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","56","79","201811","16","17,500","1971","삼양로35가길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","68.56","79","201802","27","37,500","1970","삼양로20나길",""
"서울특별시 강북구 미아동","7**","단독","12m미만","93.75","79","201808","6","40,000","1967","삼양로68길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","105.54","79","201804","14","40,600","1988","숭인로7길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","115.02","79","201808","3","34,900","1993","삼양로58길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","44.63","79.3","201805","19","33,500","1967","도봉로22길",""
"서울특별시 강북구 미아동","3**","단독","25m미만","98.92","79.3","201803","19","44,500","2003","삼양로54길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","133.02","79.3","201809","5","55,000","1993","도봉로20길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","48.93","79.7","201807","6","32,200","1967","도봉로53가길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","84.19","80.7","201805","11","47,500","1970","솔매로43길",""
"서울특별시 강북구 미아동","1**","단독","12m미만","139.86","80.7","201801","30","48,000","1992","솔매로50길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","39.15","82","201808","8","28,500","1985","삼양로16길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","144.72","82","201808","7","31,000","1992","삼양로44길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","98.24","82.6","201805","24","38,500","1974","솔매로54길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","31.93","83","201807","28","31,800","1966","솔매로",""
"서울특별시 강북구 미아동","7**","단독","8m미만","37.85","83","201804","10","29,900","1966","삼양로58길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","41.32","83","201803","10","22,596","1970","삼양로68길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","48.07","83","201802","9","32,500","1970","삼양로20길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","51.24","83","201801","24","31,500","1966","숭인로7나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","69.42","83","201805","10","30,750","1970","삼양로60길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","69.93","83","201802","9","25,000","1985","도봉로53가길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","116.96","83","201803","11","27,250","1970","솔샘로47가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","118.19","83","201807","6","16,000","1998","인수봉로6길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","118.44","83","201803","3","25,000","1998","인수봉로6길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","127.4","83","201808","1","30,000","1994","삼양로46길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","139.39","83.3","201810","12","44,600","1992","도봉로53가길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","139.39","83.3","201808","17","37,600","1992","도봉로53가길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","138.4","83.6","201803","15","42,000","1996","도봉로25길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","45.52","84","201809","3","37,500","1967","도봉로22길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","45.52","84","201810","22","41,000","1967","도봉로22길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","54.35","84","201812","15","31,000","1970","솔매로50길",""
"서울특별시 강북구 미아동","9*","단독","8m미만","50.61","85","201805","13","34,500","1968","도봉로16길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","46.55","86","201807","2","39,500","1966","숭인로7나길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","46.55","86","201803","8","32,300","1966","숭인로7나길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","47.24","86","201809","30","23,400","1967","삼양로68길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","47.85","86","201808","15","33,500","1985","솔매로31가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","51.47","86","201803","29","22,000","1967","삼양로68길",""
"서울특별시 강북구 미아동","5*","단독","8m미만","53.88","86","201809","14","43,700","1968","도봉로10나길",""
"서울특별시 강북구 미아동","5*","단독","8m미만","149.55","86","201808","4","59,000","1993","도봉로10나길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","148.98","87.3","201802","10","41,000","1990","도봉로53가길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","146.34","88.3","201803","3","41,000","1992","도봉로72길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","68.52","88.6","201811","1","26,000","1968","도봉로61길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","45.02","89","201809","20","23,500","1973","삼양로53길",""
"서울특별시 강북구 미아동","9*","단독","8m미만","49.82","89","201809","1","42,000","1968","도봉로16길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","68.03","89","201803","31","18,500","1970","삼양로46가길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","71.6","89","201811","28","29,300","1970","솔샘로35길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","76.37","89","201805","16","24,000","1970","도봉로18가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","115.52","89","201803","2","32,200","1991","도봉로53가길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","263.61","89","201806","9","68,500","1993","도봉로13나길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","139.22","89.3","201804","14","40,000","1994","도봉로20길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","80.2","90","201810","5","43,200","1973","삼양로54길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","137.77","90.9","201805","21","39,000","1995","도봉로72길",""
"서울특별시 강북구 미아동","3**","단독","8m미만","60.86","91.6","201802","12","28,000","1973","도봉로29길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","63.93","91.9","201806","8","36,000","1969","도봉로28길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","76.07","92.2","201807","30","41,000","1970","도봉로18가길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","62.81","92.6","201805","28","23,000","1970","도봉로28길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","49.51","93","201809","8","16,800","1969","삼양로41가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","49.58","93","201811","14","27,500","1960","삼양로59가길",""
"서울특별시 강북구 미아동","1***","단독","8m미만","55.42","93","201811","5","47,500","1963","삼양로20길",""
"서울특별시 강북구 미아동","6**","단독","8m미만","60.13","93","201807","4","35,000","1970","삼양로20가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","60.9","93","201809","19","37,000","1972","삼양로51길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","66.43","93","201803","5","41,000","2003","솔샘로60가길",""
"서울특별시 강북구 미아동","8*","단독","8m미만","70.81","93","201810","4","44,000","1975","오패산로38길",""
"서울특별시 강북구 미아동","4**","단독","8m미만","83.34","93","201805","4","46,000","1973","솔샘로68길",""
"서울특별시 강북구 미아동","7**","단독","12m미만","140.24","93","201808","24","38,500","1988","솔매로",""
"서울특별시 강북구 미아동","7**","단독","8m미만","162.24","93","201808","22","48,000","1994","솔매로30길",""
"서울특별시 강북구 미아동","1**","단독","25m미만","187.77","94.5","201808","3","86,500","2014","도봉로20가길",""
"서울특별시 강북구 미아동","2**","단독","8m미만","47.2","94.9","201804","2","32,000","1967","솔매로35길",""
"서울특별시 강북구 미아동","1**","단독","8m미만","84.03","95.4","201807","14","38,000","1970","도봉로18가길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","28.6","96","201808","20","40,000","1970","삼양로35가길",""
"서울특별시 강북구 미아동","*","단독","8m미만","43.26","96","201811","20","35,700","1967","오패산로30길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","44.96","96","201804","4","33,640","1984","삼양로38라길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","51.51","96","201807","11","33,353","1966","솔매로",""
"서울특별시 강북구 미아동","7**","단독","8m미만","52.09","96","201811","28","27,300","1984","인수봉로6길",""
"서울특별시 강북구 미아동","8**","단독","8m미만","81.36","96","201809","10","38,150","1967","솔샘로43길",""
"서울특별시 강북구 미아동","7*","단독","8m미만","119.61","96","201803","16","50,000","1998","오패산로35길",""
"서울특별시 강북구 미아동","7**","단독","8m미만","142.29","96","201803","9","31,200","1995","솔매로",""
