areaCode,areaNm,baseYmd,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum
26,부산광역시,20210604,5,금요일,2,외지인(b),284399.5
26,부산광역시,20210604,5,금요일,3,외국인(c),2369.090093906967
27,대구광역시,20210604,5,금요일,1,현지인(a),1250753.0
27,대구광역시,20210604,5,금요일,2,외지인(b),193935.0
27,대구광역시,20210604,5,금요일,3,외국인(c),196.8496090973702
28,인천광역시,20210604,5,금요일,1,현지인(a),1325940.0
28,인천광역시,20210604,5,금요일,2,외지인(b),328212.5
28,인천광역시,20210604,5,금요일,3,외국인(c),3928.185063306624
29,광주광역시,20210604,5,금요일,1,현지인(a),822097.5
29,광주광역시,20210604,5,금요일,2,외지인(b),128492.0
29,광주광역시,20210604,5,금요일,3,외국인(c),189.0858739684921
30,대전광역시,20210604,5,금요일,1,현지인(a),770486.5
30,대전광역시,20210604,5,금요일,2,외지인(b),170103.5
30,대전광역시,20210604,5,금요일,3,외국인(c),163.99438320209975
31,울산광역시,20210604,5,금요일,1,현지인(a),519753.5
31,울산광역시,20210604,5,금요일,2,외지인(b),92963.5
31,울산광역시,20210604,5,금요일,3,외국인(c),1054.8082249560634
36,세종특별자치시,20210604,5,금요일,1,현지인(a),162704.5
36,세종특별자치시,20210604,5,금요일,2,외지인(b),62464.5
36,세종특별자치시,20210604,5,금요일,3,외국인(c),49.698885793871874
41,경기도,20210604,5,금요일,1,현지인(a),6526408.0
41,경기도,20210604,5,금요일,2,외지인(b),1317151.5
41,경기도,20210604,5,금요일,3,외국인(c),5938.4971967437605
42,강원도,20210604,5,금요일,1,현지인(a),1050276.5
42,강원도,20210604,5,금요일,2,외지인(b),296632.0
42,강원도,20210604,5,금요일,3,외국인(c),249.6650951086956
43,충청북도,20210604,5,금요일,1,현지인(a),839611.5
43,충청북도,20210604,5,금요일,2,외지인(b),234531.5
43,충청북도,20210604,5,금요일,3,외국인(c),322.5908602150536
44,충청남도,20210604,5,금요일,1,현지인(a),1130003.0
44,충청남도,20210604,5,금요일,2,외지인(b),332930.5
44,충청남도,20210604,5,금요일,3,외국인(c),719.946068612827
45,전라북도,20210604,5,금요일,1,현지인(a),1075700.5
45,전라북도,20210604,5,금요일,2,외지인(b),183242.5
45,전라북도,20210604,5,금요일,3,외국인(c),354.4249085659291
46,전라남도,20210604,5,금요일,1,현지인(a),1001066.5
46,전라남도,20210604,5,금요일,2,외지인(b),261569.0
46,전라남도,20210604,5,금요일,3,외국인(c),1241.9857815442563
47,경상북도,20210604,5,금요일,1,현지인(a),1495105.5
47,경상북도,20210604,5,금요일,2,외지인(b),369705.0
47,경상북도,20210604,5,금요일,3,외국인(c),538.7051879010088
48,경상남도,20210604,5,금요일,1,현지인(a),1643869.5
48,경상남도,20210604,5,금요일,2,외지인(b),315850.5
48,경상남도,20210604,5,금요일,3,외국인(c),1728.3875988907928
50,제주특별자치도,20210604,5,금요일,1,현지인(a),550270.0
50,제주특별자치도,20210604,5,금요일,2,외지인(b),156446.5
50,제주특별자치도,20210604,5,금요일,3,외국인(c),1132.6402418379685
11,서울특별시,20210604,5,금요일,1,현지인(a),5020410.5
11,서울특별시,20210604,5,금요일,2,외지인(b),1272106.5
11,서울특별시,20210604,5,금요일,3,외국인(c),4375.582369091327
11,서울특별시,20210605,6,토요일,1,현지인(a),4350815.0
11,서울특별시,20210605,6,토요일,2,외지인(b),1488644.5
11,서울특별시,20210605,6,토요일,3,외국인(c),4300.192364194303
26,부산광역시,20210605,6,토요일,1,현지인(a),1348963.0
26,부산광역시,20210605,6,토요일,2,외지인(b),395262.0
26,부산광역시,20210605,6,토요일,3,외국인(c),2073.946468571429
27,대구광역시,20210605,6,토요일,1,현지인(a),1141385.0
27,대구광역시,20210605,6,토요일,2,외지인(b),254698.5
27,대구광역시,20210605,6,토요일,3,외국인(c),194.85053078556257
28,인천광역시,20210605,6,토요일,1,현지인(a),1221811.5
28,인천광역시,20210605,6,토요일,2,외지인(b),485712.5
28,인천광역시,20210605,6,토요일,3,외국인(c),4124.538829614854
29,광주광역시,20210605,6,토요일,1,현지인(a),755167.0
29,광주광역시,20210605,6,토요일,2,외지인(b),170173.5
29,광주광역시,20210605,6,토요일,3,외국인(c),159.78134328358195
30,대전광역시,20210605,6,토요일,1,현지인(a),689759.0
30,대전광역시,20210605,6,토요일,2,외지인(b),235168.5
30,대전광역시,20210605,6,토요일,3,외국인(c),163.33276762402087
31,울산광역시,20210605,6,토요일,1,현지인(a),468275.5
31,울산광역시,20210605,6,토요일,2,외지인(b),124316.5
31,울산광역시,20210605,6,토요일,3,외국인(c),858.506285164703
36,세종특별자치시,20210605,6,토요일,1,현지인(a),144466.0
36,세종특별자치시,20210605,6,토요일,2,외지인(b),83636.0
36,세종특별자치시,20210605,6,토요일,3,외국인(c),53.713281250000016
41,경기도,20210605,6,토요일,1,현지인(a),6004904.5
41,경기도,20210605,6,토요일,2,외지인(b),1828239.0
41,경기도,20210605,6,토요일,3,외국인(c),5327.245737165089
42,강원도,20210605,6,토요일,1,현지인(a),956949.0
42,강원도,20210605,6,토요일,2,외지인(b),536490.5
42,강원도,20210605,6,토요일,3,외국인(c),253.65100932528807
43,충청북도,20210605,6,토요일,1,현지인(a),756122.5
43,충청북도,20210605,6,토요일,2,외지인(b),351533.0
43,충청북도,20210605,6,토요일,3,외국인(c),292.70514148681076
44,충청남도,20210605,6,토요일,1,현지인(a),1008756.0
44,충청남도,20210605,6,토요일,2,외지인(b),547323.0
44,충청남도,20210605,6,토요일,3,외국인(c),731.6832138590206
45,전라북도,20210605,6,토요일,1,현지인(a),993786.5
45,전라북도,20210605,6,토요일,2,외지인(b),299085.5
45,전라북도,20210605,6,토요일,3,외국인(c),385.88329238329254
46,전라남도,20210605,6,토요일,1,현지인(a),902254.5
46,전라남도,20210605,6,토요일,2,외지인(b),419664.0
46,전라남도,20210605,6,토요일,3,외국인(c),1120.9948928223441
47,경상북도,20210605,6,토요일,1,현지인(a),1363106.5
47,경상북도,20210605,6,토요일,2,외지인(b),595861.0
47,경상북도,20210605,6,토요일,3,외국인(c),603.163335079906
48,경상남도,20210605,6,토요일,1,현지인(a),1515206.0
48,경상남도,20210605,6,토요일,2,외지인(b),487844.0
48,경상남도,20210605,6,토요일,3,외국인(c),1610.2378335535002
50,제주특별자치도,20210605,6,토요일,1,현지인(a),527040.5
50,제주특별자치도,20210605,6,토요일,2,외지인(b),167006.0
50,제주특별자치도,20210605,6,토요일,3,외국인(c),1017.4317104825295
